data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,186,121.3,64.7,0.36,0.41,,,,,,,30.6,21.7,0,7,3,502,560
1980-02,331,93.9,237.1,1.59,1.73,,,,,,,29.3,21.7,0,16,2,450,451
1980-03,74,134.5,-60.5,-2.1,-1.9,0.29,0.42,,,,,30.9,21,0,2,8,494,639
1980-04,98,134.8,-36.8,-0.37,-0.59,-0.08,-0.16,,,,,32.3,21.2,0,2,8,502,618
1980-05,24,152.6,-128.6,-0.25,-0.99,-1.3,-1.41,,,,,33.3,20.9,1,1,15,530,638
1980-06,0,151.6,-151.6,,-1.59,-0.49,-0.99,-0.11,-0.32,,,33.7,21,8,0,30,522,585
1980-07,0,167.7,-167.7,,-1.23,-0.51,-1.35,-0.18,-0.51,,,34,20.6,8,0,31,538,651
1980-08,0,191.7,-191.7,,-1.29,,-1.51,-1.36,-1.51,,,34.9,21.2,21,0,31,560,716
1980-09,29,185.8,-156.8,1.92,1.6,1.62,-0.29,-0.29,-0.9,,,35.7,22.7,25,2,16,575,692
1980-10,6,199.6,-193.6,-0.71,-0.87,0.32,-0.45,-0.25,-1.12,,,36.1,23.5,28,0,14,612,724
1980-11,87,148.7,-61.6,0.82,0.99,0.69,0.64,0.49,-0.22,,,33.5,22.5,6,3,4,540,600
1980-12,152,139.8,12.2,0.73,0.87,0.58,0.63,0.75,0.57,0.14,-0.11,32.5,22,8,4,8,534,575
1981-01,191,129.8,61.2,0.41,0.37,0.83,0.95,0.8,0.7,0.14,-0.24,31.1,21.5,0,7,4,505,583
1981-02,31,141.9,-110.9,-2.41,-1.98,-0.55,-0.78,-0.26,-0.4,-1.11,-1.36,32.4,21.4,6,1,12,473,617
1981-03,457,121.1,335.9,2.17,1.98,0.85,0.71,0.95,0.83,0.48,0,31,22,6,14,8,511,536
1981-04,85,132.3,-47.3,-0.54,-0.74,0.26,0.04,0.55,0.45,0.42,-0.02,31,20.9,0,2,13,479,646
1981-05,0,136.8,-136.8,,-1.24,0.76,0.59,0.28,0.1,0.33,-0.04,31.7,20.2,0,0,31,494,596
1981-06,0,150.7,-150.7,,-1.54,-0.93,-1.15,0.11,-0.2,0.33,-0.04,33,19.8,0,0,30,492,616
1981-07,0,177.7,-177.7,,-1.79,,-1.6,0.02,-0.42,0.33,-0.08,33.1,19.9,2,0,31,512,662
1981-08,0,194.9,-194.9,,-1.52,,-1.76,0.7,0.21,0.33,-0.1,34.4,21.1,16,0,31,549,709
1981-09,0,204.9,-204.9,,-1.51,,-1.76,-1.03,-1.45,0.22,-0.28,35.9,22.6,29,0,30,578,745
1981-10,52,193.1,-141.1,0.95,0.64,0.78,-0.43,-0.4,-1.27,0.38,-0.12,35.9,23,27,1,9,604,724
