data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,174,114.5,59.5,0.97,1.16,,,,,,,28.6,20.8,0,8,4
1980-02,158,103.6,54.4,1.35,1.49,,,,,,,28.6,20.7,0,6,2
1980-03,89,127.7,-38.7,0.04,0.11,1.02,1.24,,,,,28.7,19.3,0,3,7
1980-04,64,101.3,-37.3,0.02,-0.14,0.6,0.73,,,,,28.4,20,0,2,4
1980-05,52,82.7,-30.7,0.85,0.86,0.09,0.15,,,,,26.8,18.8,0,0,5
1980-06,64,66.9,-2.9,1.19,1.36,0.76,0.81,1.05,1.23,,,25.3,17.9,0,1,2
1980-07,45,77.7,-32.7,0.74,0.76,1.32,1.51,0.88,1,,,25.5,16.1,0,0,5
1980-08,58,97.1,-39.1,1.45,1.29,1.57,1.72,0.63,0.62,,,26,16.9,0,1,5
1980-09,49,93.1,-44.1,1.14,1.47,1.44,1.54,1.26,1.41,,,26.1,18.2,0,2,6
1980-10,54,138,-84,0.09,-0.08,0.98,1.04,1.36,1.43,,,28.2,18.4,0,1,12
1980-11,68,110.8,-42.8,-0.73,-0.57,-0.42,-0.23,0.32,0.47,,,27.9,19.1,0,2,11
1980-12,125,113,12,0.1,0.22,-0.45,-0.26,-0.01,0.24,0.72,1.02,28.5,20.7,0,3,3
1981-01,56,137.4,-81.4,-0.37,-0.35,-0.85,-0.45,-0.45,-0.01,0.24,0.53,30.3,20.4,0,1,7
1981-02,60,118.8,-58.8,-0.05,0.15,-0.49,-0.16,-0.68,-0.18,-0.25,0.14,29.9,20,0,2,7
1981-03,222,107.4,114.6,1.38,1.48,0.53,0.79,-0.07,0.29,0.43,0.77,29.9,21,0,11,5
1981-04,68,85.3,-17.3,0.12,0.33,0.87,1.1,-0.06,0.43,0.45,0.86,27.1,19.3,0,1,7
1981-05,42,73.9,-31.9,0.44,0.8,1.14,1.38,0.36,0.75,0.4,0.83,25.4,18,0,0,3
1981-06,36,64.2,-28.2,0.22,0.46,0.16,0.7,0.45,0.82,0.26,0.72,24.9,17.1,0,0,2
1981-07,27,71,-44,-0.08,0.26,0.12,0.66,0.78,1.12,0.17,0.69,23.9,15.7,0,0,7
1981-08,5,94.9,-89.9,-1.91,-1.11,-0.68,-0.35,0.84,1.21,-0.09,0.47,26,16.3,0,0,19
1981-09,2,116.8,-114.8,-2.07,-1.02,-1.55,-0.97,-0.61,-0.07,-0.31,0.21,27.5,17.3,0,0,15
1981-10,64,94.7,-30.7,0.33,0.95,-0.88,0.01,-0.55,0.27,-0.28,0.43,27.3,19.8,0,0,4
1981-11,134,97.9,36.1,0.22,0.35,-0.07,0.39,-0.43,0.22,0.05,0.76,28.1,20.7,0,4,5
1981-12,110,130,-20,-0.06,-0.1,-0.01,0.35,-0.41,0.05,-0.01,0.49,29.5,20.5,0,4,7
1982-01,174,115.3,58.7,0.97,1.15,0.4,0.72,0.09,0.63,0.56,1.16,28.3,20.2,0,8,3
1982-02,79,110.5,-31.5,0.31,0.58,0.47,0.77,0.26,0.78,0.63,1.2,28.2,20,0,1,4
1982-03,38,120.1,-82.1,-0.9,-0.63,0.22,0.63,0.01,0.62,-0.29,0.47,30,20.5,0,0,4
1982-04,70,89.3,-19.3,0.17,0.28,-0.41,-0.08,-0.03,0.5,-0.29,0.46,26.9,19.1,0,2,12
1982-05,37,74.5,-37.5,0.21,0.54,-0.57,-0.16,-0.04,0.38,-0.31,0.42,25.6,17.8,0,1,5
1982-06,13,72.4,-59.4,-1.12,-0.96,-0.37,0.01,0.03,0.5,-0.42,0.28,26,16.4,0,0,8
1982-07,28,77.8,-49.9,-0.02,-0.04,-0.62,-0.37,-0.6,-0.2,-0.4,0.29,25.6,16.4,0,0,6
1982-08,34,91.4,-57.4,0.48,0.51,-0.47,-0.45,-0.76,-0.38,-0.24,0.42,25.9,16.9,0,1,5
1982-09,60,96.6,-36.6,1.48,1.61,0.9,1.17,0.25,0.68,0.07,0.76,26.2,17.1,0,2,5
1982-10,62,122.9,-60.9,0.29,0.43,0.9,1.18,0.3,0.73,0.05,0.64,28.4,18.7,0,1,8
1982-11,3,145,-142,-3.5,-1.69,-1.08,-0.88,-1.29,-0.99,-0.69,-0.15,30.5,19.5,0,0,27
1982-12,114,131.1,-17.1,-0.02,-0.07,-1.04,-0.95,-0.72,-0.56,-0.55,-0.18,30.1,20.3,0,3,10
1983-01,138,116.3,21.7,0.65,0.85,-0.8,-0.64,-0.45,-0.09,-0.94,-0.42,29.8,21.5,0,5,6
1983-02,140,105.8,34.2,1.15,1.32,0.67,0.94,-0.01,0.33,-0.51,0.03,28.9,21.2,0,5,2
1983-03,121,115.6,5.4,0.44,0.66,0.89,1.18,-0.11,0.2,-0.07,0.37,29.7,21.2,0,4,4
1983-04,66,100.1,-34.1,0.07,-0.07,0.71,0.91,-0.16,0.15,-0.09,0.3,28.7,20,0,2,3
1983-05,47,83.2,-36.1,0.65,0.6,0.36,0.52,0.67,0.94,-0.04,0.29,27.6,19.4,0,0,3
1983-06,39,69.6,-30.6,0.34,0.36,0.27,0.28,0.81,1.07,0.1,0.42,26.7,17.4,0,0,5
1983-07,23,81.8,-58.8,-0.31,-0.54,0.22,0.14,0.66,0.82,0.08,0.41,26.8,17,0,0,6
1983-08,8,96,-88,-1.43,-1.03,-0.62,-0.7,0.07,0.14,-0.04,0.27,26.1,15.5,0,0,9
1983-09,56,106.4,-50.4,1.36,1.34,0.15,0.22,0.21,0.25,-0.05,0.25,28.1,18.3,0,2,10
1983-10,48,117,-69,-0.06,0.26,0.09,0.48,0.13,0.35,-0.13,0.21,27.5,19.2,0,0,6
1983-11,84,105.2,-21.2,-0.45,-0.31,-0.21,0.08,-0.54,-0.23,0.27,0.72,28.2,20.4,0,2,15
1983-12,60,135.8,-75.8,-0.75,-0.72,-0.91,-0.59,-0.89,-0.56,0.01,0.35,29.4,20,0,3,17
1984-01,25,154.4,-129.4,-1.08,-1.09,-1.66,-1.31,-1.52,-1.03,-0.69,-0.34,30.9,20,0,0,23
1984-02,65,132.9,-67.9,0.05,-0.01,-1.45,-1.32,-1.24,-0.85,-1.05,-0.66,30.8,21,0,1,3
1984-03,98,124.2,-26.2,0.16,0.29,-0.6,-0.61,-1.38,-1.03,-1.23,-0.86,30.2,21.2,0,1,3
1984-04,84,90,-6,0.48,0.59,0.12,0.18,-1.21,-0.93,-1.15,-0.75,27.4,20.3,0,1,4
1984-05,24,88,-64,-0.51,-0.67,0.1,0.25,-1.14,-0.97,-1.27,-0.87,27.7,18.7,0,0,7
1984-06,29,74.2,-45.2,-0.11,-0.3,-0.02,0.03,-0.53,-0.46,-1.3,-0.91,26.4,17.2,0,0,4
1984-07,44,74.1,-30.1,0.7,0.86,-0.08,-0.2,0.03,0.07,-1.14,-0.76,25.4,16.8,0,0,3
1984-08,34,83.9,-49.9,0.48,0.85,0.37,0.56,0.14,0.31,-0.97,-0.59,25.6,17.2,0,0,5
1984-09,68,92.6,-24.6,1.69,1.8,1.34,1.67,0.73,1.1,-0.87,-0.42,26.7,18.5,0,2,8
1984-10,54,113.6,-59.6,0.09,0.45,0.9,1.4,0.55,1.03,-0.86,-0.39,27.6,19.4,0,1,6
