data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,205,89.3,115.7,-1.28,-1.24,,,,,,,30.4,21.5,0,6,1
1980-02,290,87.3,202.7,0.33,0.35,,,,,,,30.8,21.6,0,16,0
1980-03,263,68.9,194.1,-0.06,0.37,-0.52,-0.32,,,,,30.5,21.5,0,11,1
1980-04,144,84.1,59.9,-0.41,-0.4,-0.07,0.1,,,,,31.5,21.2,1,5,2
1980-05,80,73.2,6.8,-0.04,0.48,-0.3,0.05,,,,,30.5,20.1,0,1,4
1980-06,11,74.1,-63.1,-0.81,-0.12,-0.67,-0.35,-0.72,-0.46,,,29.9,18.9,0,0,24
1980-07,19,92.9,-73.9,0.55,0.86,-0.37,0.36,-0.21,0.21,,,30.9,18.1,0,1,18
1980-08,40,87.5,-47.5,0.64,1.08,0.01,0.74,-0.32,0.35,,,32.3,18.8,0,1,14
1980-09,56,91.9,-35.9,-0.76,-0.15,-0.07,0.71,-0.59,0.12,,,32.3,19.8,1,1,7
1980-10,222,97.2,124.8,1.47,1.8,0.9,1.48,0.56,1.4,,,31.7,21.1,0,8,1
1980-11,189,101.1,87.9,-0.14,-0.11,0.45,0.83,0.36,0.97,,,30.8,21.6,0,5,1
1980-12,185,95.5,89.5,-0.99,-1.01,-0.03,0.19,-0.08,0.52,-0.52,0.01,31,21.8,0,6,2
1981-01,274,82.9,191.1,-0.19,0.1,-0.7,-0.59,-0.2,0.32,-0.24,0.35,29.9,21.6,0,9,1
1981-02,265,60.9,204.1,-0.04,0.38,-0.63,-0.29,-0.26,0.17,-0.32,0.32,30.1,21.6,0,11,1
1981-03,211,76.4,134.6,-1,-0.8,-0.58,-0.17,-0.39,-0.1,-0.52,0.08,30.3,22,0,9,2
1981-04,147,81.2,65.8,-0.34,-0.27,-0.68,-0.39,-0.8,-0.6,-0.52,0.06,31.1,21.8,0,6,2
1981-05,75,81,-6,-0.22,0.03,-0.85,-0.68,-0.89,-0.63,-0.55,-0.02,31.5,20.7,0,3,7
