data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,309,90.6,218.4,-0.15,0.01,,,,,,,30.5,22,0,13,1
1980-02,337,88.9,248.1,0.47,0.48,,,,,,,31,22,0,12,1
1980-03,310,71.2,238.8,0.05,0.39,0.1,0.31,,,,,30.7,21.8,0,11,1
1980-04,164,85.5,78.5,-0.33,-0.29,0.07,0.25,,,,,31.5,21.5,1,6,6
1980-05,119,73.5,45.5,0.39,0.78,-0.06,0.34,,,,,30.5,20.3,0,4,3
1980-06,6,75.8,-69.8,-1.05,-0.02,-0.22,0.14,-0.05,0.3,,,29.9,19.3,0,0,23
1980-07,12,95.2,-83.2,0.43,0.8,0.11,0.67,0.06,0.5,,,31.1,18.1,0,0,26
1980-08,42,89.3,-47.3,0.7,1.16,0.23,0.82,-0.05,0.6,,,32.5,18.6,0,1,14
1980-09,106,93.4,12.6,0.35,0.73,0.55,1,0.06,0.62,,,32.5,19.9,2,3,4
1980-10,188,98.7,89.3,0.46,0.71,0.6,1.08,0.48,1.06,,,31.8,21.6,0,7,5
1980-11,215,102,113,-0.07,-0.04,0.23,0.51,0.22,0.68,,,30.7,21.9,0,9,3
1980-12,332,95.2,236.8,0.75,0.91,0.5,0.63,0.56,0.88,0.28,0.74,31.1,21.9,0,12,1
1981-01,474,84.2,389.8,1.59,1.62,1.2,1.31,1.14,1.35,0.91,1.24,29.9,22,0,19,1
1981-02,260,62.3,197.7,-0.61,-0.27,0.94,1.18,0.77,1.07,0.6,1.07,29.9,21.9,0,9,2
1981-03,291,78.2,212.8,-0.22,0,0.52,0.88,0.62,0.96,0.52,1,30.2,22.2,0,11,3
1981-04,212,81.1,130.9,0.49,0.63,-0.32,0.04,0.63,0.95,0.7,1.14,31.2,22,0,8,4
1981-05,95,83,12,-0.11,0.09,-0.02,0.28,0.64,0.99,0.58,1.02,31.5,20.5,0,4,14
1981-06,14,76.3,-62.3,-0.29,0.33,0.13,0.42,0.44,0.86,0.59,1.02,30.8,19.1,0,0,9
1981-07,3,100.8,-97.8,-0.56,-0.03,-0.36,0.02,-0.45,0.06,0.56,0.98,30.9,16.3,0,0,13
1981-08,15,86,-71,-0.41,0.45,-0.68,0.19,-0.25,0.31,0.48,0.93,32.7,19.4,3,0,15
1981-09,145,77.1,67.9,1.12,1.53,0.6,1.17,0.36,0.93,0.62,1.09,32.5,19.8,6,3,6
1981-10,200,103.7,96.3,0.67,0.84,0.87,1.37,0.47,1.05,0.67,1.12,32.6,21.3,3,4,3
1981-11,381,86.8,294.2,2.03,2.06,1.94,2.15,1.61,1.93,1.23,1.53,30.9,22.1,1,17,2
1981-12,256,87.8,168.2,-0.24,0.07,1.16,1.41,1.12,1.45,1,1.39,31.1,22.3,0,9,1
1982-01,572,90.2,481.8,2.44,2.12,2.23,2.25,2.05,2.07,1.42,1.71,29.6,22,0,21,2
1982-02,395,80.4,314.6,1.18,1.3,1.78,1.77,2.23,2.22,1.83,1.94,30.3,22.1,0,15,2
1982-03,386,88.1,297.9,1.03,1.15,2.27,2.16,2.27,2.08,2.1,1.97,30.5,21.9,0,15,2
1982-04,270,84.5,185.5,1.33,1.4,1.84,1.95,2.45,2.15,2.29,2,30.8,21.9,0,12,3
1982-05,265,83.7,181.3,2.5,2.18,2.4,2.21,2.45,2.13,2.61,2.2,29.9,21.1,0,11,5
1982-06,35,93,-58,0.77,0.51,2.31,2.08,2.9,2.4,2.59,2.19,31.1,20.1,0,2,6
1982-07,66,105.3,-39.3,2.51,2.12,2.93,2.41,2.86,2.42,2.78,2.28,32.4,18.4,1,3,11
