data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,205,97,108,-0.94,-0.94,,,,,,,31.5,21.7,0,8,1
1980-02,189,104.3,84.7,-1.3,-1.46,,,,,,,33,22.4,2,6,4
1980-03,317,94.6,222.4,0.55,0.56,-0.83,-0.91,,,,,31.5,22.5,1,15,1
1980-04,180,94.1,85.9,-1.41,-1.33,-0.98,-1.07,,,,,31.5,21.8,0,8,1
1980-05,200,91.6,108.4,-0.71,-0.84,-0.64,-0.78,,,,,31,22.7,0,8,1
1980-06,112,83.7,28.3,-1.44,-1.43,-1.58,-1.42,-1.44,-1.37,,,30.5,22.3,0,2,3
1980-07,140,95.2,44.8,-0.28,-0.36,-1.11,-1.15,-1.26,-1.28,,,30.8,21.4,0,7,5
1980-08,102,96.9,5.1,-0.75,-0.65,-1.15,-1.05,-1.02,-1,,,31.8,21.7,0,5,4
1980-09,120,107.8,12.2,-0.5,-0.57,-0.76,-0.69,-1.45,-1.3,,,32,21.8,1,4,3
1980-10,230,101.7,128.3,0.59,0.7,-0.22,-0.19,-0.78,-0.74,,,31.9,22.3,0,6,1
1980-11,234,101.5,132.5,0.52,0.47,0.27,0.25,-0.43,-0.41,,,31.9,22.7,1,8,2
1980-12,205,104.1,100.9,-0.87,-0.99,-0.01,-0.02,-0.43,-0.39,-1.16,-1.12,32.4,22.1,1,6,1
1981-01,252,100.7,151.3,-0.27,-0.37,-0.41,-0.51,-0.41,-0.39,-1.01,-1.01,31.6,22.4,0,11,5
1981-02,369,84.5,284.5,1.26,1.33,0.05,-0.02,0.16,0.12,-0.48,-0.52,30.6,22.3,0,14,1
1981-03,240,95.9,144.1,-0.52,-0.58,0.21,0.2,0.1,0.05,-0.7,-0.73,31.6,23.1,0,10,2
1981-04,208,86.4,121.6,-0.88,-0.85,0,0.06,-0.27,-0.34,-0.62,-0.63,31.2,22.2,0,9,2
1981-05,217,96.3,120.7,-0.41,-0.64,-0.88,-0.95,-0.5,-0.61,-0.58,-0.6,31.4,22.2,0,7,3
1981-06,185,86.6,98.4,0.27,0.19,-0.55,-0.73,-0.2,-0.34,-0.38,-0.43,30.9,22.1,0,7,2
1981-07,115,97.9,17.1,-0.9,-1,-0.49,-0.69,-0.28,-0.4,-0.43,-0.48,30.7,20.5,0,4,12
1981-08,88,101.6,-13.6,-1.12,-1,-0.77,-0.83,-1.01,-1.03,-0.48,-0.54,31.5,21.5,0,3,3
1981-09,92,105.9,-13.9,-1.22,-1.06,-1.52,-1.32,-1.16,-1.13,-0.57,-0.6,31.7,21.7,0,3,3
1981-10,126,112.3,13.7,-1.44,-1.28,-1.62,-1.33,-1.24,-1.23,-0.87,-0.89,32.5,22.5,1,2,2
1981-11,133,103.4,29.6,-1.61,-1.37,-1.87,-1.47,-1.59,-1.4,-1.14,-1.11,31.8,22.9,1,4,3
1981-12,256,95,161,-0.09,-0.1,-1.3,-1.19,-1.7,-1.47,-1.02,-1,31.4,22.6,0,7,1
1982-01,228,98.2,129.8,-0.6,-0.66,-0.95,-0.93,-1.52,-1.33,-1.08,-1.04,31.6,22.5,0,7,2
1982-02,245,91,154,-0.37,-0.41,-0.57,-0.62,-1.36,-1.23,-1.44,-1.3,31.4,22.9,0,10,2
1982-03,254,97.6,156.4,-0.31,-0.41,-0.71,-0.75,-1.17,-1.12,-1.4,-1.27,31.2,22.8,0,7,3
1982-04,314,87.7,226.3,0.76,0.82,-0.03,-0.04,-0.6,-0.65,-1.08,-1.06,31,22.7,0,12,1
1982-05,256,85.3,170.7,0.23,0.19,0.26,0.17,-0.25,-0.31,-0.98,-0.95,30.4,22.5,0,10,4
1982-06,140,89,51,-0.71,-0.9,0.22,0.08,-0.34,-0.48,-1.1,-1.05,30.9,21.7,0,3,4
1982-07,156,98.3,57.7,0.07,-0.07,-0.17,-0.3,-0.13,-0.26,-0.97,-0.95,31.5,21.4,0,7,3
