data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,356,126.8,229.2,1.37,1.42,,,,,,,30.7,20.9,0,10,7,490,568
1980-02,285,119,166,1.89,1.8,,,,,,,31.8,21.2,1,9,5,478,560
1980-03,59,134.6,-75.6,-0.89,-0.94,1.5,1.46,,,,,32.1,19.7,3,2,8,492,643
1980-04,138,84.6,53.4,1.52,1.63,1.34,1.37,,,,,29.7,20.2,0,6,4,448,400
1980-05,51,80.1,-29.1,0.75,0.81,0.29,0.32,,,,,29,18.4,0,1,7,424,426
1980-06,20,67,-47,-0.07,0.05,1.34,1.47,1.7,1.6,,,27.2,16.4,0,0,6,354,339
1980-07,23,75,-52,0.07,0.08,0.28,0.33,1.26,1.27,,,27.7,15.1,0,1,9,353,409
1980-08,13,96.1,-83.1,-0.67,-0.9,-0.5,-0.57,-0.03,-0.02,,,27.9,16.8,0,0,16,384,453
1980-09,12,95.3,-83.3,-0.63,-0.17,-0.9,-0.68,0.45,0.49,,,27.8,17.3,0,0,11,376,425
1980-10,20,135.1,-115.1,-1.29,-1.25,-1.92,-1.56,-1.24,-1.07,,,30.8,18.7,4,0,12,458,592
1980-11,110,119.2,-9.2,-0.81,-0.8,-1.59,-1.28,-1.77,-1.4,,,30.2,19.7,2,5,10,448,522
1980-12,324,121.9,202.1,0.93,0.96,-0.16,-0.35,-0.44,-0.51,0.95,0.95,31.3,21.6,0,9,5,510,537
1981-01,231,133.9,97.1,0.67,0.64,0.51,0.48,-0.08,-0.08,0.58,0.54,31.7,21.1,1,8,10,508,615
1981-02,101,122.8,-21.8,0.14,0.25,0.91,0.96,0.01,0.03,-0.07,-0.01,31.6,20.2,1,1,10,446,597
1981-03,225,113.7,111.3,1.17,1.25,0.89,0.95,0.5,0.49,0.57,0.63,31.5,21.5,2,8,8,512,520
1981-04,89,87.7,1.3,0.67,0.91,0.92,1.04,0.86,0.93,0.38,0.44,28.8,18.2,0,4,7,405,448
1981-05,89,74.7,14.3,1.63,1.73,1.55,1.63,1.43,1.48,0.51,0.57,27.5,17.2,0,2,7,382,407
1981-06,41,58.1,-17.1,0.82,1.19,1.47,1.67,1.19,1.28,0.59,0.66,26.1,16.1,0,0,8,333,327
1981-07,16,68.6,-52.6,-0.29,0.05,1.12,1.39,1.18,1.37,0.57,0.67,25.8,14.8,0,0,8,320,381
1981-08,47,81.6,-34.6,0.65,0.86,0.47,0.85,1.46,1.65,0.66,0.78,26.7,15.6,0,1,12,346,432
1981-09,2,108.8,-106.8,-1.69,-1.08,-0.47,-0.25,0.74,0.99,0.62,0.69,28.8,16.9,0,0,16,386,502
1981-10,192,86,106,1.29,1.51,0.96,1.2,1.26,1.55,1.1,1.3,26.2,18.8,0,5,4,388,393
1981-11,390,94.2,295.8,1.79,1.93,1.76,1.98,1.78,2,1.93,1.98,28.8,20.3,0,12,2,437,434
1981-12,77,137.1,-60.1,-1.48,-1.28,0.88,1.04,0.69,0.87,1.21,1.41,31.5,20.9,1,2,5,503,604
1982-01,302,109.8,192.2,1.09,1.23,0.96,1.1,1.18,1.34,1.48,1.74,29.4,20.4,0,7,2,462,524
1982-02,76,124.8,-48.8,-0.24,-0.14,-0.1,0.02,0.97,1.15,1.46,1.65,31.4,20.5,0,2,6,447,606
