data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,349,98.8,250.2,0.69,0.76,,,,,,,25.8,17.5,0,14,4,360,527
1980-02,108,105,3,-0.08,-0.13,,,,,,,26.9,17.3,0,6,6,352,566
1980-03,34,110,-76,-1.76,-1.25,-0.16,0,,,,,27.8,16.5,0,2,15,378,598
1980-04,165,73.4,91.6,2.15,2.29,-0.1,0.09,,,,,25.2,16.5,0,9,9,325,425
1980-05,5,72,-67,-1.52,-0.56,-0.08,0.01,,,,,24.7,14.5,0,0,27,298,456
1980-06,26,57.5,-31.5,1.07,1.45,1.8,2.01,0.35,0.6,,,22.6,12.4,0,1,9,226,399
1980-07,3,69.1,-66.1,-0.41,0.39,-0.04,0.41,-0.15,0.15,,,23.7,12.1,0,0,19,244,456
1980-08,3,83.5,-80.5,-0.56,0.4,0.48,0.87,-0.04,0.25,,,24.5,12.9,0,0,14,269,469
1980-09,15,86.6,-71.6,-0.54,0.1,-0.74,0.16,1.05,1.38,,,25,14.1,0,0,12,287,459
1980-10,47,121.2,-74.2,-0.81,-0.62,-1.25,-0.34,-1.21,-0.12,,,27.8,15.7,1,2,18,366,614
1980-11,276,101.9,174.1,0.84,0.9,0.15,0.33,0.18,0.5,,,25.6,16.6,0,9,6,333,540
1980-12,405,111.8,293.2,0.93,0.94,0.82,0.79,0.6,0.66,0.58,0.72,26.9,17.6,0,15,5,381,587
1981-01,218,101.4,116.6,-0.1,-0.04,0.67,0.75,0.32,0.45,0.15,0.3,26.1,17,0,8,4,358,522
1981-02,50,119.4,-69.4,-1.05,-0.98,0.03,0.12,0.02,0.15,-0.05,0.12,27.5,17,0,2,7,344,633
1981-03,207,93.2,113.8,0.77,0.84,-0.24,-0.08,0.31,0.41,0.54,0.72,27,17.8,0,9,5,385,479
1981-04,17,85.1,-68.1,-0.95,-0.61,-0.4,-0.25,0.36,0.49,0.04,0.26,24.9,14.5,0,0,27,291,511
1981-05,23,69.2,-46.2,-0.03,0.32,0.35,0.49,0.11,0.28,0.11,0.33,23.5,13.2,0,1,9,258,449
1981-06,35,56.1,-21.1,1.39,1.71,-0.03,0.33,-0.28,0.02,0.14,0.37,22.1,11.8,0,1,8,208,393
1981-07,0,67.2,-67.2,,0.32,0.65,1.01,-0.23,0.06,0.13,0.37,21.7,10.1,0,0,31,184,463
1981-08,24,81.7,-57.7,0.89,1.2,1.23,1.4,0.61,0.92,0.2,0.42,23.7,11.3,0,1,14,232,503
1981-09,2,96.1,-94.1,-1.74,-0.39,-0.54,0.15,-0.47,0.19,0.15,0.36,26.2,13.4,0,0,27,294,525
1981-10,196,82.9,113.1,1.74,1.91,1.22,1.52,1.28,1.51,0.64,0.9,23.3,15.4,0,7,4,289,459
1981-11,362,91.3,270.7,1.56,1.71,1.66,1.81,1.79,1.93,0.89,1.13,25.5,16.9,0,14,2,335,492
1981-12,280,107.1,172.9,0.09,0.08,1.3,1.49,1.08,1.36,0.51,0.77,26.3,16.9,0,12,5,360,573
1982-01,363,95.6,267.4,0.76,0.85,1.07,1.21,1.23,1.45,1.01,1.35,25.1,16.7,0,14,4,337,501
1982-02,68,110.9,-42.9,-0.69,-0.67,0.21,0.38,0.98,1.21,1.05,1.36,27.8,16.9,0,4,12,346,590
1982-03,324,79.8,244.2,1.66,1.95,1.04,1.2,1.6,1.78,1.39,1.71,27.1,17.2,0,10,2,376,413
1982-04,50,77.4,-27.4,0.23,0.48,0.92,1.17,1.26,1.46,1.47,1.76,25.6,13,0,2,12,278,454
1982-05,49,61.8,-12.8,1.01,1.45,1.72,2.1,0.89,1.14,1.52,1.79,22.6,12.4,0,2,16,232,402
1982-06,2,62.4,-60.4,-0.67,0.18,0.47,0.88,1.03,1.25,1.44,1.69,23.7,12.5,0,0,18,244,432
1982-07,8,67.9,-59.9,0.18,0.75,0.68,1.03,0.96,1.28,1.45,1.7,23.4,11.4,0,0,12,228,452
1982-08,3,79.3,-76.3,-0.56,0.57,-0.38,0.5,1.59,2.07,1.41,1.71,24.3,13.1,0,0,16,270,461
1982-09,9,92,-83,-0.9,-0.15,-0.78,0.14,-0.15,0.52,1.42,1.71,24.4,12.9,0,0,16,259,531
1982-10,73,102.7,-29.6,-0.15,0.17,-0.79,0.07,-0.41,0.45,1.07,1.35,26.5,15.9,0,3,6,346,540
1982-11,65,128.2,-63.2,-2.07,-1.66,-1.86,-1.12,-1.93,-0.85,0.14,0.47,29.4,17.6,0,3,7,405,648
1982-12,246,88.8,157.2,-0.19,-0.05,-1.12,-0.85,-1.24,-0.72,0.04,0.34,25.2,17,0,7,4,344,459
1983-01,483,86.3,396.7,1.31,1.42,0.24,0.38,0,0.25,0.41,0.75,25.5,17.5,0,17,2,358,448
1983-02,197,97.2,99.8,0.85,0.92,1.14,1.35,0.26,0.53,0.84,1.2,26.6,17.5,0,7,7,338,513
1983-03,224,88.3,135.7,0.91,1.05,1.59,1.67,0.61,0.88,0.5,0.87,26.2,17.1,0,6,4,361,477
1983-04,108,79.7,28.4,1.37,1.55,1.47,1.64,0.87,1.1,0.69,1.03,25.7,16,0,5,3,326,459
1983-05,52,66.3,-14.3,1.11,1.41,1.45,1.73,1.47,1.65,0.69,1.01,24.7,15.2,0,2,14,308,400
1983-06,10,62.2,-52.2,0.26,0.66,1.49,1.68,1.78,1.8,0.72,1.04,24.3,13.7,0,0,27,270,409
1983-07,26,68.4,-42.4,1.18,1.53,1.28,1.45,1.63,1.83,0.77,1.08,24,12.2,0,1,18,252,445
1983-08,1,85.3,-84.3,-1.06,0.24,0.64,0.85,1.49,1.81,0.77,1.07,24,11,0,0,20,232,535
1983-09,114,73.4,40.6,1.58,1.93,1.55,1.82,1.91,2.2,1.09,1.38,23.5,14.8,0,5,5,274,390
1983-10,198,88.9,109.1,1.76,1.88,2.11,2.24,2.37,2.22,1.45,1.7,23.8,15,0,8,9,291,482
1983-11,233,90.6,142.4,0.43,0.57,1.57,1.82,1.58,1.81,1.85,2.07,25.4,16.7,0,11,2,332,479
1983-12,362,92.6,269.4,0.66,0.78,1.11,1.35,1.36,1.74,2.08,2.51,25.7,16.9,0,13,4,350,481
1984-01,113,132.6,-19.6,-1.02,-1.01,-0.14,-0.05,0.53,0.79,1.26,1.7,29.1,16.4,0,5,11,396,694
