data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,359,105.7,253.3,1.62,1.71,,,,,,,27.4,19.3,0,14,2
1980-02,319,96.7,222.3,2.25,2.13,,,,,,,27.1,19,0,15,3
1980-03,29,123.2,-94.2,-0.65,-0.55,2.11,1.99,,,,,27.9,17.7,0,0,11
1980-04,36,96.1,-60.1,-0.01,0.18,1.45,1.55,,,,,27.3,18.1,0,0,7
1980-05,15,84.6,-69.6,0.11,0.51,-0.56,-0.32,,,,,25.9,16.9,0,0,10
1980-06,11,70.6,-59.6,0.39,0.84,-0.02,0.42,2.08,1.95,,,24.8,15.8,0,0,5
1980-07,7,86.9,-79.9,-0.07,-0.22,0.19,0.5,1.39,1.49,,,26.1,14.1,0,0,15
1980-08,14,110.8,-96.8,0.75,0.24,0.49,0.4,-0.49,-0.24,,,27.3,15.1,0,0,6
1980-09,49,115.2,-66.2,1.74,1.81,1.56,1.47,0.77,0.96,,,28.3,16.6,1,1,10
1980-10,49,148.7,-99.7,0.01,-0.27,0.87,0.67,0.75,0.76,,,29,16.9,1,1,13
1980-11,70,113.6,-43.6,-0.77,-0.62,-0.28,-0.2,-0.22,-0.1,,,27.6,18.2,0,2,5
1980-12,323,105.7,217.3,1.26,1.36,0.65,0.7,0.85,0.91,1.96,1.94,27.6,19,0,11,4
1981-01,53,131.1,-78.1,-0.3,-0.29,0.34,0.57,0.5,0.74,1.19,1.33,28.6,18.5,0,2,6
1981-02,30,126.7,-96.7,-0.29,-0.3,0.56,0.74,0.28,0.59,-0.08,0.33,29.1,18.3,0,0,3
1981-03,341,105.8,235.2,2.04,2.01,0.99,1.09,1.45,1.41,1.51,1.5,28.7,19.4,0,14,4
1981-04,82,86.2,-4.2,1.05,1.28,1.82,1.83,1.73,1.67,1.74,1.61,25.9,17.3,0,2,4
1981-05,36,74.6,-38.6,1.47,1.88,2.15,2.06,2.12,1.94,1.87,1.69,24.5,15.9,0,1,5
1981-06,27,67.2,-40.2,1.35,1.73,1.57,1.75,1.29,1.41,1.93,1.73,24,14.8,0,0,5
1981-07,14,78.4,-64.4,0.8,1.3,1.63,2.2,1.99,1.98,1.92,1.75,23.5,13.7,0,0,6
1981-08,10,105.2,-95.2,0.42,0.37,1.17,1.62,2.3,2.16,1.89,1.76,25.5,14.9,0,0,11
1981-09,1,136.2,-135.2,-1.35,-1.16,0.08,-0.02,1.37,1.61,1.68,1.61,27.4,16.2,0,0,21
1981-10,144,105.1,38.9,1.73,2.05,1.52,1.57,1.94,2.02,2.02,1.89,27,18.7,0,5,10
1981-11,240,101.7,138.3,1.25,1.36,1.77,1.89,1.94,2.04,2.48,2.07,27.5,19.2,0,6,2
1981-12,132,137.7,-5.7,-0.01,-0.09,1.03,1.15,0.99,1.1,1.45,1.59,29.2,19.4,0,4,6
1982-01,205,113.7,91.3,0.92,1.08,1.07,1.18,1.36,1.41,2.26,2.05,27.5,19.2,0,10,2
1982-02,38,116.9,-78.9,-0.12,0.04,0.37,0.54,1.23,1.34,2.28,1.99,28,18.8,0,0,4
1982-03,61,120.7,-59.6,-0.05,0,0.37,0.61,1.22,1.38,1.48,1.61,29.8,19.2,0,1,5
1982-04,153,91.4,61.6,2.1,1.99,0.59,0.74,1.37,1.42,1.82,1.72,26.2,18.1,0,6,6
1982-05,20,80.6,-60.6,0.51,1.02,0.91,1.06,0.82,1.04,1.77,1.69,24.9,16.3,0,0,6
1982-06,9,81.4,-72.4,0.21,-0.2,2.09,1.84,0.91,1.09,1.68,1.62,25.5,14.9,0,0,6
1982-07,11,89,-78,0.47,0.03,0.48,0.43,0.6,0.73,1.63,1.57,25.3,14.8,0,0,7
1982-08,4,109.3,-105.3,-0.31,-0.49,0.12,-0.51,0.86,0.93,1.6,1.55,26,16.3,0,0,14
1982-09,8,115.2,-107.2,-0.13,0.62,-0.02,0.16,1.86,1.77,1.63,1.62,26.8,17.1,0,0,10
1982-10,57,143.1,-86.1,0.22,0.01,0.02,0.07,0.13,0.23,1.18,1.26,29.3,18.7,0,3,14
1982-11,14,167.2,-153.2,-2.53,-1.78,-1.71,-1.44,-1.67,-1.54,0.04,0.22,31.1,19.3,0,0,24
1982-12,92,148.2,-56.2,-0.42,-0.62,-1.36,-1.43,-1.37,-1.41,-0.13,-0.14,30.2,19.1,1,4,17
1983-01,259,109.6,149.4,1.19,1.35,-0.19,-0.4,-0.23,-0.27,0.08,0.14,28.6,19.8,0,9,4
1983-02,226,103.6,122.4,1.73,1.78,1.44,1.47,0.72,0.74,0.96,0.97,27.9,19.5,0,6,2
1983-03,122,111.8,10.2,0.64,0.8,1.75,1.77,0.95,0.92,1.41,1.3,28.6,19.5,0,4,7
1983-04,78,96.9,-18.9,0.98,1.06,1.68,1.75,1.16,1.09,1.05,1.05,27.7,18.2,0,3,10
1983-05,28,86.7,-58.7,1.03,1.12,0.87,1,1.84,1.72,1.1,1.05,27,17.4,0,1,9
1983-06,12,76.8,-64.8,0.47,0.48,1.14,1.14,1.92,1.83,1.11,1.06,26.1,15.1,0,0,5
1983-07,8,88.9,-80.9,0.08,-0.34,0.77,0.67,1.7,1.69,1.08,1.03,26.5,14.7,0,0,6
1983-08,3,108.6,-105.6,-0.5,-0.52,0.07,-0.3,0.81,0.91,1.07,1.03,26.6,14.5,0,0,12
1983-09,12,126.4,-114.4,0.19,0.26,-0.02,-0.27,0.92,0.81,1.09,1,29.2,18.1,0,0,11
1983-10,89,119.6,-30.6,0.88,1.08,0.73,0.85,0.86,0.96,1.2,1.14,28.3,18.3,0,2,7
1983-11,200,104.6,95.4,0.9,0.96,1.1,1.25,1.04,1.16,1.86,1.71,28,19.2,0,8,2
1983-12,112,131.1,-19.1,-0.2,-0.23,0.43,0.56,0.38,0.5,1.57,1.65,29.3,18.5,0,4,21
1984-01,23,159.4,-136.4,-0.84,-1.1,-0.41,-0.4,-0.2,0.02,0.94,1.06,31.6,18.8,0,0,9
1984-02,21,152.7,-131.7,-0.53,-1.16,-1.38,-1.57,-0.43,-0.31,0.03,0.21,31.8,19.8,0,0,7
1984-03,168,126.1,41.9,1.02,1.06,-0.23,-0.55,0.03,0.13,0.27,0.39,30.4,19.7,2,8,7
1984-04,71,94.3,-23.3,0.84,0.98,0.65,0.47,-0.02,-0.05,0.22,0.37,26.7,18.7,0,1,5
1984-05,6,93.2,-87.2,-0.95,-0.83,0.98,1,-0.53,-0.71,0.09,0.22,27.2,16.7,0,0,9
1984-06,21,84.6,-63.6,1.05,0.57,0.78,0.69,-0.06,-0.32,0.15,0.2,26,15.5,0,1,10
1984-07,14,83.9,-69.9,0.8,0.87,0.52,0.04,0.66,0.43,0.18,0.25,24.7,15.1,0,0,5
1984-08,7,98.5,-91.5,0.11,0.65,0.87,0.85,1.06,1.06,0.21,0.31,25.8,15.7,0,0,26
1984-09,73,106.6,-33.6,2.36,2.29,2.09,2.19,1.68,1.7,0.55,0.66,27.1,17.2,0,2,10
1984-10,89,128.6,-39.6,0.88,0.92,1.71,1.84,1.67,1.65,0.53,0.57,27.9,18.2,0,2,6
1984-11,72,129.8,-57.9,-0.74,-0.79,0.47,0.56,0.6,0.72,-0.14,-0.06,29,18.5,0,2,13
1984-12,109,133.4,-24.4,-0.23,-0.28,-0.42,-0.4,0.02,0.17,-0.12,-0.19,30,19.6,0,4,8
1985-01,456,91.1,364.9,1.96,1.99,1.38,1.4,1.69,1.62,1.71,1.56,27.3,19.7,0,20,1
1985-02,61,125.7,-64.7,0.27,0.27,1.66,1.67,1.67,1.58,1.85,1.67,29.4,18.8,0,3,8
1985-03,39,121.2,-82.2,-0.43,-0.34,1.56,1.61,1.25,1.3,1.61,1.56,29.6,19.1,0,1,12
1985-04,26,97.9,-71.9,-0.36,-0.16,-0.58,-0.43,1.01,1.13,1.41,1.43,27.2,18,0,0,6
1985-05,5,91.5,-86.5,-1.13,-0.76,-0.71,-0.5,1.29,1.37,1.42,1.44,27.1,16.7,0,0,11
1985-06,9,76.8,-67.8,0.21,0.23,-0.68,-0.37,1.41,1.45,1.36,1.42,25.5,13.6,0,0,6
1985-07,6,82.5,-76.5,-0.23,0.2,-0.49,-0.39,-0.7,-0.47,1.29,1.38,23.8,13.7,0,0,13
1985-08,10,99,-89,0.42,0.82,0.17,0.53,-0.71,-0.38,1.3,1.39,25.9,14.5,0,0,12
1985-09,43,104.4,-61.4,1.56,1.89,1.27,1.75,0.14,0.67,1.16,1.32,26.5,15.2,0,2,8
1985-10,132,108.9,23.1,1.56,1.86,1.91,2.16,1.61,1.86,1.32,1.45,27.9,17.3,0,5,14
1985-11,148,109.5,38.5,0.36,0.34,1.28,1.62,1.25,1.62,1.53,1.62,27.4,17.4,0,5,6
1985-12,416,102.5,313.5,1.7,1.71,1.82,1.86,1.93,1.99,2.15,2.15,26.9,17.8,0,16,1
1986-01,138,137,1,0.5,0.49,1.68,1.64,2.02,1.85,1.43,1.54,28.9,17.7,0,4,10
1986-02,97,126.8,-29.8,0.71,0.73,1.77,1.69,2.15,1.87,1.57,1.59,29.9,17.9,0,3,8
1986-03,8,140.5,-132.5,-1.45,-1.29,-0.01,-0.08,1.81,1.61,1.7,1.64,29.7,17.6,0,0,9
1986-04,45,118.9,-73.9,0.25,-0.22,-0.31,-0.59,1.49,1.32,1.8,1.61,29.6,17.6,0,2,8
1986-05,4,105.4,-101.4,-1.34,-2.06,-0.93,-1.34,1.36,1.16,1.82,1.59,27.9,16.1,0,0,18
1986-06,18,79.4,-61.4,0.88,0.72,0.1,-0.63,-0.06,-0.31,1.85,1.6,24.7,13.7,0,0,5
