data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,269,109.3,159.7,-0.06,0.02,,,,,,,31.1,20.5,0,11,2,490,518
1980-02,401,81.9,319.1,1.48,1.57,,,,,,,30,21.3,0,17,0,454,379
1980-03,126,115.8,10.2,-1.66,-1.52,0.22,0.43,,,,,32.3,20.2,0,4,10,504,550
1980-04,137,100.1,36.9,0.59,0.71,0.68,0.93,,,,,31.6,19.3,0,7,6,463,498
1980-05,35,96.9,-61.9,0.62,0.97,-0.71,-0.48,,,,,31.3,17.8,0,1,9,452,491
1980-06,13,87.7,-74.7,0.33,1.4,0.77,1.1,0.45,0.81,,,31,15.3,0,0,10,394,458
1980-07,0,101.2,-101.2,,0.97,0.74,1.28,0.78,1.15,,,32.2,14.7,0,0,31,418,507
1980-08,0,109,-109,,0.92,-0.01,1.18,-0.75,-0.07,,,34.5,16.8,19,0,31,484,462
1980-09,102,106,-4,1.43,1.6,1.12,1.42,1.11,1.54,,,33.5,18.8,9,4,5,484,446
1980-10,49,140.7,-91.7,-2.41,-1.72,-0.5,0.01,-0.2,0.46,,,34.7,20.9,19,1,4,552,622
1980-11,266,106.2,159.8,0.5,0.67,0.13,0.42,0.11,0.62,,,31.3,21.3,1,14,1,490,491
1980-12,445,97.2,347.8,1.57,1.7,0.71,0.8,0.93,1.21,0.99,1.34,30.2,21.4,0,20,0,490,453
1981-01,435,106,329,1.18,1.24,1.72,1.71,1.52,1.67,1.76,1.82,30.9,21,2,13,3,494,499
1981-02,84,108.6,-24.6,-2.19,-2.04,0.9,1.05,0.7,0.94,0.34,0.84,31.9,20.6,0,0,3,455,515
1981-03,416,94.9,321.1,2.13,2.01,1.02,1.15,1.3,1.43,1.62,1.73,30.9,21.7,0,15,2,504,447
1981-04,151,110.3,40.7,0.84,0.78,0.57,0.71,1.76,1.79,1.63,1.79,32.2,19.7,0,8,4,478,544
1981-05,4,102.7,-98.7,-1.19,-0.49,1.85,1.81,1.8,1.78,1.5,1.69,31.7,16.8,0,0,27,442,535
1981-06,18,82.4,-64.4,0.73,1.77,0.6,0.78,1.14,1.29,1.51,1.7,30.1,14.2,0,0,16,365,441
1981-07,1,96.3,-95.3,-1.55,1.41,-0.2,0.81,0.47,0.83,1.52,1.72,30,11.8,0,0,26,337,505
1981-08,0,113.7,-113.7,,0.74,0.33,1.37,1.91,1.94,1.53,1.71,33.9,14.8,10,0,31,444,516
1981-09,37,106.1,-69.1,-0.03,0.51,-0.15,0.72,0.31,0.85,1.3,1.54,35,17.6,23,2,26,489,393
1981-10,189,120.1,68.9,1.06,1.19,0.63,1.02,0.46,1.08,1.81,1.84,32.7,21,6,7,3,522,545
1981-11,451,106.4,344.6,2,1.86,2.06,1.89,2.03,2.03,2.74,2.28,30.8,21.4,0,19,2,482,504
1981-12,305,114.3,190.7,0.32,0.25,1.68,1.72,1.52,1.73,1.97,1.91,31.5,22,1,14,4,519,536
1982-01,509,92.4,416.6,1.63,1.66,2.23,2,2.37,2.27,2.4,2.15,29.3,21.8,0,21,1,482,434
1982-02,142,99.8,42.2,-1.15,-1.05,0.85,1.04,1.74,1.81,2.41,2.07,31.1,21.3,0,5,2,454,471
1982-03,272,103.7,168.3,0.6,0.74,0.96,1.16,2.05,2.03,2.01,1.95,31.5,21.8,0,10,1,516,495
1982-04,119,103.7,15.3,0.26,0.29,-0.5,-0.26,1.76,1.8,1.83,1.98,31,20,0,6,6,466,520
1982-05,68,95.6,-27.6,1.48,1.69,0.93,1.11,1.22,1.41,2.07,2.14,30.4,16.6,0,2,18,419,506
1982-06,4,89.1,-85.1,-0.79,0.85,0.86,1.13,1.18,1.39,2,2.07,31.4,16.6,0,0,22,420,465
1982-07,0,103,-103,,0.8,1.37,1.7,-0.11,0.32,2.01,2.05,32.4,14.7,0,0,31,420,520
1982-08,40,111.1,-71.1,1.36,1.8,1.26,1.58,1.19,1.45,2.18,2.14,33.4,17.5,5,1,9,480,514
1982-09,109,110,-1,1.54,1.63,1.74,1.75,1.6,1.82,2.51,2.23,32.4,19.5,2,3,3,478,508
1982-10,143,122.6,20.4,0.22,0.32,1.44,1.58,1.72,1.82,2.25,2.04,32.3,20.9,1,2,2,516,580
1982-11,152,122.3,29.7,-0.82,-0.83,0.02,0.3,0.26,0.69,1.18,1.46,32.7,21.2,2,3,1,509,574
