data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,18,177.7,-159.7,-0.82,-0.71,,,,,,,34.8,24,22,1,11
1980-02,245,124.6,120.4,1.62,1.69,,,,,,,32.8,23.3,7,10,3
1980-03,153,148.1,4.9,-0.02,-0.14,0.55,0.58,,,,,32.2,23.2,0,9,5
1980-04,50,152.3,-102.3,-1.15,-1.18,0.22,0.14,,,,,33.9,23.1,7,2,6
1980-05,21,159.5,-138.5,-1.23,-1.28,-1,-1.07,,,,,33.9,23.1,10,1,15
1980-06,33,137.6,-104.6,0.19,-0.28,-1.15,-1.19,-0.32,-0.49,,,32.9,22.4,2,1,10
1980-07,1,168.6,-167.6,-1.68,-1.39,-1,-1.23,-0.18,-0.44,,,33.3,22,4,0,21
1980-08,1,192.2,-191.2,-0.7,-0.93,-0.39,-0.96,-0.96,-1.11,,,34,22.4,9,0,26
1980-09,0,193.2,-193.2,,-0.14,-1.29,-1.08,-1.24,-1.26,,,34.4,23,11,0,30
1980-10,6,207.8,-201.8,0.34,0.26,-0.11,-0.4,-0.96,-1.12,,,34.5,23.3,22,0,16
1980-11,3,191,-188,-0.4,0.37,-0.08,0.08,-0.36,-0.66,,,34,23.3,9,0,20
1980-12,9,197.1,-188.1,-0.29,-0.3,-0.1,-0.09,-0.72,-0.73,-0.43,-0.59,34.5,23.5,17,0,16
1981-01,41,174.2,-133.2,-0.22,-0.22,-0.51,-0.42,-0.59,-0.61,-0.42,-0.61,34.3,23.7,15,0,6
1981-02,29,187.3,-158.3,-1.27,-1.54,-1.07,-1.21,-1.07,-1.05,-1.36,-1.28,34.5,23.8,19,1,10
1981-03,266,143.7,122.3,1.18,1.14,0.06,-0.19,0.01,-0.22,-0.87,-1.05,32.2,23.5,11,12,12
1981-04,45,156.1,-111.1,-1.26,-1.27,-0.4,-0.73,-0.59,-0.81,-0.98,-1.16,32.4,22.9,1,2,16
1981-05,34,152.6,-118.6,-0.81,-1.01,-0.22,-0.52,-0.75,-0.98,-0.91,-1.14,33,23.3,1,1,15
1981-06,9,161.1,-152.1,-0.93,-1.66,-1.33,-1.36,-0.75,-1.03,-0.97,-1.22,32.8,22,0,0,13
1981-07,0,181.5,-181.5,,-1.91,-1.25,-1.55,-0.73,-1.12,-0.91,-1.21,32.7,21.6,0,0,31
1981-08,0,202.4,-202.4,,-1.68,-1.43,-1.93,-0.43,-0.91,-0.87,-1.19,33.5,21.8,4,0,31
1981-09,0,212.8,-212.8,,-1.51,,-1.87,-1.44,-1.57,-0.86,-1.23,34.1,22.5,12,0,30
1981-10,0,226.5,-226.5,,-1.35,,-1.65,-1.33,-1.68,-0.89,-1.27,35.5,22.7,29,0,31
1981-11,13,214.4,-201.4,0.61,-0.41,0.26,-1.26,-0.98,-1.81,-0.83,-1.28,35.1,23.2,24,0,15
1981-12,51,191.6,-140.6,1.19,1.07,1.18,0.09,0.33,-1.13,-0.64,-1.15,34.2,23.9,17,1,11
1982-01,5,197.3,-192.3,-1.55,-1.46,-0.22,-0.75,-0.43,-1.27,-0.91,-1.35,35,24,23,0,20
1982-02,85,172.8,-87.8,-0.06,-0.44,-0.31,-0.67,-0.3,-1.05,-0.59,-1.15,34.8,23.9,17,2,6
1982-03,78,164,-86,-1.21,-1.17,-1.29,-1.38,-0.88,-1.28,-1.62,-1.64,33.7,23.7,10,3,4
1982-04,160,151,9,0.23,-0.07,-0.51,-0.82,-0.59,-0.98,-1.08,-1.52,33.5,23.7,12,6,5
1982-05,45,132.7,-87.7,-0.53,-0.59,-0.59,-0.77,-0.75,-0.97,-1.03,-1.48,31.3,22.7,0,0,8
