data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,157,103.3,53.7,-0.34,-0.25,,,,,,,30.4,21.7,0,3,5,497,484
1980-02,343,80,263,1.17,1.35,,,,,,,28.9,22.1,0,9,1,448,383
1980-03,238,112.7,125.3,-0.65,-0.71,0.17,0.32,,,,,30.6,21.5,0,7,6,497,547
1980-04,129,106,23,-0.66,-0.68,-0.05,-0.01,,,,,30.5,21.4,0,4,7,479,514
1980-05,58,110.6,-52.6,-0.4,-0.38,-0.9,-0.91,,,,,30.9,20.5,0,1,10,487,557
1980-06,4,108.2,-104.2,-1.21,-0.5,-0.85,-0.78,-0.43,-0.27,,,31.6,20,0,0,16,474,518
1980-07,12,129.9,-118,0.25,0.11,-0.71,-0.58,-0.26,-0.17,,,32.9,19.4,0,1,14,500,603
1980-08,4,152.1,-148.1,-0.4,-0.72,-0.61,-0.58,-1.01,-1,,,34.2,19.5,10,0,19,522,631
1980-09,22,146.1,-124.1,0.78,0.94,0.49,0.3,-0.73,-0.64,,,34.5,21.1,18,1,17,534,567
1980-10,47,155.9,-108.9,0.61,0.43,0.62,0.39,-0.32,-0.25,,,34.3,21.9,15,2,13,561,600
1980-11,153,119,34,1.58,1.58,1.5,1.43,1.06,1.01,,,31.7,21.9,0,6,9,505,504
1980-12,92,118.1,-26.1,-0.19,-0.09,0.71,0.8,0.73,0.77,-0.09,0.12,31.1,21.9,0,4,7,512,510
1981-01,274,101.7,172.3,1.01,1.12,1.17,1.3,1.17,1.21,0.29,0.48,29.7,21.4,0,8,3,482,489
1981-02,99,105,-6,-1.64,-1.53,-0.5,-0.42,0.27,0.46,-0.58,-0.43,30.5,21.2,0,5,5,444,516
1981-03,306,105.2,200.8,0.18,0.26,-0.2,-0.17,0.2,0.31,-0.33,-0.17,30.1,22,0,9,3,498,494
1981-04,96,119.9,-23.9,-1.1,-1.28,-1.17,-1.2,-0.32,-0.34,-0.43,-0.4,31.1,21.4,0,3,10,488,597
1981-05,5,122,-117,-2.69,-2.37,-1.01,-1.15,-0.97,-0.99,-0.59,-0.6,31.7,20.1,0,0,20,494,577
1981-06,4,124.6,-120.6,-1.21,-1.6,-1.79,-2.08,-1.1,-1.19,-0.61,-0.67,32.7,18.7,0,0,24,470,597
1981-07,0,148.4,-148.4,,-2.66,-3.17,-2.78,-1.61,-1.7,-0.64,-0.74,33.4,18.3,1,0,31,491,646
1981-08,6,162.2,-156.2,-0.09,-1.71,-1.25,-2.52,-1.19,-1.59,-0.63,-0.76,34.7,19.3,19,0,12,528,660
1981-09,1,172.9,-171.9,-1.42,-2.45,-1.09,-3.29,-1.91,-2.38,-0.7,-0.89,35.9,21.1,29,0,26,556,659
1981-10,54,151.4,-97.4,0.81,0.75,0.34,-0.61,-1.68,-2.12,-0.65,-0.81,34.3,22.4,16,2,10,568,591
1981-11,89,136.2,-47.1,0.63,0.61,0.57,0.24,0.08,-0.75,-0.88,-1.06,33.3,22.7,7,2,6,540,528
1981-12,182,126.7,55.3,0.95,0.95,0.94,0.88,0.75,0.24,-0.61,-0.86,32.2,22.1,8,7,9,531,538
1982-01,289,100.9,188.1,1.15,1.26,1.45,1.38,1.35,1.07,-0.57,-0.81,29.7,21.9,0,9,3,490,479
1982-02,247,86.9,160.1,0.31,0.47,1.3,1.42,1.25,1.19,-0.03,-0.23,29.5,21.6,0,9,4,436,415
1982-03,308,108.6,199.4,0.2,0.25,0.78,0.95,1.09,1.14,-0.03,-0.25,30.2,21.8,0,7,3,496,533
1982-04,109,104.6,4.5,-0.91,-0.91,-0.27,-0.25,0.45,0.47,0.03,-0.21,30.3,21.6,0,3,3,478,521
1982-05,41,118.8,-77.8,-0.82,-1.03,-0.69,-0.71,0.19,0.21,0.15,-0.08,31,20.2,0,1,17,484,596
1982-06,5,115.6,-110.6,-1.06,-0.9,-1.2,-1.26,-0.13,-0.03,0.15,-0.03,31.4,19.6,0,0,14,465,572
1982-07,1,128.3,-127.3,-1.26,-0.55,-1.36,-1.32,-0.58,-0.56,0.16,0.04,32.3,18.5,0,0,28,477,597
1982-08,11,149.9,-138.9,0.44,0.19,-0.77,-0.79,-0.83,-0.85,0.17,0.1,33.6,19.3,5,1,29,510,653
1982-09,18,147.1,-129.1,0.57,0.72,0.22,0.15,-1.11,-1.05,0.23,0.24,34.2,21.8,14,0,15,539,571
1982-10,31,143.1,-112.1,0.07,0.33,0.32,0.41,-0.94,-0.71,0.16,0.21,33.5,21.8,9,1,13,547,543
1982-11,14,149,-135,-1.61,-1.76,-0.87,-0.73,-1.1,-0.9,-0.08,-0.03,34.2,22.6,12,0,9,552,565
1982-12,61,148.7,-87.7,-0.77,-1.19,-1.1,-1.27,-1.09,-1.19,-0.54,-0.51,33.7,22.8,13,4,15,565,570
1983-01,121,132.7,-11.7,-0.89,-1.17,-1.84,-2.06,-1.55,-1.72,-1.22,-1.25,32.5,22.9,4,2,8,548,535
1983-02,227,107.5,119.5,0.11,0.02,-0.99,-1.36,-1.21,-1.46,-1.35,-1.45,30.4,22,0,7,7,454,497
1983-03,296,110.5,185.5,0.06,0.08,-0.43,-0.66,-0.94,-1.19,-1.44,-1.54,30.5,22.3,0,10,4,508,516
1983-04,115,119,-4,-0.83,-1.02,-0.41,-0.57,-1.12,-1.33,-1.33,-1.48,31.3,21.6,0,5,4,494,574
1983-05,21,115.9,-94.9,-1.52,-1.55,-0.85,-0.97,-1.11,-1.3,-1.33,-1.46,31.7,21.3,0,0,4,511,548
1983-06,42,123.9,-81.9,0.94,0.58,-0.97,-1.23,-0.91,-1.16,-1.22,-1.41,32.1,19.7,0,1,26,478,569
1983-07,3,143.2,-140.2,-0.7,-1.71,-0.88,-1.34,-0.61,-0.85,-1.18,-1.41,33.5,18.8,1,0,20,502,602
1983-08,20,163.8,-143.8,1.08,-0.26,0.83,-0.45,-0.69,-1.03,-1.14,-1.41,34.4,20.3,17,1,25,538,630
1983-09,23,170.6,-147.6,0.83,-0.35,0.73,-1.09,-0.77,-1.31,-1.12,-1.44,35.5,22.1,26,1,25,564,612
1983-10,41,164.2,-123.2,0.42,-0.05,0.85,-0.34,-0.28,-1.14,-1.05,-1.43,34.1,22.2,12,2,7,562,604
