data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,92,132.1,-40.1,1.03,1.31,,,,,,,31,21.7,0,3,5
1980-02,143,92.8,50.2,1.75,2,,,,,,,29.1,21.9,0,4,2
1980-03,28,121.9,-93.9,-0.51,-0.03,1.06,1.47,,,,,29.5,20.6,0,0,5
1980-04,14,124.9,-110.9,-1.74,-1.3,0.26,0.73,,,,,30.8,20.4,0,0,4
1980-05,27,106.7,-79.7,-1.72,-1.49,-2.04,-1.31,,,,,29,20.3,0,0,6
1980-06,72,87.5,-15.5,-0.21,-0.45,-1.76,-1.51,0.02,0.43,,,27.7,19.5,0,1,5
1980-07,77,93.4,-16.4,0.09,-0.17,-0.94,-1.19,-0.39,-0.12,,,27,18.2,0,3,6
1980-08,21,115.9,-94.9,-2,-2.21,-0.67,-1.1,-1.73,-1.49,,,28.2,17.9,0,0,18
1980-09,27,124,-97,-0.26,-0.37,-0.76,-1.08,-1.67,-1.61,,,29.4,19.8,0,0,7
1980-10,52,149.7,-97.7,0.92,0.75,-0.35,-0.67,-0.96,-1.2,,,30.1,20,0,2,10
1980-11,97,137.3,-40.4,1.1,1.22,1,0.87,0.22,-0.11,,,30.9,21.4,0,3,7
1980-12,12,164.4,-152.4,-0.57,-0.52,0.8,0.73,0.14,-0.04,0.01,0.33,32.4,21.9,1,0,17
1981-01,53,146.5,-93.5,0.54,0.73,0.59,0.68,0.24,0.16,-0.21,-0.03,31.5,21.6,0,1,9
1981-02,31,145.6,-114.6,-0.03,-0.21,-0.14,-0.1,0.45,0.38,-0.84,-0.75,31.6,20.9,0,0,4
1981-03,232,117.2,114.8,2.15,2.21,1.38,1.43,1.48,1.44,0.31,0.17,30.8,21.7,2,11,10
1981-04,98,102.3,-4.4,0.77,0.95,1.72,1.75,1.48,1.52,0.73,0.61,28.9,21,0,2,4
1981-05,75,100.5,-25.5,-0.02,-0.17,1.79,1.83,1.21,1.28,0.93,0.82,27.7,18.9,0,2,7
1981-06,76,84.2,-8.2,-0.1,-0.22,0.26,0.2,1.22,1.32,0.99,0.88,26.6,18.5,0,1,6
1981-07,65,91.7,-26.7,-0.28,-0.51,-0.32,-0.57,1.15,1.18,0.94,0.86,25.8,17.1,0,1,4
1981-08,75,99,-24,0.78,0.77,0.02,-0.1,1.36,1.39,1.2,1.18,26.1,16.9,0,1,5
1981-09,16,124.2,-108.2,-0.9,-0.83,-0.19,-0.38,0.04,-0.04,1.16,1.16,28.1,17.7,0,0,5
1981-10,0,157.6,-157.6,,-1.12,-0.55,-0.67,-0.59,-0.75,0.95,0.98,31.7,20.2,1,0,31
1981-11,14,146.7,-132.7,-0.68,-0.35,-1.55,-1.07,-0.78,-0.84,0.5,0.6,31.3,21.3,0,0,22
1981-12,53,157.6,-104.6,0.7,0.71,-0.43,-0.37,-0.46,-0.46,0.69,0.77,31.3,20.9,1,1,6
1982-01,4,159.9,-155.9,-0.96,-0.7,-0.54,-0.38,-0.81,-0.67,0.44,0.41,31.8,21.2,0,0,21
1982-02,23,126.7,-103.7,-0.28,0.05,-0.37,-0.14,-1.18,-0.8,0.4,0.44,30.9,21,0,0,7
1982-03,0,161.8,-161.8,,-1.4,-1.62,-1.05,-1.55,-1.04,-0.84,-0.72,33.5,21.4,7,0,31
1982-04,136,114,22,1.37,1.34,-0.02,-0.08,-0.45,-0.35,-0.69,-0.66,30.2,21.3,1,5,5
1982-05,85,89.2,-4.2,0.23,0.34,0.22,0.11,-0.21,-0.19,-0.63,-0.59,27.5,19.9,0,1,5
1982-06,94,75.7,18.3,0.39,0.52,0.97,1.04,-0.24,-0.2,-0.57,-0.55,26.5,19.3,0,2,5
1982-07,101,84.1,16.9,0.73,0.76,0.53,0.62,0.23,0.26,-0.35,-0.34,26.1,18.1,0,1,1
1982-08,72,95.7,-23.7,0.67,0.78,0.69,0.78,0.48,0.45,-0.37,-0.32,26.9,18.3,0,1,6
1982-09,52,105.4,-53.4,0.72,1.02,0.86,0.97,1.1,1.2,-0.16,0,27.1,19.8,0,0,4
1982-10,24,146.1,-122.1,0.12,0.09,0.56,0.7,0.64,0.82,-0.03,0.2,29.7,19,0,1,15
1982-11,8,167.2,-159.2,-1.03,-1.05,-0.23,-0.31,0.27,0.2,-0.06,0.1,32.2,20,0,0,27
1982-12,4,171,-167,-1.23,-1.09,-1.13,-1.05,-0.09,-0.11,-0.33,-0.19,32.5,20.9,3,0,19
1983-01,26,147.8,-121.8,0.02,0.24,-1.22,-1.05,-0.52,-0.39,-0.2,-0.12,33.2,22.2,9,1,16
