data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,205,131,74,0.2,0.1,,,,,,,28.2,16.3,0,5,7
1980-02,161,105,56,-0.02,-0.11,,,,,,,28.2,17.9,0,7,6
1980-03,99,108,-9,-0.54,-0.52,-0.33,-0.43,,,,,29.7,18.1,0,1,13
1980-04,58,78.9,-20.9,-1.27,-1.17,-1.02,-0.97,,,,,26.4,15.9,0,2,13
1980-05,236,56.2,179.8,0.73,0.78,-0.28,-0.22,,,,,23,12.8,0,8,9
1980-06,97,48,49,-0.54,-0.63,-0.36,-0.37,-0.62,-0.59,,,20.7,8,0,5,10
1980-07,161,51.3,109.7,0.59,0.67,0.33,0.47,-0.36,-0.29,,,21.3,9.8,0,6,5
1980-08,141,61.8,79.2,0.65,0.8,0.19,0.22,-0.14,0.04,,,22.1,11.3,0,5,5
1980-09,259,72.7,186.3,1.03,1.15,0.98,1.11,0.4,0.57,,,20.4,9.5,0,8,5
1980-10,134,102.5,31.5,-0.99,-0.91,0.29,0.44,0.33,0.43,,,25.6,14,0,7,7
1980-11,118,113.6,4.4,-0.46,-0.24,-0.17,-0.03,-0.04,0.05,,,27,15.5,0,4,4
1980-12,254,120.7,133.3,0.77,0.85,-0.46,-0.27,0.42,0.61,-0.09,0.09,27.7,17.8,0,11,4
1981-01,200,118.9,81.1,0.14,0.2,0.23,0.47,0.31,0.52,-0.1,0.13,28.6,18.7,0,7,2
1981-02,185,101.4,83.6,0.25,0.21,0.55,0.67,0.16,0.41,-0.03,0.19,29.4,18.9,0,9,2
1981-03,100,106.4,-6.4,-0.52,-0.47,-0.18,-0.15,-0.5,-0.25,-0.03,0.19,28,17.2,0,3,7
1981-04,185,77.6,107.4,0.6,0.61,0.12,0.15,0.16,0.42,0.29,0.52,25.2,14.6,0,4,15
1981-05,25,61.6,-36.6,-1.6,-1.44,-0.86,-0.9,-0.35,-0.26,-0.27,-0.03,24.3,13.6,0,1,13
1981-06,154,42.6,111.4,0.12,0.12,-0.53,-0.54,-0.66,-0.52,-0.13,0.14,19.8,8.8,0,5,5
1981-07,17,56.6,-39.6,-1.81,-1.48,-1.52,-1.65,-1.02,-0.98,-0.57,-0.32,20.3,7,0,0,8
1981-08,56,66.2,-10.2,-0.43,-0.34,-1.05,-0.95,-1.38,-1.39,-0.86,-0.58,23.5,10.2,0,1,9
1981-09,68,88.3,-20.3,-1.05,-0.93,-1.7,-1.32,-1.46,-1.35,-1.42,-1.21,25.9,12.1,0,3,14
1981-10,213,100.6,112.4,-0.08,-0.07,-0.86,-0.74,-1.58,-1.35,-1.16,-0.93,24.9,13,0,7,4
1981-11,164,121,43,0.23,0.33,-0.58,-0.53,-0.98,-0.87,-0.98,-0.8,28,16,0,6,2
1981-12,392,115.3,276.7,1.92,1.92,1.12,1.23,-0.21,-0.11,-0.57,-0.4,26.5,16.1,0,11,3
1982-01,65,142.8,-77.8,-2.32,-1.91,0.58,0.62,-0.36,-0.34,-0.91,-0.79,28.8,16.3,0,2,6
1982-02,168,96,72,0.06,0.08,0.45,0.49,-0.2,-0.08,-0.96,-0.82,28.4,18.1,0,5,4
1982-03,134,98.2,35.8,0.04,0.24,-1.19,-1.06,0.19,0.37,-0.87,-0.72,27.6,17.2,0,5,12
1982-04,49,82,-33,-1.5,-1.36,-0.74,-0.62,-0.21,-0.01,-1.24,-1.08,25.9,13,0,1,7
1982-05,88,61.2,26.8,-0.48,-0.63,-1.18,-1.2,-0.64,-0.57,-1.14,-0.98,23,10.3,0,4,7
1982-06,342,38.6,303.4,1.54,1.6,0.14,0.18,-0.68,-0.6,-0.62,-0.45,21,10.6,0,9,5
1982-07,306,52.6,253.4,1.66,1.68,1.32,1.36,0.69,0.83,0.25,0.41,22.2,10.2,0,7,10
1982-08,86,66.5,19.5,0.04,0.09,1.82,1.89,0.7,0.87,0.34,0.54,22.9,12.2,0,3,6
1982-09,54,86.7,-32.7,-1.33,-1.09,0.44,0.48,0.3,0.42,0.3,0.52,25.3,12.8,0,2,9
1982-10,349,100.5,248.5,1.06,1.12,0.06,0.12,0.91,0.98,0.65,0.78,24.6,13.9,0,15,3
1982-11,470,93,377,3.06,2.51,1.63,1.73,2.01,2.13,1.37,1.44,25.8,15.2,0,17,3
1982-12,151,118.8,32.2,-0.39,-0.28,2.1,2.04,1.63,1.75,0.81,0.97,27.5,15.5,0,6,3
1983-01,222,120.3,101.7,0.41,0.46,1.99,1.91,1.23,1.47,1.1,1.25,28.9,17.7,0,7,2
1983-02,179,94.8,84.2,0.18,0.22,-0.06,0.12,1.27,1.42,1.14,1.28,28.2,18.3,0,5,4
1983-03,206,96.5,109.5,0.98,1.1,0.71,0.85,1.99,1.91,1.31,1.42,26.6,16.5,0,6,7
1983-04,260,62.1,197.9,1.3,1.45,1.16,1.33,2.19,1.98,1.72,1.71,24.7,15.6,0,11,6
1983-05,429,46.5,382.5,1.68,1.75,2.17,1.95,1.92,1.95,2.58,2.25,21.8,14.4,0,13,3
1983-06,297,35.1,261.9,1.26,1.37,2.21,2.05,2.44,2.06,2.65,2.28,17.6,9.2,0,12,4
1983-07,486,42.7,443.3,2.61,2.37,2.78,2.26,2.92,2.33,3.06,2.53,20.2,11.5,0,13,5
1983-08,22,68.8,-46.8,-1.26,-0.92,2.1,2.17,2.82,2.22,2.97,2.36,23.1,10,0,2,15
1983-09,317,65.3,251.7,1.43,1.55,1.98,2.03,2.74,2.32,3.35,2.49,20.1,10.5,0,11,5
1983-10,269,96.6,172.4,0.43,0.51,0.65,0.83,2.37,2.32,3.17,2.6,24.7,14.2,0,9,2
