data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,349,94.4,254.6,0.6,0.7,,,,,,,30.2,22.2,0,14,1
1980-02,529,76,453,1.46,1.58,,,,,,,29.1,22,0,18,1
1980-03,327,106.1,220.9,-0.86,-0.93,0.81,0.98,,,,,30.7,22.2,0,15,2
1980-04,311,98.2,212.8,-0.21,-0.25,0.32,0.31,,,,,30.9,22.7,0,12,1
1980-05,142,113.6,28.4,-0.49,-0.56,-0.66,-0.7,,,,,32,22.7,0,5,3
1980-06,38,104.2,-66.2,-0.64,-0.4,-0.49,-0.47,0.12,0.22,,,31.7,22,0,0,5
1980-07,27,120,-93,-0.16,-0.03,-0.78,-0.73,-0.04,-0.02,,,32.4,21.3,0,0,7
1980-08,23,124.3,-101.3,0.2,0.46,-0.56,-0.24,-0.78,-0.73,,,32.7,21.7,1,0,12
1980-09,25,121.7,-96.7,0.38,0.72,0,0.31,-0.52,-0.41,,,33.3,22.6,4,1,14
1980-10,51,120.6,-69.6,0.3,0.62,0.23,0.7,-0.54,-0.32,,,33.1,22.9,2,1,5
1980-11,151,108.4,42.6,0.96,1.07,0.78,0.98,0.31,0.58,,,32.2,22.5,2,4,3
1980-12,197,111.9,85.1,0.36,0.25,0.74,0.85,0.57,0.83,0.28,0.45,31.7,22.8,1,7,12
1981-01,325,102,223,0.31,0.28,0.73,0.73,0.65,0.83,0.21,0.35,30.4,22.3,0,13,1
1981-02,313,98,215,-0.4,-0.47,-0.01,-0.03,0.31,0.41,-0.38,-0.29,30.7,22.2,0,13,1
1981-03,275,110.1,164.9,-1.59,-1.46,-0.96,-1.03,-0.34,-0.4,-0.58,-0.54,30.7,22.7,0,10,1
1981-04,173,114.7,58.3,-1.84,-1.67,-1.72,-1.54,-0.9,-0.97,-1.04,-1,31.5,22.7,0,8,6
1981-05,108,103.9,4.1,-1,-0.92,-1.88,-1.73,-1.28,-1.29,-1.05,-0.97,31.5,22.2,0,3,6
1981-06,53,109.3,-56.3,-0.14,-0.07,-1.5,-1.45,-1.46,-1.42,-0.96,-0.91,32,21.2,0,3,11
1981-07,52,114.8,-62.8,0.7,0.96,-0.71,-0.56,-1.57,-1.45,-0.89,-0.83,31.9,20.8,0,2,12
1981-08,32,123.1,-91.1,0.59,0.85,0.32,0.57,-1.64,-1.53,-0.89,-0.83,33,21.5,1,0,11
1981-09,8,118.5,-110.5,-0.92,0.05,0.35,0.76,-1.36,-1.21,-0.94,-0.87,33.2,22.7,4,0,8
1981-10,35,123.5,-88.5,-0.17,0.07,-0.3,0.33,-0.7,-0.38,-0.93,-0.86,33.3,23.5,4,1,8
1981-11,101,101.5,-0.5,0.32,0.49,-0.06,0.21,0.05,0.39,-1.06,-0.97,32.2,23.3,4,3,4
1981-12,186,102.1,83.9,0.21,0.24,0.09,0.29,0.15,0.59,-1.14,-1.02,31.5,22.8,0,8,3
1982-01,399,91.4,307.6,1.16,1.32,0.82,1.06,0.59,0.93,-0.95,-0.83,30.3,22.3,0,14,1
1982-02,493,88.2,404.8,1.19,1.26,1.42,1.54,1.07,1.35,-0.42,-0.26,30.4,22.2,0,19,0
1982-03,390,103.6,286.4,-0.08,-0.19,1.23,1.39,0.96,1.18,-0.11,0.05,30.6,22.6,0,14,1
1982-04,382,101.3,280.7,0.44,0.41,0.74,0.73,0.93,1.07,0.5,0.73,31.4,22.6,0,18,1
1982-05,179,115.3,63.7,-0.02,-0.08,0.12,0.09,0.76,0.85,0.66,0.85,32.2,22.6,0,7,2
1982-06,29,114,-85,-1.02,-1.1,0.04,0,0.67,0.72,0.58,0.76,32.3,22.2,0,0,8
1982-07,30,120.2,-90.2,-0.03,0.09,-0.44,-0.52,0.39,0.35,0.52,0.69,32.4,21.9,0,0,9
1982-08,22,123.7,-101.7,0.15,0.44,-0.71,-0.54,-0.07,-0.06,0.5,0.65,32.1,21.8,0,0,7
1982-09,37,117.4,-80.4,0.95,1.3,0.29,0.63,0.06,0.14,0.58,0.73,32.3,22.9,0,1,7
1982-10,58,125.4,-67.4,0.47,0.67,0.58,0.95,-0.16,-0.03,0.61,0.75,32.7,23,3,1,6
1982-11,45,109.9,-64.9,-0.73,-0.67,-0.1,0.06,-0.47,-0.26,0.47,0.6,31.8,23.1,0,1,18
1982-12,103,116.2,-13.2,-1.16,-1.21,-1.11,-1.08,-0.83,-0.6,0.27,0.37,32.8,23.4,6,2,14
1983-01,193,113.7,79.3,-1.63,-1.52,-2.07,-1.67,-1.48,-1.27,-0.29,-0.3,32.1,23.8,0,8,8
1983-02,291,105.4,185.6,-0.63,-0.78,-1.79,-1.81,-1.58,-1.47,-0.89,-0.91,31.7,23.3,4,12,3
1983-03,333,105.8,227.2,-0.78,-0.86,-1.63,-1.56,-1.84,-1.63,-1.15,-1.15,31.2,23.6,0,11,1
1983-04,207,112.2,94.8,-1.37,-1.37,-1.32,-1.32,-2,-1.76,-1.79,-1.62,32.2,23.5,0,6,1
1983-05,93,121,-28,-1.26,-1.43,-1.43,-1.45,-1.93,-1.87,-1.93,-1.74,32.5,23.5,0,3,3
1983-06,32,119.2,-87.2,-0.89,-1.19,-1.52,-1.61,-1.86,-1.81,-1.84,-1.73,32.5,22.6,0,0,7
1983-07,18,128.3,-110.3,-0.6,-0.91,-1.6,-1.79,-1.57,-1.56,-1.89,-1.76,32.6,22.2,0,0,9
1983-08,15,128.9,-113.9,-0.25,-0.15,-1.1,-1.18,-1.61,-1.67,-1.96,-1.78,32.5,21.9,0,0,10
1983-09,19,130.8,-111.8,0.02,-0.02,-0.57,-0.6,-1.65,-1.74,-2.03,-1.83,33,22.6,1,0,5
1983-10,23,125.5,-102.5,-0.62,-0.47,-0.78,-0.46,-1.56,-1.6,-2.02,-1.85,32.9,23.1,1,0,17
1983-11,18,105.9,-87.9,-1.66,-1.15,-1.36,-1.05,-1.56,-1.31,-2.09,-1.9,33.3,23.6,4,0,13
1983-12,212,103.1,108.9,0.55,0.59,-0.58,-0.45,-0.74,-0.59,-1.8,-1.72,31.3,22.4,0,8,1
1984-01,281,105.3,175.7,-0.27,-0.36,-0.48,-0.51,-0.65,-0.56,-1.56,-1.52,30.5,21.5,0,13,0
1984-02,493,97.6,395.4,1.19,1.19,0.91,0.96,0.23,0.29,-0.93,-1,31.2,21.8,0,19,0
1984-03,439,102.7,336.3,0.48,0.43,0.85,0.85,0.37,0.4,-0.67,-0.77,31.3,22.8,0,21,0
1984-04,535,92.3,442.7,1.61,1.69,1.53,1.69,1.02,1.1,0.33,0.3,30.8,22.5,0,20,0
1984-05,305,101.1,203.9,1.2,1.27,1.39,1.43,1.41,1.44,0.86,0.93,31.5,22.5,0,11,3
1984-06,76,114.5,-38.5,0.47,0.43,1.46,1.47,1.4,1.42,0.94,1.02,33.1,21.8,0,1,9
1984-07,38,124.4,-86.4,0.27,0.24,1.09,1.12,1.53,1.57,0.99,1.07,33.1,22,0,1,10
