data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,380,109.9,270.1,0.72,0.77,,,,,,,30,20.1,0,14,3
1980-02,577,87.9,489.1,2.57,2.22,,,,,,,29.3,20.3,0,19,0
1980-03,119,120.8,-1.8,-1.06,-1.08,1.44,1.53,,,,,32,19.5,0,3,11
1980-04,200,99.5,100.5,1.94,1.96,2.03,2.03,,,,,30.5,19.1,0,5,14
1980-05,31,96.3,-65.3,0.45,0.69,0.26,0.27,,,,,30.3,17.7,0,1,18
1980-06,30,88.8,-58.8,0.99,1.49,1.85,1.86,1.85,1.79,,,29.9,15.5,0,1,13
1980-07,0,100.9,-100.9,,0.18,0.88,1,2.08,2,,,31.4,16,0,0,31
1980-08,0,114.9,-114.9,,0.44,0.51,0.96,0.33,0.44,,,33.4,18.5,7,0,31
1980-09,25,109.6,-84.6,-0.13,0.44,-0.37,0.4,1.37,1.49,,,32.1,19,4,1,15
1980-10,80,148.8,-68.8,-0.75,-0.98,-0.83,-0.34,-0.24,0.16,,,34.3,21.3,17,3,8
1980-11,239,111.7,127.3,0.59,0.63,0.02,0.12,0.12,0.3,,,30.6,21.1,0,9,5
1980-12,354,107.4,246.6,0.73,0.82,0.54,0.54,0.38,0.58,1.76,1.68,29.4,21.1,0,12,1
1981-01,242,110.6,131.4,-0.32,-0.29,0.35,0.52,0.03,0.36,1.51,1.56,29.8,20.6,0,13,4
1981-02,77,117.4,-40.4,-1.79,-1.86,-0.76,-0.68,-0.65,-0.46,-0.42,-0.16,31.6,20.4,0,3,5
1981-03,490,97.4,392.6,2.05,2.01,0.38,0.44,0.61,0.72,1,1.2,30.1,21.1,1,14,1
1981-04,27,111.4,-84.4,-1.42,-1.2,0.48,0.52,0.54,0.66,0.4,0.62,31.3,19.1,0,0,12
1981-05,4,102,-98,-1.04,-0.77,1.49,1.54,0.33,0.4,0.29,0.51,30.7,16.7,0,0,23
1981-06,22,80.2,-58.2,0.72,1.51,-1.07,-0.79,0.08,0.24,0.26,0.51,28.8,14.5,0,1,23
1981-07,1,96.4,-95.4,-0.73,0.84,0.01,0.45,0.41,0.57,0.27,0.53,28.5,12.5,0,0,25
1981-08,0,121.4,-121.4,,0.05,0.23,0.95,1.48,1.61,0.27,0.52,32.9,15.8,7,0,31
1981-09,7,125.2,-118.2,-1.32,-0.55,-1.28,-0.26,-1.49,-0.73,0.2,0.39,34.3,18.7,18,0,28
1981-10,199,121.6,77.4,1.84,1.9,0.86,0.98,0.62,0.9,0.66,0.91,31.6,20.4,3,7,4
1981-11,256,111.9,144.1,0.79,0.85,1.14,1.3,1.1,1.37,0.76,0.99,30.2,21,0,7,2
1981-12,209,115,94,-0.69,-0.65,0.49,0.61,0.22,0.45,0.14,0.43,30.6,21,1,6,7
1982-01,480,97.5,382.5,1.33,1.43,1.02,1.18,1.13,1.26,1.05,1.23,28.3,20.9,0,21,2
1982-02,110,106.5,3.5,-1.21,-1.17,0.06,0.23,0.59,0.86,1.2,1.39,30.6,20.6,0,5,3
1982-03,341,103.7,237.3,1.11,1.2,0.89,1.04,1.04,1.26,0.61,0.91,30.6,21.2,0,12,5
1982-04,95,103.6,-8.6,0.42,0.47,0.19,0.3,0.79,1,0.87,1.14,30,19.2,0,2,8
1982-05,147,91.6,55.4,2.49,2.33,1.87,1.93,1.1,1.29,1.35,1.55,29.3,16.2,0,5,18
1982-06,1,82.5,-81.5,-0.97,0.61,1.69,1.77,1.3,1.44,1.25,1.46,30.2,16.8,0,0,29
1982-07,1,95.2,-94.2,-0.73,0.96,2.18,2.14,0.82,1.06,1.25,1.47,30.7,15.7,0,0,15
1982-08,28,107,-79,0.84,1.55,0.51,1.33,1.89,2.08,1.37,1.6,31.6,17.7,0,1,16
1982-09,88,112.3,-24.4,1.6,1.68,1.51,1.65,1.94,1.94,1.67,1.89,31.7,19.3,0,3,6
1982-10,117,124,-7,0.23,0.44,1.21,1.45,2.08,1.98,1.43,1.68,31.6,20.5,1,6,2
1982-11,141,126.2,14.8,-0.84,-0.89,0.04,0.21,0.14,0.56,1.06,1.39,32.2,20.8,1,5,2
1982-12,281,102.8,178.2,0.07,0.22,-0.35,-0.23,0.13,0.49,1.13,1.37,29.6,20.7,0,9,2
1983-01,499,103.6,395.4,1.44,1.49,0.88,1,1.15,1.33,1.34,1.54,29.8,21.3,0,22,2
1983-02,472,106.2,365.8,1.99,1.83,2.43,2.28,2.06,1.98,2.6,2.33,31.1,21.2,0,13,2
1983-03,257,106.5,150.5,0.45,0.53,1.97,1.99,1.66,1.76,2.16,2.03,30.5,20.6,0,8,2
