data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,76,146.4,-70.4,-0.89,-0.97,,,,,,,33.3,23.2,4,2,5
1980-02,390,102.1,287.9,1.78,1.76,,,,,,,30.8,22.7,2,17,4
1980-03,233,121.2,111.8,-0.54,-0.61,0.32,0.22,,,,,30.7,22.3,0,9,5
1980-04,119,123,-4,-1.31,-1.35,-0.01,-0.1,,,,,32,22.5,0,2,2
1980-05,39,135.2,-96.2,-1,-1.22,-1.3,-1.37,,,,,33.3,22.1,2,0,5
1980-06,30,123.6,-93.6,-0.41,-0.61,-1.37,-1.43,-0.57,-0.66,,,33.2,22.1,1,0,8
1980-07,4,147.8,-143.8,-0.77,-1.07,-1.05,-1.22,-0.39,-0.53,,,33.9,21.2,7,0,20
1980-08,0,168.2,-168.2,,-0.71,-0.74,-0.96,-1.31,-1.36,,,34.4,21.5,12,0,31
1980-09,14,170.2,-156.2,1.19,1.27,-0.02,-0.45,-1.29,-1.32,,,34.7,22.3,21,0,14
1980-10,1,201.4,-200.4,-0.27,-1.55,0.5,-0.34,-0.9,-1.1,,,35.3,22.9,27,0,26
1980-11,16,166.6,-150.6,0.31,0.72,0.74,0.28,-0.3,-0.67,,,34.4,22.8,15,0,14
1980-12,25,174.7,-149.7,-0.16,-0.47,-0.12,-0.52,-0.19,-0.6,-0.59,-0.72,34.4,22.8,19,1,8
1981-01,127,144.8,-17.8,-0.14,-0.33,-0.29,-0.55,-0.24,-0.61,-0.49,-0.68,33.2,23.2,9,4,5
1981-02,111,145,-34,-1.14,-1.36,-0.97,-1.22,-0.85,-1.13,-1.55,-1.51,33.5,23.1,8,4,7
1981-03,366,128.9,237.1,0.75,0.64,-0.22,-0.59,-0.3,-0.73,-1.05,-1.25,31.5,22.7,9,14,11
1981-04,81,133.6,-52.6,-1.91,-1.82,-0.92,-1.16,-0.9,-1.13,-1.18,-1.39,31.6,21.8,0,3,14
1981-05,92,111.3,-19.4,-0.1,-0.12,-0.51,-0.64,-0.86,-1.07,-0.92,-1.17,31.4,22.4,0,2,3
1981-06,4,131.7,-127.7,-2.19,-1.68,-1.46,-1.47,-0.95,-1.15,-0.99,-1.23,32.5,21.2,0,0,15
1981-07,0,153.1,-153.1,,-1.53,-0.73,-0.91,-1.02,-1.22,-0.97,-1.21,33.2,20.6,0,0,31
1981-08,9,179.5,-170.5,0.65,-0.92,-1.67,-1.62,-0.7,-0.94,-0.92,-1.19,33.9,20.9,2,0,19
1981-09,0,190.7,-190.7,,-1.56,-0.52,-1.49,-1.45,-1.58,-0.97,-1.26,34.9,21.8,22,0,30
1981-10,0,201,-201,,-1.64,0.12,-1.46,-0.69,-1.12,-0.97,-1.25,35.4,22.2,27,0,31
1981-11,0,186.4,-186.4,,-1.65,,-1.72,-2.12,-1.72,-1.01,-1.31,34.9,22.8,22,0,30
1981-12,71,169.7,-98.7,0.76,0.78,0.47,-0.17,0.16,-1.03,-0.87,-1.23,34.2,23.5,16,1,8
1982-01,102,144.1,-42.1,-0.47,-0.63,-0.24,-0.63,-0.25,-0.96,-1.05,-1.33,32.5,23.1,3,1,5
1982-02,210,117,93,0.19,0.13,-0.02,-0.19,-0.16,-0.6,-0.72,-1.04,31.6,22.7,0,8,4
1982-03,254,120.1,133.9,-0.31,-0.37,-0.46,-0.59,-0.35,-0.67,-1.16,-1.35,30.5,22.5,0,9,1
1982-04,236,108.8,127.2,-0.07,-0.1,-0.2,-0.29,-0.3,-0.48,-0.58,-0.87,30.4,22.3,0,7,1
1982-05,68,123.6,-55.6,-0.45,-0.61,-0.42,-0.45,-0.38,-0.47,-0.62,-0.95,31,21.4,0,2,7
1982-06,22,130.4,-108.4,-0.75,-1.07,-0.41,-0.53,-0.55,-0.62,-0.55,-0.86,32.4,20.7,0,0,8
1982-07,8,153.1,-145.1,-0.37,-1.13,-0.7,-1,-0.45,-0.58,-0.5,-0.8,33.5,20.9,0,0,20
1982-08,2,182.1,-180.1,-0.37,-1.8,-0.8,-1.37,-0.53,-0.72,-0.51,-0.81,34.1,20.8,7,0,24
1982-09,2,189.3,-187.3,-0.39,-1.23,-0.32,-1.45,-0.44,-0.76,-0.5,-0.79,34.6,22,18,0,27
1982-10,3,193.1,-190.1,0.09,-0.37,-0.05,-1.33,-0.69,-1.16,-0.49,-0.76,34.7,21.9,22,0,28
1982-11,22,197.6,-175.6,0.58,-0.65,0.61,-1,-0.44,-1.37,-0.42,-0.71,34.9,22.3,23,1,26
1982-12,20,196.6,-176.6,-0.33,-1.9,-0.04,-1.98,-0.25,-1.83,-0.58,-0.92,34.9,23.1,22,1,28
1983-01,16,169.9,-153.9,-2.62,-1.96,-1.96,-2.01,-1.93,-2.06,-0.95,-1.28,34.7,23.6,25,0,22
1983-02,178,123.6,54.4,-0.18,-0.32,-1.44,-1.68,-1.34,-1.85,-1.1,-1.4,32.7,23.1,4,6,7
1983-03,131,133.9,-2.9,-1.95,-1.8,-2.27,-1.93,-2.15,-1.97,-1.64,-1.8,32.9,23.1,8,3,4
1983-04,144,131.4,12.6,-0.99,-1.18,-1.54,-1.5,-1.95,-1.91,-2.03,-2.1,32.9,22.7,3,4,5
1983-05,18,138.2,-120.2,-1.66,-1.61,-1.95,-1.96,-2.13,-2.08,-2.17,-2.29,33.8,22.8,7,0,11
1983-06,9,146,-137,-1.57,-1.97,-1.52,-1.73,-2.2,-2.21,-2.17,-2.32,34.3,21.5,11,0,13
1983-07,1,161,-160,-1.42,-1.9,-2.01,-1.99,-1.83,-1.85,-2.13,-2.31,34.3,20.9,11,0,19
1983-08,3,174.2,-171.2,-0.13,-0.98,-1.67,-1.85,-2.03,-2.08,-2.1,-2.23,34.6,22,19,0,28
1983-09,0,188.5,-188.5,,-1.34,-1,-1.61,-1.54,-1.83,-2.1,-2.2,35.4,22.3,29,0,30
1983-10,0,196.2,-196.2,,-1.01,-0.54,-1.28,-1.98,-1.93,-2.11,-2.18,35,22.4,26,0,31
1983-11,0,190.3,-190.3,,-2.14,,-1.63,-2.12,-1.83,-2.18,-2.16,35,22.6,24,0,30
1983-12,4,176.4,-172.4,-1.26,-1.59,-1.89,-3.12,-1.99,-2.2,-2.33,-2.4,34.7,23.2,20,0,26
1984-01,106,144,-38,-0.42,-0.58,-1.02,-1.24,-1.09,-1.42,-2.05,-1.93,32.7,22.7,1,2,3
1984-02,203,124.6,78.4,0.12,-0.04,-0.55,-0.76,-0.69,-1.12,-1.99,-1.91,31.6,22.4,0,10,2
1984-03,449,101.2,347.8,1.4,1.47,0.63,0.55,0.32,-0.04,-0.73,-1.14,29.6,22,0,20,1
1984-04,377,97,280,0.96,1.04,1.16,1.18,0.63,0.48,0.05,-0.39,29.9,22.1,0,17,0
1984-05,238,97,141,1.23,1.35,1.46,1.48,0.89,0.88,0.66,0.36,29.6,21.5,0,11,2
1984-06,53,110,-57,0.3,0.4,1.11,1.2,1.02,1.05,0.76,0.55,30.4,20.3,0,2,13
1984-07,17,130.6,-113.6,0.16,0.2,0.99,1.06,1.21,1.22,0.78,0.64,31.7,20.2,0,0,10
1984-08,2,159.3,-157.3,-0.37,0.18,0.19,0.21,1.31,1.32,0.77,0.66,33.7,20.6,1,0,19
1984-09,3,167.4,-164.4,-0.14,0.78,0.15,0.27,1.04,1.1,0.78,0.71,34.5,21.1,17,0,17
1984-10,4,176.2,-172.2,0.2,0.82,0.12,0.56,0.95,1.01,0.78,0.75,34.8,22.2,25,0,19
1984-11,2,169.9,-167.9,-0.96,-0.12,-0.26,0.35,0.01,0.19,0.78,0.78,34.8,22.3,20,0,15
1984-12,30,171.1,-141.1,-0.02,-0.17,-0.27,-0.06,-0.23,0.04,0.88,0.9,34.9,22.7,24,1,17
1985-01,306,111,194.9,1.48,1.59,1.14,1.15,1.11,1.16,1.37,1.34,30.8,22.7,0,13,2
1985-02,384,93.1,290.9,1.74,1.78,1.86,1.82,1.82,1.8,1.85,1.78,29.5,21.6,0,18,0
1985-03,431,105,326,1.27,1.33,2.28,2.35,2.03,2.11,1.85,1.76,29.8,22.3,0,19,1
1985-04,457,85.1,371.9,1.43,1.51,1.99,2.03,1.98,1.99,2,1.9,29.1,22.1,0,18,0
1985-05,253,98.1,154.9,1.33,1.43,1.69,1.66,2.02,1.92,1.95,1.86,29.8,21.8,0,9,2
1985-06,80,100.9,-20.9,0.91,1.13,1.53,1.58,2.13,1.97,1.96,1.85,29.7,20.7,0,3,6
1985-07,66,116.8,-50.9,1.51,1.63,1.47,1.56,2.02,1.94,1.99,1.87,30.6,20.6,0,1,11
1985-08,3,151.8,-148.8,-0.13,0.74,1.34,1.47,1.72,1.68,1.98,1.86,32.9,20.8,0,0,16
1985-09,20,164.4,-144.4,1.61,1.8,1.68,1.69,1.63,1.65,2.01,1.88,34.5,21.6,16,0,8
1985-10,0,175.9,-175.9,,0.63,0.88,1.16,1.49,1.56,2,1.87,34.7,21.4,21,0,31
1985-11,0,167.5,-167.5,,-0.09,0.34,0.73,1.27,1.41,1.97,1.86,34.4,22.2,15,0,30
1985-12,152,121.2,30.8,1.69,1.87,1.52,1.68,1.86,1.82,2.28,2.02,31.9,22.4,2,5,6
1986-01,151,135.8,15.2,0.14,0.05,0.9,1.1,0.97,1.27,2.06,2.01,31.3,21.8,0,5,5
1986-02,285,92,193,0.94,1.1,1.21,1.41,1.22,1.47,1.92,1.94,29.7,22,0,10,1
1986-03,484,93.4,390.6,1.66,1.72,1.42,1.57,1.7,1.95,2.09,2.05,28.5,22.1,0,20,0
1986-04,500,89.4,410.6,1.66,1.68,1.98,2.04,1.88,1.99,2.14,2.09,29.4,22.6,0,19,0
1986-05,184,105.8,78.2,0.82,0.9,1.77,1.71,1.79,1.8,1.91,1.92,29.7,22,0,7,2
1986-06,102,107.5,-5.5,1.31,1.38,1.51,1.52,1.69,1.64,1.91,1.88,30.5,19.9,0,3,6
1986-07,25,131.6,-106.6,0.48,0.43,1.01,1.03,1.81,1.76,1.77,1.76,31.9,20.5,0,1,16
1986-08,5,142.9,-137.9,0.2,1.3,1.13,1.18,1.75,1.68,1.76,1.75,32.3,21.3,0,0,13
1986-09,8,155,-147,0.63,1.7,0.66,1.06,1.47,1.5,1.74,1.74,33.2,23,1,0,11
1986-10,4,152.2,-148.2,0.2,1.6,0.6,1.83,1.01,1.26,1.74,1.77,32.8,23,0,0,11
1986-11,24,146.3,-122.3,0.66,1.48,0.89,1.88,1.26,1.74,1.77,1.81,33.1,23.1,0,1,16
1986-12,16,156.2,-140.2,-0.48,-0.14,-0.07,0.98,0.19,1.05,1.56,1.59,34.2,23.3,14,0,10
1987-01,77,143.6,-66.6,-0.87,-0.92,-0.92,-0.64,-0.81,0.02,1.44,1.58,33.4,22.8,7,4,10
1987-02,88,131.4,-43.4,-1.56,-1.47,-1.81,-1.52,-1.59,-0.87,1.01,1.18,33,22.9,8,1,6
1987-03,599,92.9,506.1,2.41,2.26,0.67,0.59,0.54,0.72,1.34,1.44,29.5,22.2,0,26,1
1987-04,100,115.5,-15.5,-1.59,-1.46,0.19,0.13,-0.18,-0.16,0.23,0.49,31,22.9,0,3,2
1987-05,47,121.8,-74.8,-0.83,-0.9,0.37,0.44,-0.42,-0.44,-0.17,0.1,32.3,22.2,0,0,17
1987-06,81,111.6,-30.6,0.93,0.96,-1.05,-1.01,-0.22,-0.21,-0.23,0.04,31.9,22.1,0,2,3
1987-07,12,129.7,-117.7,-0.1,0.06,-0.24,-0.24,0,0,-0.25,0.02,31.8,21.4,0,0,17
1987-08,0,160.1,-160.1,,-0.03,0.56,0.48,0.41,0.47,-0.26,-0.03,34.3,22.4,12,0,31
1987-09,0,158.2,-158.2,,1.16,-0.32,0.25,-1.04,-0.8,-0.28,-0.06,32.5,22.5,0,0,30
1987-10,0,168,-168,,1,,0.76,-0.32,-0.04,-0.29,-0.11,32.9,22.8,1,0,31
1987-11,0,169.4,-169.4,,-0.21,,0.56,0.23,0.49,-0.36,-0.23,32.9,23.1,0,0,30
1987-12,0,182,-182,,-2.43,,-1.07,-1.69,-0.43,-0.41,-0.29,35.8,23.8,30,0,31
1988-01,181,132.5,48.5,0.46,0.41,-0.16,-0.41,-0.26,-0.19,-0.14,-0.11,33.2,23.8,6,7,2
1988-02,187,119.1,67.9,-0.07,-0.16,-0.13,-0.31,-0.26,-0.18,0.16,0.19,31.7,23,0,9,4
1988-03,416,111,305,1.15,1.18,0.77,0.73,0.43,0.32,-0.43,-0.35,31,22.8,0,17,1
1988-04,397,89.6,307.4,1.08,1.19,1.05,1.08,0.77,0.71,0.49,0.54,29.6,22.5,0,19,1
1988-05,224,102.8,121.2,1.13,1.22,1.37,1.4,0.96,0.95,0.94,0.99,30.5,22.1,0,9,4
1988-06,119,105.2,13.8,1.58,1.64,1.36,1.42,1.26,1.27,1.01,1.06,30.5,21.1,0,5,7
1988-07,1,124.4,-123.4,-1.42,-0.16,1.19,1.26,1.23,1.25,0.95,1.02,31.1,20.7,0,0,20
1988-08,6,152.8,-146.8,0.33,0.86,1.05,1.11,1.39,1.4,0.96,1.03,33.3,20.9,0,0,19
1988-09,0,160.2,-160.2,,1.05,-0.68,0.37,1.23,1.32,0.96,1.01,33.8,21.8,3,0,30
1988-10,0,171.3,-171.3,,0.86,-0.15,0.95,1.13,1.26,0.96,1,35.5,23.3,29,0,31
1988-11,1,156.8,-155.8,-1.26,0.51,-1.4,0.74,0.74,1.09,0.95,1.01,35.3,23.2,27,0,23
1988-12,142,132.6,9.4,1.59,1.76,1.42,1.65,1.05,1.39,1.31,1.37,33.1,22.3,10,5,6
1989-01,211,123.5,87.5,0.74,0.79,1.25,1.52,1.2,1.59,1.42,1.5,31.6,21.6,0,10,3
1989-02,109,114.2,-5.2,-1.17,-1.03,0.5,0.69,0.38,0.8,1.29,1.42,31.4,21.9,0,4,6
1989-03,329,100.8,228.2,0.43,0.57,0.04,0.12,0.47,0.76,1.1,1.3,30.1,22.1,0,17,1
1989-04,430,83.8,346.2,1.27,1.39,0.54,0.65,0.89,1.11,1.16,1.38,29.3,22,0,21,0
1989-05,282,93,188.9,1.51,1.62,1.39,1.47,1.21,1.35,1.25,1.46,29.7,21.9,0,11,1
1989-06,37,100.1,-63.1,-0.16,0.25,1.39,1.5,0.95,1.11,1.04,1.29,30.6,21.2,0,1,6
1989-07,98,109.9,-11.9,2.06,2.1,1.56,1.67,1.07,1.23,1.22,1.44,30.5,21,0,2,8
1989-08,17,137.3,-120.3,1.26,1.93,1.38,1.69,1.47,1.57,1.24,1.46,32.3,21.1,0,0,8
1989-09,7,154.6,-147.6,0.51,1.67,2.15,2.3,1.61,1.71,1.25,1.47,30.8,21.5,0,0,19
1989-10,0,167.9,-167.9,,1,0.92,1.79,1.57,1.77,1.25,1.46,34.2,22.6,11,0,31
1989-11,1,157.6,-156.6,-1.26,0.48,-0.34,1.05,1.16,1.74,1.24,1.45,33.8,22.8,6,0,21
1989-12,218,126.2,91.8,2.23,2.11,2.14,2.02,2.57,2.29,1.45,1.58,33,23.2,12,8,6
1990-01,45,135.7,-90.7,-1.55,-1.22,0.6,0.85,0.69,1.27,1.11,1.39,29.7,22.1,0,2,11
1990-02,216,100.3,115.7,0.26,0.38,0.6,0.83,0.53,1,1.42,1.66,31.2,22.4,2,8,2
1990-03,225,121,104,-0.64,-0.69,-0.99,-0.89,0.02,0.29,1.19,1.46,31.5,22.5,0,10,2
1990-04,221,112.2,108.8,-0.2,-0.26,-0.38,-0.4,-0.1,0.03,0.62,0.98,31.2,22.5,0,10,4
1990-05,192,120.6,71.4,0.89,0.84,-0.06,-0.1,0.17,0.26,0.36,0.7,31.6,21.8,0,8,6
1990-06,29,116.7,-87.7,-0.45,-0.43,0.19,0.15,-0.43,-0.38,0.33,0.63,32.1,21.5,0,1,20
