data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,95,156.9,-61.9,-0.95,-1.01,,,,,,,29.5,17.4,0,4,7
1980-02,118,139.8,-21.8,-0.21,-0.5,,,,,,,30.4,19.2,0,7,5
1980-03,129,118.1,10.9,0.15,-0.05,-0.65,-0.88,,,,,30.6,19.9,0,6,10
1980-04,31,97.6,-66.6,-1.86,-1.54,-0.93,-1.15,,,,,28.5,16.6,0,1,12
1980-05,241,58.8,182.2,0.69,0.68,-0.18,-0.32,,,,,23.9,14,0,8,6
1980-06,58,53,5,-1.58,-1.51,-0.88,-1.1,-1.03,-1.24,,,21.1,8.9,0,2,9
1980-07,138,55.1,82.9,0.08,0.07,-0.26,-0.38,-0.76,-0.98,,,21,9.1,0,4,7
1980-08,133,67.5,65.5,0.32,0.36,-0.84,-0.89,-0.65,-0.76,,,22.6,11.5,0,6,9
1980-09,142,83.3,58.7,-0.17,-0.13,-0.08,-0.05,-0.79,-0.88,,,21.6,9.9,0,4,6
1980-10,172,108,64,-0.45,-0.38,-0.36,-0.22,-0.49,-0.56,,,25.9,15.1,0,7,6
1980-11,190,129.5,60.5,0.52,0.63,-0.16,0.07,-0.6,-0.51,,,27.8,16.5,0,7,10
1980-12,108,143.7,-35.7,-0.44,-0.37,-0.27,-0.04,-0.31,-0.08,-0.97,-1.05,29.3,18.5,1,5,6
1981-01,150,146,4,-0.06,-0.11,-0.1,-0.03,-0.33,-0.06,-0.81,-0.87,30.3,20,0,6,3
1981-02,155,119.9,35.1,0.28,0.33,-0.27,-0.27,-0.29,-0.08,-0.71,-0.72,30.8,20.5,0,7,5
1981-03,32,123.1,-91.1,-1.83,-1.43,-0.7,-0.74,-0.59,-0.47,-0.98,-1.01,29.3,17.2,0,1,14
1981-04,139,90.7,48.3,0.03,-0.23,-0.57,-0.69,-0.51,-0.5,-0.64,-0.59,26.8,15.4,0,6,14
1981-05,33,77.9,-44.9,-1.8,-1.7,-1.46,-1.59,-1.2,-1.23,-1.12,-1.19,26.6,15,0,1,10
1981-06,153,44.1,108.9,-0.01,-0.08,-0.92,-1.17,-1.07,-1.19,-0.9,-0.92,19.8,9.3,0,5,11
1981-07,36,62.2,-26.2,-1.53,-1.58,-1.93,-1.94,-1.54,-1.76,-1.16,-1.27,20.9,8.7,0,1,9
1981-08,82,80.4,1.6,-0.38,-0.55,-1.4,-1.44,-1.96,-2.06,-1.36,-1.48,24.1,11.7,0,2,13
1981-09,124,87.8,36.2,-0.43,-0.47,-1.49,-1.48,-1.69,-1.72,-1.53,-1.63,24.1,12.8,0,6,9
1981-10,85,122.9,-37.9,-1.68,-1.64,-1.55,-1.64,-2.42,-2.01,-1.94,-1.81,26.1,14,0,4,12
1981-11,110,132.8,-22.8,-0.35,-0.3,-1.37,-1.55,-1.8,-1.89,-2.17,-1.87,28.4,16.7,0,4,8
1981-12,215,142.2,72.8,0.78,0.87,-0.62,-0.54,-1.34,-1.51,-1.72,-1.69,28.3,17.5,0,7,8
1982-01,40,164.3,-124.3,-2.34,-1.84,-0.66,-0.69,-1.39,-1.68,-2.09,-2.01,30.3,17.4,0,1,10
1982-02,126,111.4,14.6,-0.1,0.06,-0.5,-0.54,-1.15,-1.23,-2.21,-2.1,29.2,19,0,4,4
1982-03,70,123.4,-53.4,-0.82,-0.94,-1.63,-1.44,-1.27,-1.39,-2.07,-2.36,29.2,17.2,0,4,12
1982-04,43,98.2,-55.2,-1.51,-1.42,-1.26,-1.26,-1.31,-1.31,-2.29,-2.75,27.2,14.2,0,2,13
1982-05,117,69.2,47.8,-0.39,-0.63,-1.26,-1.43,-1.22,-1.27,-1.84,-2.16,23,11.7,0,4,7
1982-06,205,41,164,0.56,0.6,-0.65,-0.83,-1.36,-1.45,-1.74,-1.96,20.4,11.4,0,6,5
1982-07,166,56.1,109.9,0.36,0.37,0.05,-0.03,-0.71,-0.82,-1.33,-1.6,21.8,11.1,0,7,8
1982-08,238,68.7,169.3,1.34,1.41,1.19,1.26,-0.19,-0.3,-0.94,-1.05,22.7,12.8,0,9,5
1982-09,111,92.6,18.4,-0.64,-0.75,0.58,0.57,-0.18,-0.33,-1.07,-1.19,25.3,13.5,0,6,11
1982-10,316,114.1,201.9,0.87,0.9,0.9,0.95,0.59,0.51,-0.45,-0.58,25.1,13.7,0,8,3
1982-11,255,107,148,1.07,1.28,0.75,0.95,1.13,1.22,-0.04,-0.14,25.8,15.9,0,9,3
1982-12,102,146.2,-44.2,-0.53,-0.49,0.72,0.95,0.8,0.98,-0.31,-0.37,29.1,17.4,0,4,5
1983-01,174,139.9,34.1,0.26,0.29,0.39,0.6,0.77,0.99,0.04,0.07,30.3,19.7,0,9,6
1983-02,296,109.1,186.9,1.67,1.64,0.71,0.79,0.82,1.01,0.46,0.51,28.3,18.6,0,9,7
1983-03,153,108.7,44.3,0.45,0.4,1.19,1.24,1.05,1.19,0.66,0.8,27.4,16.1,0,5,11
1983-04,249,68.1,180.9,1.03,1.14,1.44,1.49,1.17,1.29,1.08,1.18,24.6,15.2,0,7,7
1983-05,355,44.5,310.6,1.39,1.5,1.31,1.39,1.31,1.39,1.46,1.46,21.2,13.9,0,12,5
1983-06,124,41.4,82.7,-0.39,-0.44,1.13,1.27,1.39,1.46,1.32,1.37,17.6,8.7,0,4,5
1983-07,534,39.1,494.9,2.61,2.34,2.41,2.27,2.35,2.05,1.97,1.76,18.3,10,0,15,6
1983-08,120,74.9,45.1,0.17,0.09,2.13,2.09,2.08,1.93,1.82,1.69,21.8,10.6,0,5,12
1983-09,183,81.5,101.5,0.37,0.46,2.22,2.14,2.17,2.1,2.08,1.87,21.2,10,0,7,9
1983-10,207,117.8,89.2,-0.07,-0.1,0.04,0.1,1.82,1.94,1.97,1.96,26.2,14.6,0,7,7
1983-11,88,122.7,-34.7,-0.67,-0.47,-0.31,-0.1,1.02,1.14,1.59,1.71,27,15.5,0,2,8
1983-12,60,162.3,-102.3,-1.3,-1.36,-0.97,-1,0.81,0.95,1.48,1.53,31,18.5,1,2,8
1984-01,285,131.4,153.6,1.44,1.5,-0.2,-0.1,-0.14,0.09,1.71,1.71,29.9,20.7,2,11,2
1984-02,101,131.6,-30.6,-0.48,-0.65,-0.05,-0.16,-0.26,-0.12,1.3,1.36,31.9,20.8,0,2,3
1984-03,89,105.7,-16.7,-0.46,-0.43,0.31,0.32,-0.5,-0.37,1.16,1.25,28.5,18.5,0,4,6
1984-04,163,71.2,91.8,0.28,0.27,-0.38,-0.35,-0.46,-0.33,0.92,1.06,24.4,14.1,0,5,9
1984-05,239,61.4,177.6,0.68,0.64,0.26,0.34,0.09,0.07,0.63,0.8,23.9,13.5,0,8,6
1984-06,182,43.7,138.3,0.32,0.29,0.52,0.65,0.48,0.56,0.74,0.87,20.6,11.2,0,6,3
1984-07,200,56.4,143.6,0.66,0.7,0.76,0.77,0.24,0.32,0.02,0.21,21.5,10.2,0,6,10
1984-08,306,55.9,250.1,1.84,1.94,1.65,1.71,1.03,1.13,0.44,0.62,19,8.9,0,8,9
1984-09,230,85.6,144.4,0.89,0.94,1.75,1.78,1.42,1.47,0.57,0.71,23.7,11.9,0,6,11
1984-10,186,133.8,52.1,-0.29,-0.52,1.19,1.19,1.25,1.26,0.54,0.57,29.4,16.9,2,7,11
1984-11,209,114.9,94.1,0.69,0.91,0.48,0.63,1.2,1.25,0.83,0.86,25.7,17.1,0,7,4
1984-12,116,142.9,-26.9,-0.33,-0.25,-0.05,0.14,0.99,1.11,0.96,1.04,26.4,16.6,0,5,7
