data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,102,142,-40,-1.25,-1.17,,,,,,,30.1,19.1,0,4,6
1980-02,253,117.5,135.5,1.01,1,,,,,,,29.8,20.2,0,7,4
1980-03,148,124.3,23.7,0.28,0.25,-0.06,-0.12,,,,,31.8,20.4,0,5,10
1980-04,112,97.3,14.7,0.23,0.16,0.73,0.72,,,,,28.8,19.1,0,2,15
1980-05,157,68,89,0.52,0.6,0.38,0.51,,,,,25.8,15.4,0,4,8
1980-06,69,61.8,7.2,-0.22,-0.36,0.1,0.13,-0.05,0,,,23.4,12,0,2,11
1980-07,123,66.3,56.7,0.93,1.1,0.45,0.49,0.66,0.72,,,24.6,13.7,0,5,15
1980-08,102,77.5,24.5,0.68,0.93,0.56,0.68,0.53,0.67,,,25.5,14.4,0,4,5
1980-09,135,85.7,49.3,0.49,0.65,0.87,1.09,0.59,0.78,,,23.7,12.8,0,5,5
1980-10,96,128.3,-32.3,-0.83,-0.81,0,0.22,0.24,0.44,,,29.4,17.1,3,4,7
1980-11,108,132.6,-24.6,-0.26,-0.14,-0.52,-0.3,-0.07,0.23,,,29.5,18.3,0,4,8
1980-12,281,137.5,143.5,1.04,1.07,0.03,0.16,0.59,0.86,0.32,0.54,30,20.4,1,9,4
1981-01,152,133.1,18.9,-0.5,-0.43,0.14,0.3,0.01,0.28,0.44,0.67,30.7,21.1,0,7,4
1981-02,163,115.3,47.7,0.02,-0.05,0.28,0.33,-0.19,0.14,0.17,0.48,31.5,20.8,0,8,2
1981-03,93,128.8,-35.8,-0.64,-0.73,-0.88,-0.81,-0.56,-0.31,-0.03,0.29,30.9,19.4,1,5,9
1981-04,205,99.2,105.8,1.33,1.3,0.38,0.34,0.29,0.43,0.3,0.56,28.1,17,0,5,8
1981-05,3,82.2,-79.2,-2.63,-1.81,-0.4,-0.48,-0.16,-0.18,-0.23,0.12,27.6,16.8,0,0,15
1981-06,123,55.4,67.7,0.46,0.47,0.06,0.01,-0.62,-0.59,-0.05,0.3,22.6,12.2,0,4,6
1981-07,25,75.2,-50.2,-0.63,-0.63,-1.03,-1.05,-0.43,-0.46,-0.39,-0.15,23.2,9.7,0,1,14
