data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,296,104.1,191.9,0.76,0.82,,,,,,,28.4,19.7,0,10,5
1980-02,115,109.4,5.6,0.19,0.21,,,,,,,29,19.7,0,3,3
1980-03,10,116.4,-106.4,-2.27,-1.42,-0.13,0.02,,,,,30.1,18.7,0,0,8
1980-04,220,76.9,143.1,2.53,2.24,0.25,0.35,,,,,27.9,18.5,0,7,3
1980-05,19,70.1,-51.1,-0.45,-0.24,0.26,0.29,,,,,26.9,16.3,0,0,9
1980-06,14,54.5,-40.5,0.29,0.86,2.02,2.06,0.5,0.73,,,24.8,14.2,0,0,20
1980-07,1,68.2,-67.2,-0.93,-0.21,-0.47,-0.18,0.11,0.31,,,25.6,13.1,0,0,23
1980-08,7,81.1,-74.1,-0.31,0.18,-0.31,0.23,0.1,0.28,,,26,14.7,0,0,12
1980-09,13,86.4,-73.4,-0.71,-0.07,-0.93,-0.26,1.38,1.84,,,26.2,15.8,0,0,15
1980-10,36,118.5,-82.5,-1.35,-1.12,-1.8,-1.02,-1.91,-0.92,,,29.4,17.8,4,1,10
1980-11,117,104.9,12.1,-0.97,-0.85,-1.65,-1.15,-1.79,-1.11,,,27.6,18.9,0,4,6
1980-12,271,115.8,155.2,0.27,0.24,-0.81,-0.76,-1.04,-0.79,-0.25,-0.06,28.7,20,0,11,11
1981-01,163,110.7,52.3,-0.23,-0.22,-0.58,-0.45,-1.06,-0.76,-0.89,-0.56,28.4,19.3,0,7,5
1981-02,44,116.6,-72.6,-0.8,-0.75,-0.59,-0.39,-1.39,-1.05,-1.21,-0.82,29.2,18.8,0,1,8
1981-03,167,97.6,69.4,0.56,0.65,-0.4,-0.21,-0.98,-0.75,-0.52,-0.17,28.9,19.6,0,8,4
1981-04,52,82.5,-30.5,-0.36,-0.13,-0.36,-0.2,-0.73,-0.51,-1.24,-0.79,26.6,16.3,0,3,19
1981-05,8,66.4,-58.4,-1.35,-0.62,0.08,0.25,-0.48,-0.2,-1.25,-0.79,25.6,14.4,0,0,9
1981-06,32,54.5,-22.6,1.39,1.67,-0.32,0.07,-0.49,-0.16,-1.17,-0.72,24.2,13.6,0,1,8
1981-07,0,66,-66,,-0.08,-0.24,0.18,-0.44,-0.11,-1.19,-0.72,24.5,11,0,0,31
1981-08,27,78.2,-51.2,0.73,1.08,0.85,1.25,0.23,0.56,-1.12,-0.67,25.7,13.4,0,0,12
1981-09,9,93.9,-84.9,-0.97,-0.39,-0.39,-0.02,-0.77,-0.14,-1.15,-0.68,27.4,14.4,0,0,26
1981-10,200,80.8,119.2,1.62,1.74,1.22,1.5,0.99,1.43,-0.4,0.07,24.8,17.7,0,8,3
1981-11,465,96.6,368.4,2.24,2.28,2.24,2.46,2.37,2.43,0.88,1.18,27.2,19.8,0,10,2
1981-12,173,113.7,59.3,-0.76,-0.74,1.57,1.73,1.38,1.59,0.52,0.82,28.2,19.8,0,7,6
1982-01,269,101.8,167.2,0.59,0.65,1.14,1.26,1.38,1.53,0.92,1.25,27.4,19.6,0,6,5
1982-02,20,116.1,-96.1,-1.43,-1.07,-0.69,-0.42,0.9,1.14,0.84,1.19,29.9,19.5,0,0,15
1982-03,370,87.3,282.7,1.92,2.01,0.99,1.16,1.74,1.8,1.54,1.75,28.4,20,0,13,2
1982-04,127,78.3,48.6,1.25,1.37,1.28,1.43,1.54,1.65,1.74,1.9,26.1,16.8,0,5,3
1982-05,52,60.9,-8.9,0.96,1.34,2.07,2.16,0.81,1.07,1.82,1.93,24.2,14.8,0,1,10
1982-06,3,58.4,-55.4,-1.12,-0.19,1.16,1.43,1.16,1.35,1.75,1.86,25.3,13.5,0,0,14
1982-07,6,65.3,-59.3,0.01,0.5,0.44,0.91,1.26,1.46,1.78,1.89,25,12.9,0,0,16
1982-08,11,76.7,-65.7,-0.01,0.57,-0.41,0.27,2.04,2.19,1.76,1.93,25.6,15.1,0,0,11
1982-09,20,89.3,-69.3,-0.37,0.03,-0.37,0.12,0.69,1.27,1.8,1.88,26,15,0,1,13
1982-10,42,109.7,-67.7,-1.14,-0.81,-1.34,-0.6,-0.99,-0.09,1.25,1.46,28.5,18,1,1,5
