data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,232,111.8,120.2,0.2,0.31,,,,,,,29,21.9,1,10,6
1980-02,76,131.8,-55.8,-0.79,-0.83,,,,,,,31.8,22.4,1,4,8
1980-03,20,138.3,-118.3,-3.09,-2.28,-1.31,-1.22,,,,,33.1,22.1,6,0,15
1980-04,80,80.5,-0.5,-0.82,-0.69,-2.49,-2.11,,,,,28.5,20.8,0,2,13
1980-05,25,73.6,-48.6,-2.44,-1.7,-3.08,-2.26,,,,,28.3,18.9,0,1,18
1980-06,44,58.9,-14.9,-0.51,-0.47,-1.67,-1.33,-1.83,-1.55,,,25.8,16.7,0,1,9
1980-07,32,68.8,-36.8,-0.78,-0.81,-1.95,-1.62,-2.71,-2.05,,,26.7,17.4,0,1,14
1980-08,93,86.9,6.1,0.96,0.92,-0.49,-0.39,-2.47,-1.98,,,27.1,18.1,0,5,9
1980-09,82,87.8,-5.8,-0.03,-0.04,-0.12,-0.04,-1.33,-1.12,,,25.4,17.2,0,4,9
1980-10,100,108.6,-8.6,-0.04,0.01,0.23,0.3,-1.13,-1,,,28.2,19.4,3,4,7
1980-11,141,116.8,24.2,-0.4,-0.49,-0.41,-0.35,-0.59,-0.51,,,28,20.2,1,4,6
1980-12,168,134.7,33.4,-0.51,-0.65,-0.53,-0.58,-0.58,-0.58,-1.45,-1.4,31.5,22.7,2,8,7
1981-01,101,132.1,-31,-1.33,-1.08,-1.19,-1.19,-0.94,-0.93,-2.03,-2.03,31.2,23.1,3,3,4
1981-02,28,137.2,-109.2,-1.8,-1.35,-1.83,-1.58,-1.56,-1.52,-2.28,-2.36,31.9,22.7,3,1,6
1981-03,96,114.6,-18.6,-1.06,-0.99,-2.11,-1.73,-1.77,-1.75,-1.96,-2.03,30.3,22.1,1,4,7
1981-04,101,94.3,6.7,-0.43,-0.57,-1.95,-1.77,-1.97,-2.12,-2.01,-2.39,28.1,19.6,0,5,8
1981-05,10,78.6,-68.6,-3.72,-2.06,-1.92,-1.69,-2.49,-2.2,-2.11,-2.62,27.5,18.4,0,0,16
1981-06,17,59.6,-42.6,-1.64,-1.28,-1.99,-1.65,-2.63,-2.07,-2.18,-2.44,25.3,16.8,0,0,9
1981-07,44,68.7,-24.7,-0.38,-0.4,-2.66,-2.02,-2.54,-1.98,-2.13,-2.59,24.7,15.4,0,2,10
1981-08,49,82.5,-33.5,-0.23,-0.2,-1.81,-1.67,-2.24,-1.83,-2.32,-2.68,26,16.7,0,0,9
1981-09,18,106.6,-88.6,-2.02,-1.51,-1.81,-1.68,-2.56,-1.87,-2.53,-2.59,29.2,18.2,3,1,23
1981-10,88,94.6,-6.6,-0.32,0.05,-1.46,-1.18,-3.02,-2.07,-2.6,-2.56,26,18.9,0,2,5
1981-11,172,117.6,54.4,0.03,-0.05,-0.85,-0.81,-1.46,-1.36,-2.31,-2.16,29.5,21.6,2,5,3
1981-12,374,125.7,248.3,1.46,1.49,0.75,0.85,0.13,0.21,-1.44,-1.43,30,21.5,3,7,4
1982-01,264,113.8,150.2,0.47,0.57,0.9,1.02,0.35,0.55,-1,-0.98,28.2,21.3,0,9,8
1982-02,56,136.8,-80.8,-1.13,-1.08,0.43,0.47,-0.04,0.05,-0.94,-0.92,32.2,22.1,2,2,16
1982-03,194,89.2,104.8,0.19,0.45,-0.23,-0.07,0.22,0.45,-0.64,-0.49,28.4,22.2,0,7,4
1982-04,111,83.9,27.1,-0.26,-0.24,-0.79,-0.63,0.18,0.44,-0.66,-0.44,26.6,18.6,0,3,5
1982-05,22,72.8,-50.8,-2.64,-1.74,-0.71,-0.49,-0.06,0.14,-0.65,-0.39,25.6,17.2,0,0,14
1982-06,39,64.5,-25.5,-0.67,-0.78,-1.35,-1.2,-0.77,-0.6,-0.56,-0.34,27,18.5,0,1,10
1982-07,72,76.7,-4.7,0.33,0.18,-1.34,-1.39,-1.15,-1.05,-0.48,-0.25,26.6,17.1,0,2,27
1982-08,47,92.3,-45.3,-0.3,-0.59,-0.71,-1.06,-0.87,-0.79,-0.49,-0.31,27.1,17.8,0,1,11
1982-09,20,99.3,-79.3,-1.91,-1.36,-1.23,-1.42,-1.76,-1.54,-0.46,-0.29,26.4,17.1,0,0,11
1982-10,99,112.5,-13.5,-0.06,-0.1,-1.27,-1.29,-2.02,-1.79,-0.44,-0.32,28.1,19.7,1,5,8
1982-11,106,124.3,-18.3,-0.98,-1.11,-1.42,-1.45,-1.51,-1.71,-0.59,-0.54,30.9,22.4,2,4,6
1982-12,253,101.3,151.7,0.43,0.65,-0.21,-0.12,-0.69,-0.72,-0.87,-0.74,29,22,0,11,4
1983-01,127,131.2,-4.2,-0.95,-0.84,-0.71,-0.57,-1.11,-1.08,-1.38,-1.32,30.9,23.2,1,3,2
1983-02,73,128.6,-55.6,-0.84,-0.83,-0.78,-0.64,-1.28,-1.19,-1.36,-1.3,32.2,22.7,5,3,11
1983-03,256,110.5,145.5,0.76,0.82,-0.53,-0.51,-0.59,-0.5,-1.14,-1.16,30.5,22,5,6,6
1983-04,125,85.8,39.2,-0.05,-0.05,-0.16,-0.12,-0.64,-0.48,-1.18,-1.25,28.4,20.7,0,4,7
1983-05,116,75.6,40.4,0.54,0.4,0.56,0.61,-0.34,-0.19,-0.89,-0.9,27.8,20.1,0,4,9
1983-06,127,54,73,1.22,1.38,0.61,0.67,-0.19,-0.14,-0.59,-0.51,25,18.2,0,7,15
1983-07,63,70.4,-7.4,0.13,0.11,0.86,0.94,0.21,0.22,-0.63,-0.5,26.3,17.1,0,1,17
1983-08,53,86.9,-33.9,-0.1,-0.21,0.78,0.93,0.7,0.77,-0.61,-0.47,26.2,16.1,0,3,9
1983-09,238,63.6,174.4,2.07,2.33,1.64,1.74,1.28,1.6,0.04,0.31,23.9,18.1,0,9,1
1983-10,121,97,24,0.4,0.64,1.62,1.76,1.75,2.02,0.1,0.4,26.9,19.8,1,5,5
1983-11,124,122.5,1.5,-0.67,-0.82,0.85,1.09,0.99,1.22,0.15,0.41,30,21,1,4,7
1983-12,232,116.1,115.9,0.22,0.28,-0.1,0.01,0.55,0.82,0.13,0.36,30.5,22.1,1,5,3
1984-01,73,156.1,-83.1,-1.84,-1.52,-1.07,-1.15,-0.18,0,-0.03,0.15,34.1,22.9,17,2,8
1984-02,23,151.3,-128.3,-1.97,-1.53,-1.59,-1.53,-0.68,-0.66,-0.17,-0.04,33.7,23.3,10,2,12
1984-03,99,119.1,-20.1,-1.01,-1.01,-2.39,-2.07,-1.59,-1.67,-0.62,-0.57,31.2,22.3,0,5,6
1984-04,111,83.3,27.7,-0.26,-0.23,-1.87,-1.77,-1.83,-2.08,-0.72,-0.65,28.5,20.6,0,3,6
1984-05,94,82.2,11.8,0.04,-0.34,-0.92,-0.97,-1.77,-1.78,-0.81,-0.8,29.7,19.6,0,3,13
1984-06,27,68.1,-41.1,-1.13,-1.23,-0.64,-0.78,-2.14,-1.96,-1.12,-1.22,28.2,17.5,0,1,27
1984-07,35,76.6,-41.6,-0.67,-0.98,-0.96,-1.27,-1.83,-1.73,-1.22,-1.39,27.3,17,0,0,12
1984-08,67,74.5,-7.5,0.32,0.57,-1.34,-1.42,-1.25,-1.24,-1.17,-1.26,25.8,17.4,0,3,5
1984-09,38,91.3,-53.3,-1.15,-0.91,-1.22,-1.02,-1.18,-1.14,-1.85,-1.97,26.6,18,0,0,6
1984-10,65,126.7,-61.6,-0.94,-1.21,-1.21,-1.1,-1.69,-1.63,-2.08,-2.27,29.5,20.4,3,2,7
1984-11,87,114.7,-27.7,-1.35,-1.24,-1.85,-1.73,-2.13,-2.07,-2.09,-2.1,28.9,21.4,1,2,3
1984-12,108,108.1,-0.1,-1.39,-1.03,-1.67,-1.49,-2.04,-1.83,-2.41,-2.35,29.4,22.1,0,4,4
1985-01,250,102.4,147.6,0.36,0.55,-0.97,-0.62,-1.32,-1.04,-1.87,-1.83,29.4,22.6,0,11,3
1985-02,122,123.4,-1.4,-0.21,-0.29,-0.62,-0.37,-1.32,-1.09,-1.57,-1.49,33.1,23.5,11,4,4
1985-03,170,103.5,66.5,-0.07,0.04,-0.09,0.12,-1.03,-0.82,-1.31,-1.19,31.7,23.3,0,6,5
1985-04,147,95.8,51.2,0.26,0.14,-0.26,-0.2,-0.86,-0.57,-1.28,-1.23,31.1,21.3,1,5,8
1985-05,102,72.1,29.9,0.23,0.13,0.02,0.03,-0.54,-0.28,-1.28,-1.2,27.6,18.3,0,4,10
1985-06,66,68.3,-2.3,0.08,-0.13,0.17,-0.02,-0.06,0.07,-1.12,-0.99,26.3,14.8,0,2,12
1985-07,27,71.7,-44.7,-0.98,-1.09,-0.4,-0.58,-0.39,-0.44,-1.15,-1.01,25.8,15.1,0,0,10
1985-08,65,91.4,-26.4,0.26,0.02,-0.71,-1.02,-0.25,-0.36,-1.16,-1.08,28.4,16.5,1,1,13
1985-09,119,88.3,30.7,0.62,0.6,-0.06,-0.09,0.04,-0.2,-0.87,-0.73,26.4,17.5,1,4,8
1985-10,69,110.9,-41.9,-0.82,-0.74,-0.04,-0.04,-0.41,-0.55,-0.86,-0.66,28.5,19.8,1,3,8
1985-11,117,119.6,-2.5,-0.79,-0.88,-0.58,-0.57,-0.82,-0.92,-0.72,-0.56,29.9,21,0,3,12
1985-12,194,121.3,72.7,-0.19,-0.2,-0.72,-0.71,-0.73,-0.73,-0.4,-0.26,29.6,21.1,1,7,8
1986-01,134,151.5,-17.5,-0.86,-0.96,-0.97,-1.03,-0.87,-0.95,-0.79,-0.83,33.1,23.3,9,6,4
1986-02,166,124.6,41.4,0.22,0.12,-0.55,-0.62,-0.73,-0.75,-0.67,-0.71,33.5,23.7,11,7,6
1986-03,147,119.9,27.1,-0.34,-0.42,-0.58,-0.69,-0.93,-1,-0.74,-0.84,32.2,22.5,6,5,9
1986-04,129,100.3,28.7,0.01,-0.22,-0.24,-0.33,-0.85,-0.95,-0.86,-1.01,31,21.9,2,4,15
1986-05,61,77.1,-16.1,-0.88,-1.02,-0.62,-0.82,-0.83,-0.93,-1.02,-1.25,29.5,20.2,0,3,7
1986-06,57,65.9,-8.9,-0.14,-0.31,-0.48,-0.73,-0.73,-0.89,-1.03,-1.21,27.1,16.9,0,2,16
1986-07,127,64.7,62.3,1.3,1.4,0.22,0.13,-0.13,-0.27,-0.71,-0.8,25.4,16,0,2,12
1986-08,51,78.5,-27.5,-0.17,-0.01,0.66,0.86,-0.28,-0.42,-0.76,-0.8,27.1,18.2,0,2,11
1986-09,60,93.3,-33.3,-0.52,-0.55,0.31,0.48,-0.26,-0.44,-0.92,-0.99,27.1,18.2,1,3,10
1986-10,59,117.9,-58.9,-1.12,-1.15,-1.21,-1.06,-0.73,-0.79,-0.96,-1.05,29,19.4,2,3,8
1986-11,87,130.6,-43.6,-1.35,-1.47,-1.65,-1.67,-1,-1.1,-0.99,-1.11,30.2,20.2,4,1,12
1986-12,224,111.4,112.6,0.14,0.25,-0.79,-0.83,-0.63,-0.59,-0.81,-0.89,30,22.1,2,8,3
1987-01,150,137.2,12.8,-0.65,-0.69,-0.87,-0.85,-1.23,-1.23,-0.83,-0.88,31.7,22.6,3,5,4
1987-02,223,122,101,0.67,0.64,-0.01,0.03,-0.72,-0.72,-0.68,-0.71,31.7,22.1,2,5,9
1987-03,136,112.8,23.2,-0.48,-0.47,-0.25,-0.25,-0.73,-0.73,-0.71,-0.72,29,21,0,7,8
1987-04,195,93.5,101.5,0.84,0.83,0.42,0.47,-0.36,-0.27,-0.56,-0.5,29.7,21.2,1,6,9
1987-05,102,67,35,0.23,0.26,0.12,0.13,-0.03,0.09,-0.45,-0.32,26.5,18.5,1,3,5
1987-06,169,57.4,111.6,1.81,1.85,1.32,1.42,0.38,0.43,-0.11,0.06,25.2,16.5,0,4,6
1987-07,14,76.1,-62.1,-1.67,-1.79,0.65,0.7,0.54,0.57,-0.45,-0.33,27.8,16.6,0,0,11
1987-08,44,87.2,-43.2,-0.41,-0.52,0.53,0.57,0.25,0.22,-0.47,-0.4,26.4,15.5,4,2,16
1987-09,110,77.5,32.5,0.47,0.63,-0.72,-0.57,0.76,0.83,-0.31,-0.2,24.8,17.7,0,3,4
1987-10,96,100.6,-4.6,-0.13,0.09,-0.08,0.22,0.36,0.56,-0.2,-0.03,26.8,19.1,1,3,2
1987-11,68,111.7,-43.7,-1.78,-1.47,-0.89,-0.58,-0.52,-0.3,-0.23,-0.05,28.6,20.3,0,1,6
1987-12,229,119.4,109.6,0.19,0.21,-0.63,-0.5,-0.91,-0.73,-0.17,0,29.9,21.8,2,7,5
1988-01,138,143.1,-5.1,-0.8,-0.85,-1.03,-0.98,-0.94,-0.78,-0.23,-0.07,32.8,23.1,12,6,7
1988-02,529,102.2,426.8,2.31,2.37,1.25,1.34,0.65,0.88,0.57,0.81,30.6,23,0,14,3
1988-03,116,118.6,-2.6,-0.75,-0.79,0.94,1,0.3,0.48,0.51,0.75,29.9,20.8,0,4,11
1988-04,223,80.5,142.5,1.14,1.28,1.89,1.88,0.6,0.8,0.59,0.89,28.6,20.9,1,7,4
1988-05,164,68.2,95.8,1.44,1.62,0.6,0.68,1.21,1.31,0.76,1.03,26.4,19.1,0,4,3
1988-06,86,57.1,28.9,0.51,0.61,1.37,1.55,1.3,1.39,0.53,0.82,24.1,15.3,0,3,6
1988-07,85,66.1,18.9,0.59,0.72,1.14,1.31,1.88,1.99,0.71,1,23.6,14.3,0,3,10
1988-08,12,93.7,-81.7,-2.17,-1.82,-0.22,-0.15,0.4,0.45,0.64,0.92,27.3,16.3,0,1,19
1988-09,52,99.4,-47.4,-0.72,-0.81,-1.05,-1.14,0.68,0.69,0.48,0.69,28.5,18.4,5,1,11
1988-10,155,95.7,59.3,1.01,1.17,-0.48,-0.44,0.52,0.6,0.63,0.83,27.2,18.9,0,6,3
1988-11,247,104.1,142.9,0.89,1.02,0.65,0.81,0.43,0.62,1.02,1.16,28.1,19.6,0,7,6
1988-12,258,121,137,0.48,0.5,0.87,1.04,0.45,0.61,1.07,1.2,29.3,21,1,8,7
1989-01,157,128.5,28.5,-0.57,-0.54,0.23,0.41,0,0.18,1.15,1.3,30.9,21.8,1,5,4
1989-02,214,108.6,105.4,0.6,0.68,0.14,0.25,0.36,0.59,0.42,0.68,30.6,22.1,1,8,3
1989-03,135,113.4,21.6,-0.49,-0.49,-0.27,-0.16,0.27,0.53,0.46,0.74,30.3,21.6,0,4,5
1989-04,133,95.4,37.6,0.07,-0.07,0.01,0.11,0.09,0.34,0.22,0.53,29.4,20.3,1,4,5
