data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,218,145.5,72.5,0.33,0.12,,,,,,,29.1,16.7,0,5,8
1980-02,177,119.9,57.1,0.18,-0.07,,,,,,,29.1,18.4,0,8,5
1980-03,129,116.7,12.3,0.07,0.08,0.15,-0.03,,,,,30.5,18.9,0,4,6
1980-04,70,92,-22,-1.01,-1.07,-0.49,-0.65,,,,,27.7,16.5,0,1,11
1980-05,235,58.9,176.1,0.7,0.7,-0.03,-0.08,,,,,23.4,13.6,0,6,9
1980-06,87,51.7,35.3,-0.58,-0.65,-0.4,-0.52,-0.34,-0.4,,,20.7,9.2,0,2,10
1980-07,129,55.8,73.2,0.4,0.48,0.19,0.22,-0.25,-0.27,,,21.9,10.2,0,4,8
1980-08,143,66.9,76.1,0.74,0.86,0.08,0.07,-0.06,0.05,,,23.2,11.9,0,6,6
1980-09,226,79.2,146.8,0.82,0.9,0.78,0.89,0.25,0.35,,,21.7,10.2,0,5,5
1980-10,176,110.8,65.2,-0.53,-0.48,0.33,0.43,0.27,0.32,,,26.5,14.5,0,8,6
1980-11,120,122.6,-2.6,-0.48,-0.33,-0.15,-0.07,-0.11,-0.08,,,27.7,16.3,0,4,7
1980-12,205,135.8,69.2,0.45,0.33,-0.56,-0.39,0.21,0.32,-0.07,-0.04,28.9,18.3,0,7,2
1981-01,180,135.3,44.7,-0.16,-0.25,-0.33,-0.24,0.07,0.24,-0.16,-0.12,30.5,19.2,0,6,3
1981-02,246,110.7,135.3,0.8,0.75,0.55,0.46,0.16,0.3,0.02,0.09,30.8,19.1,0,10,2
1981-03,93,121.3,-28.3,-0.52,-0.63,0.12,0.04,-0.37,-0.19,-0.08,-0.04,29.6,17.1,0,4,11
1981-04,228,86.4,141.6,0.94,0.91,0.7,0.64,0.33,0.39,0.33,0.42,26.8,14.9,0,6,14
1981-05,33,72.5,-39.5,-1.52,-1.41,-0.55,-0.71,-0.13,-0.22,-0.2,-0.16,25.5,14.7,0,1,9
1981-06,124,45.9,78.2,-0.11,-0.08,-0.44,-0.57,-0.4,-0.39,-0.12,-0.01,19.7,9.5,0,5,6
1981-07,18,64.2,-46.2,-1.69,-1.51,-1.68,-1.64,-0.63,-0.7,-0.46,-0.34,20.8,8,0,0,11
1981-08,49,76.7,-27.7,-0.41,-0.45,-1.17,-1.09,-1.23,-1.35,-0.77,-0.67,24.2,11.8,0,2,12
1981-09,60,90.9,-30.9,-1.02,-0.87,-1.59,-1.25,-1.29,-1.23,-1.24,-1.13,26,12.8,0,2,14
1981-10,191,108.6,82.4,-0.38,-0.3,-1,-0.87,-1.79,-1.47,-1.22,-1.1,25.9,13.8,0,8,4
1981-11,203,125,78,0.53,0.63,-0.53,-0.47,-1.01,-0.91,-0.87,-0.82,28.3,16.7,0,7,3
1981-12,352,121.5,230.5,1.82,2.03,0.94,1.08,-0.28,-0.22,-0.46,-0.43,26.9,16.8,0,9,3
1982-01,44,156.8,-112.8,-2.98,-2.05,0.46,0.42,-0.6,-0.51,-0.81,-0.8,29.7,17.2,0,1,7
1982-02,302,103.2,198.8,1.22,1.35,0.96,0.92,0.15,0.25,-0.68,-0.66,28.2,18.7,0,9,3
1982-03,110,115.1,-5.1,-0.22,-0.2,-0.34,-0.46,0.46,0.63,-0.62,-0.61,28.5,17.6,0,6,7
1982-04,52,95.6,-43.6,-1.4,-1.35,0.1,0.03,0.28,0.32,-1.12,-1.03,26.9,14,0,3,8
1982-05,92,71,21,-0.52,-0.75,-1.32,-1.43,-0.31,-0.4,-1.01,-0.94,23.6,11.6,0,4,10
1982-06,279,44.2,234.8,1.18,1.27,-0.21,-0.37,-0.53,-0.62,-0.58,-0.54,21.5,11.1,0,11,4
1982-07,250,61.3,188.7,1.45,1.46,0.96,0.98,0.76,0.78,0.12,0.18,23.2,11.2,0,8,9
1982-08,100,73.1,26.9,0.31,0.32,1.44,1.55,0.31,0.35,0.27,0.34,23.3,13.3,0,3,6
1982-09,88,95.1,-7.1,-0.56,-0.61,0.51,0.46,0.15,0.12,0.34,0.39,25.7,13.8,0,4,12
1982-10,314,110.6,203.4,0.67,0.75,0.13,0.12,0.65,0.63,0.67,0.68,25.1,14.8,0,10,4
