data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,234,111.9,122.1,1.61,1.69,,,,,,,26.2,17.8,0,9,2,373,555
1980-02,233,83.9,149.1,1.92,1.96,,,,,,,24.8,18,0,9,2,330,426
1980-03,31,115.1,-84.1,-0.38,-0.11,1.79,1.83,,,,,25.3,16.9,0,0,3,343,593
1980-04,14,103.1,-89.1,-0.77,-0.48,1.07,1.33,,,,,25.4,17,0,0,9,336,504
1980-05,30,93.2,-63.2,0.6,0.46,-0.45,-0.24,,,,,23.7,16.3,0,0,4,311,479
1980-06,10,83.7,-73.7,-0.53,-0.6,-0.48,-0.44,1.58,1.63,,,23.4,15.3,0,0,8,280,430
1980-07,28,90.5,-62.5,0.77,0.74,0.37,0.25,0.99,1.13,,,22.3,14.6,0,0,6,262,473
1980-08,10,114.4,-104.4,-0.1,-0.65,0.15,-0.14,-0.4,-0.3,,,23.8,14.4,0,0,16,282,539
1980-09,20,114.5,-94.5,0.71,1.14,0.68,0.64,-0.04,-0.09,,,25,15.6,0,0,8,308,515
1980-10,6,157.1,-151.1,-0.87,-0.75,-0.22,-0.32,0.05,-0.13,,,27.2,15.9,0,0,14,358,653
1980-11,48,117,-69,-0.26,-0.09,-0.49,-0.2,-0.4,-0.27,,,25.9,17.1,0,1,6,346,519
1980-12,86,120.9,-34.9,0.37,0.52,-0.23,0.01,-0.08,0.17,1.05,1.18,26.6,17.4,0,3,9,372,574
1981-01,66,125.3,-59.3,0.21,0.36,-0.11,0.3,-0.25,0.16,0.42,0.72,26.1,17.2,0,3,14,361,624
1981-02,5,133.3,-128.3,-1.07,-0.93,-0.29,-0.04,-0.58,-0.14,-0.76,-0.39,27.2,16.4,0,0,9,330,636
1981-03,342,104.4,237.6,2.38,2.3,1.42,1.43,1.03,1.13,0.82,0.88,26.7,17.8,0,14,8,380,510
1981-04,44,89.6,-45.5,0.28,0.59,1.74,1.81,1.19,1.33,0.99,1.07,24.3,16.9,0,0,10,318,494
