data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,368,111.4,256.6,0.78,0.77,,,,,,,27.1,18.2,0,13,5,392,563
1980-02,270,102.7,167.3,0.9,0.94,,,,,,,28,18.6,0,9,4,386,521
1980-03,85,122.7,-37.7,-1.33,-1.52,0.43,0.35,,,,,30,17.2,0,5,14,421,634
1980-04,156,87.7,68.3,1.52,1.59,0.57,0.54,,,,,26.7,16.3,0,7,13,344,472
1980-05,28,77,-49,-0.66,-0.82,-0.3,-0.45,,,,,26.4,13,0,0,13,301,447
1980-06,123,63.1,59.9,1.68,1.74,1.55,1.61,0.98,0.92,,,23.7,10.2,0,3,9,208,409
1980-07,0,79.1,-79.1,,-1.24,0.7,0.55,0.73,0.6,,,25.9,11.1,0,0,31,264,462
1980-08,7,97.4,-90.4,-0.62,-0.46,1.11,0.97,0.2,-0.05,,,26.6,13.1,0,0,11,306,472
1980-09,91,101,-10.1,0.63,0.74,0.12,0.09,1.11,1,,,26.6,13,0,3,11,294,499
1980-10,100,133,-33,-0.4,-0.6,-0.19,-0.23,0.18,0.06,,,29,15.9,1,3,10,386,631
1980-11,308,122,186,1.9,1.79,0.93,0.89,1.17,1.05,,,28,17.4,0,8,7,382,603
1980-12,481,118.7,362.3,1.92,1.73,1.87,1.59,1.55,1.36,1.59,1.39,27.5,18.3,0,18,5,400,608
1981-01,324,106.4,217.6,0.42,0.42,2.01,1.79,1.53,1.39,1.54,1.34,28.1,18.9,0,12,4,418,531
1981-02,83,122.7,-39.7,-1.34,-1.36,0.81,0.79,1.14,1.06,0.98,0.83,29.6,18.1,0,4,5,388,613
1981-03,187,108.9,78.1,0.25,0.3,-0.31,-0.42,1.01,0.95,1.37,1.21,28.6,18.2,0,8,9,416,549
1981-04,64,94.3,-30.4,-0.03,-0.22,-0.82,-0.95,1.19,1.12,1.03,0.89,26.8,14.6,0,3,15,320,530
1981-05,7,78.6,-71.6,-1.89,-1.47,-0.41,-0.51,0.43,0.38,0.94,0.81,25.4,12,0,0,28,270,480
1981-06,68,58.8,9.2,0.98,1.15,-0.23,-0.47,-0.41,-0.54,0.73,0.64,22.9,9.3,0,3,9,183,379
1981-07,3,78,-75,-1.03,-0.9,-0.32,-0.47,-0.94,-1.05,0.74,0.66,23.5,7.7,0,0,24,174,461
1981-08,21,100,-79,0.16,0.14,0.55,0.43,-0.2,-0.37,0.8,0.7,26.8,10.2,0,0,12,264,496
1981-09,52,120.3,-68.3,-0.04,-0.28,-0.22,-0.55,-0.42,-0.68,0.64,0.5,29.4,13.4,0,2,20,343,500
1981-10,304,106.4,197.6,1.75,1.76,1.37,1.27,0.91,0.83,1.28,1.16,26.7,15.8,0,9,3,349,542
1981-11,266,117,149,1.34,1.37,1.79,1.65,1.67,1.52,1.16,1.09,28.3,18,0,10,5,394,596
1981-12,493,106.2,386.8,2.01,1.84,2.76,2.17,2.23,1.83,1.16,1.11,27.2,18.1,0,16,3,392,540
1982-01,314,101.7,212.3,0.34,0.38,1.82,1.73,2.07,1.78,1.18,1.13,26.1,18.3,0,12,3,378,520
1982-02,110,111.8,-1.8,-0.88,-0.9,0.95,1.06,1.76,1.67,1.34,1.28,29.2,17.6,0,4,12,374,573
1982-03,433,86.9,346.1,2.46,2.14,1.12,1.26,2.65,2.26,2.21,2.01,26.7,18.4,0,13,2,390,456
1982-04,43,90.7,-47.7,-0.58,-0.63,1.06,1.15,2.03,1.93,2.11,1.93,25.9,14.1,0,2,14,300,529
1982-05,60,71.6,-11.6,0.25,0.19,1.76,1.75,1.67,1.68,2.24,2.02,24,10.7,0,1,19,229,451
1982-06,79,56,23,1.14,1.35,0.32,0.24,1.02,1.16,2.22,1.98,24.4,12.5,0,4,6,254,352
1982-07,33,70.5,-37.5,0.77,0.98,0.93,1.03,1.25,1.33,2.3,2.02,24.5,10.3,0,1,12,230,457
1982-08,56,88.8,-32.8,1.13,1.36,1.56,1.63,2.13,2.09,2.44,2.13,26.5,12.3,0,3,8,292,495
1982-09,50,106.1,-56.1,-0.09,-0.02,0.62,0.7,0.51,0.58,2.33,2.06,27.4,13.9,0,2,12,318,544
1982-10,240,106.2,133.8,1.22,1.32,1.14,1.24,1.29,1.37,2.09,1.83,27.4,16.1,0,11,4,364,551
1982-11,172,118.8,53.2,-0.18,-0.19,0.65,0.8,1.18,1.3,1.83,1.68,29.7,18.2,0,7,6,418,579
1982-12,465,94.8,370.2,1.8,1.77,1.8,1.73,1.68,1.64,1.7,1.66,26.5,18.4,0,15,2,386,477
1983-01,395,103.4,291.6,0.98,1.05,1.62,1.63,1.8,1.7,2.04,1.82,27.2,18.9,0,14,1,404,523
1983-02,278,104,173.9,0.97,1,1.97,1.96,2,1.9,2.67,2.33,28.5,18.6,0,9,4,380,523
1983-03,256,99.3,156.7,1,1.1,1.46,1.56,2.25,2.05,2.18,2.11,27.6,17.1,0,8,4,383,513
1983-04,111,82,29,0.87,1,1.42,1.46,2.1,2,2.37,2.2,26.7,16.4,0,3,7,346,458
1983-05,159,68.5,90.5,1.81,1.88,1.7,1.7,2.43,2.23,2.63,2.35,25.4,14.9,0,4,5,315,394
1983-06,72,55.5,16.5,1.04,1.26,1.83,2.16,1.93,2.08,2.54,2.26,24.4,12.7,0,2,16,256,357
1983-07,65,72.3,-7.3,1.58,1.66,2.02,1.97,2.15,2.06,2.62,2.27,25.4,11.4,0,4,17,260,423
1983-08,0,94.2,-94.2,,-0.73,1.19,1.27,1.9,1.89,2.5,2.21,26.1,9.5,0,0,31,243,534
1983-09,265,75.7,189.3,2.37,2.19,2.18,2.01,2.6,2.46,2.99,2.45,24.2,15.1,0,9,5,290,381
1983-10,225,99,126,1.08,1.26,2.11,2,2.66,2.32,2.87,2.23,25.8,16.6,0,9,6,348,488
1983-11,203,115.6,87.4,0.37,0.45,2.24,2.15,2.3,2.14,2.96,2.24,27.9,16.5,0,6,7,367,579
1983-12,417,94.2,322.8,1.44,1.53,1.62,1.66,2.38,2.07,2.77,2.26,26.5,18.1,0,14,1,381,465
1984-01,133,137.7,-4.7,-1.68,-1.51,0.11,0.21,1.25,1.38,2.18,1.9,30,17.9,0,7,9,434,680
1984-02,51,137.5,-86.5,-2.06,-1.9,-0.84,-0.97,0.73,0.88,1.57,1.58,31.6,18.7,0,2,6,438,681
1984-03,85,111.4,-26.4,-1.33,-1.31,-2.89,-2.2,-0.64,-0.63,1.01,1.12,29.6,18.3,0,2,7,433,548
1984-04,109,87.3,21.7,0.84,0.87,-1.73,-1.74,-0.91,-0.98,0.99,1.09,27.3,16.7,0,3,7,360,448
1984-05,74,74.5,-0.5,0.54,0.45,-0.31,-0.32,-0.9,-0.99,0.67,0.79,27.2,14.2,0,5,11,332,437
1984-06,5,68.3,-63.3,-0.91,-1.05,0.39,0.17,-2.1,-1.8,0.42,0.52,26.3,11.1,0,0,15,261,415
1984-07,0,81.4,-81.4,,-1.44,-0.3,-0.6,-1.7,-1.69,0.18,0.27,26.1,11.4,0,0,31,272,439
1984-08,101,81.2,19.8,1.9,1.95,0.77,0.75,0,-0.07,0.55,0.66,25,12.2,0,3,15,266,419
1984-09,142,96.5,45.5,1.27,1.34,1.57,1.53,1.28,1.26,0.1,0.17,26.4,12.4,0,5,7,282,494
1984-10,52,132.1,-80.1,-1.34,-1.33,0.73,0.85,0.36,0.37,-0.54,-0.53,29.9,16.1,0,1,7,404,639
1984-11,144,129,15,-0.74,-0.94,-0.44,-0.51,-0.1,-0.14,-0.76,-0.83,29.1,17.5,0,5,5,400,602
1984-12,304,110.8,193.2,0.45,0.6,-0.67,-0.73,0.29,0.42,-1.21,-1.36,27.7,17.8,0,11,7,394,560
1985-01,348,101.8,246.2,0.62,0.68,0.36,0.49,0.59,0.77,-0.43,-0.41,27.1,18.6,0,12,7,398,514
1985-02,97,108.4,-11.4,-1.09,-1.02,0.06,0.18,-0.24,-0.14,-0.26,-0.19,29.7,18.4,0,1,2,394,546
