data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,242,94.1,147.9,0.12,0.37,,,,,,,24.1,15.3,0,9,6,300,522
1980-02,174,96.2,77.8,-0.19,-0.25,,,,,,,25.7,16.2,0,7,9,318,526
1980-03,120,106.4,13.6,-0.7,-0.94,-0.45,-0.43,,,,,26.9,15.7,0,4,9,352,599
1980-04,107,67,40,0.29,0.38,-0.48,-0.55,,,,,23.3,14.2,0,3,14,262,413
1980-05,19,59.1,-40.1,-1.69,-1.49,-0.95,-1.01,,,,,22.5,11.1,0,0,12,210,410
1980-06,80,45.8,34.2,0.92,1.07,0.04,0.12,-0.5,-0.43,,,20,8.1,0,3,8,122,341
1980-07,4,50.9,-46.9,-1.69,-1.06,-0.71,-0.59,-0.82,-0.8,,,20.4,9.3,0,0,25,150,353
1980-08,49,61.3,-12.3,0.44,0.68,0.16,0.58,-0.8,-0.72,,,20.8,10.2,0,2,14,170,395
1980-09,66,66.6,-0.6,-0.12,0.15,-0.64,-0.12,-0.46,-0.06,,,19.8,9.9,0,2,10,144,412
1980-10,89,89.6,-0.6,-0.42,-0.37,-0.42,-0.08,-0.89,-0.48,,,22.3,12.6,0,4,5,231,517
1980-11,122,88.7,33.3,-0.33,-0.12,-0.68,-0.34,-0.5,-0.09,,,22.8,14.2,0,5,5,256,498
1980-12,249,109.5,139.5,0.79,0.8,0.08,0.18,-0.25,0.07,-0.51,-0.3,26.1,16.5,0,8,4,351,576
1981-01,272,94.4,177.6,0.52,0.74,0.53,0.69,0.17,0.5,-0.44,-0.15,24.6,16.4,0,10,6,326,509
1981-02,111,108.6,2.4,-1.05,-1.1,-0.02,0.04,-0.48,-0.31,-0.85,-0.67,26.9,15.9,0,3,7,319,602
1981-03,167,87.5,79.5,0.18,0.24,-0.34,-0.27,-0.33,-0.16,-0.56,-0.27,24.8,15.7,0,3,6,318,490
1981-04,137,70.2,66.8,0.73,0.81,-0.35,-0.41,0.06,0.31,-0.46,-0.06,22.7,12.6,0,4,8,229,440
1981-05,29,58.1,-29.1,-1.14,-1.09,0.11,0.15,-0.03,0.21,-0.41,0.04,22,10.8,0,1,11,198,401
1981-06,33,44.4,-11.4,-0.07,0.04,-0.04,0.03,-0.45,-0.35,-0.66,-0.24,19.7,8,0,1,12,116,321
