data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,49,173.1,-124.1,-1.25,-1.28,,,,,,,31.2,17.4,1,2,10
1980-02,67,142.7,-75.7,-1.07,-1.2,,,,,,,30.7,18.2,2,3,5
1980-03,258,116.4,141.6,1.2,1.19,-0.5,-0.76,,,,,30.3,20.3,2,10,11
1980-04,55,88,-33,-1.34,-1.28,-0.51,-0.69,,,,,27.8,16.8,0,2,12
1980-05,151,54,97,0.06,-0.01,-0.04,-0.11,,,,,22.7,13.2,0,4,6
1980-06,216,47.5,168.5,0.92,0.94,-0.27,-0.34,-0.57,-0.8,,,18.8,7.9,0,6,9
1980-07,149,50.1,98.9,0.32,0.33,0.43,0.44,-0.06,-0.2,,,17.8,5.1,0,4,11
1980-08,67,62,5,-0.44,-0.35,0.35,0.51,0.1,0.08,,,19.8,7.7,0,2,10
1980-09,65,88.1,-23.1,-1.35,-1.31,-0.8,-0.8,-0.68,-0.76,,,20.5,6.7,0,3,11
1980-10,339,101,238,1.15,1.26,0.06,0.2,0.28,0.38,,,23,12.5,0,10,6
1980-11,160,120.9,39.1,0.22,0.42,0.27,0.45,0.34,0.56,,,25.9,13.9,0,8,8
1980-12,81,150,-69,-0.46,-0.34,0.45,0.61,-0.09,0.14,-0.5,-0.57,28.5,16.2,1,4,6
1981-01,237,142.7,94.3,0.85,0.95,0.23,0.41,0.15,0.38,0.01,0.01,29.7,19,0,6,4
1981-02,214,119.8,94.2,0.9,0.9,0.57,0.64,0.43,0.63,0.34,0.42,30.4,19.8,0,5,6
1981-03,51,119.8,-68.8,-1.57,-1.29,0.36,0.33,0.43,0.61,-0.13,-0.02,28.2,15.6,0,1,14
1981-04,59,88.5,-29.5,-1.26,-1.25,-0.9,-0.92,-0.37,-0.22,-0.1,0.09,26.3,14.6,0,4,10
1981-05,70,73.1,-3.1,-0.95,-1.25,-1.88,-1.83,-0.85,-0.83,-0.3,-0.14,26.3,14.9,0,3,7
1981-06,171,39.8,131.2,0.41,0.5,-1.03,-1.31,-0.55,-0.62,-0.43,-0.29,18.1,7.8,0,6,5
1981-07,68,57.4,10.6,-0.75,-0.96,-0.75,-1,-1.11,-1.24,-0.59,-0.49,20.1,9,0,2,10
1981-08,11,81,-70,-2.33,-2.01,-1.01,-1.29,-1.83,-1.88,-0.73,-0.69,23.8,10.7,0,0,11
1981-09,189,75.2,113.8,0.39,0.46,-0.9,-1.05,-1.28,-1.49,-0.47,-0.41,21.5,11.5,0,7,7
1981-10,50,126.2,-76.2,-1.74,-1.82,-1.71,-1.77,-1.51,-1.74,-1.27,-1.23,25.5,12.3,0,2,11
1981-11,125,145.5,-20.5,-0.1,-0.16,-0.81,-0.87,-1.28,-1.5,-1.51,-1.4,28.9,16.3,0,3,12
1981-12,165,157.1,7.9,0.48,0.55,-0.54,-0.64,-1.09,-1.22,-1.2,-1.24,29.3,17,0,5,8
1982-01,26,174.3,-148.3,-1.87,-1.6,-0.54,-0.65,-1.19,-1.32,-1.71,-1.64,31.5,17,7,1,19
1982-02,243,117,126,1.16,1.2,0.06,-0.07,-0.46,-0.49,-1.6,-1.6,29.2,18.1,0,8,6
1982-03,124,123,1,-0.23,-0.51,-0.36,-0.54,-0.64,-0.72,-1.42,-1.53,29.4,16.7,0,3,12
1982-04,43,90.9,-47.9,-1.6,-1.44,-0.31,-0.4,-0.64,-0.72,-1.33,-1.55,27.3,14.4,0,3,13
1982-05,233,65.7,167.3,0.75,0.68,-0.36,-0.57,-0.34,-0.48,-0.93,-1.09,23.7,11.1,0,6,12
1982-06,262,38.6,223.4,1.37,1.44,0.33,0.32,-0.02,-0.2,-0.74,-0.87,20.1,9.7,0,5,7
1982-07,295,48.7,246.3,1.5,1.56,1.57,1.55,0.93,0.89,-0.17,-0.22,21.1,9.6,0,8,4
1982-08,336,68.5,267.5,2.41,2.21,2.59,2.1,1.25,1.19,0.51,0.48,22.3,12,0,8,10
1982-09,203,84.5,118.5,0.53,0.51,2.14,1.88,1.48,1.4,0.54,0.47,24.8,13.2,0,6,6
1982-10,200,118.7,81.3,0.17,0.18,1.57,1.5,1.9,1.74,0.89,0.78,25.1,12.6,0,7,4
1982-11,408,116.8,291.2,1.73,1.73,1.29,1.33,2.47,2.02,1.58,1.51,25.8,14.8,0,6,6
1982-12,128,155.8,-27.8,0.12,0.18,0.95,1.02,1.94,1.73,1.46,1.37,30,17.1,1,4,5
1983-01,156,153.4,2.6,0.19,0.19,1.03,1.1,1.4,1.38,1.63,1.55,31.4,19.5,4,5,6
1983-02,238,114.3,123.7,1.12,1.18,0.52,0.53,1.03,1.1,1.6,1.52,29.4,18.4,0,6,6
1983-03,276,105.6,170.4,1.35,1.49,1.29,1.31,1.24,1.27,1.92,1.75,26.6,15.4,0,4,12
1983-04,276,68.2,207.8,0.94,1.02,1.6,1.6,1.55,1.5,2.13,1.82,24.6,14.2,0,5,8
1983-05,325,39.6,285.4,1.36,1.5,1.56,1.6,1.51,1.49,2.31,1.89,19.2,12.4,0,9,5
1983-06,90,40.7,49.3,-0.8,-0.85,1,1.16,1.44,1.5,2.08,1.81,17.1,6.5,0,2,7
1983-07,265,35.7,229.3,1.3,1.46,1.15,1.32,1.68,1.72,1.97,1.76,17.1,8.3,0,8,7
1983-08,73,68.4,4.6,-0.32,-0.35,0.33,0.58,1.28,1.39,1.51,1.49,20.5,9.3,0,3,12
1983-09,62,81.1,-19.1,-1.42,-1.26,0.04,0.26,0.68,0.88,1.31,1.36,21.4,8.9,0,2,6
1983-10,176,115.5,60.5,-0.04,-0.03,-1.14,-1.14,0.29,0.47,1.33,1.4,25.9,13.5,0,4,9
1983-11,64,129,-65,-0.86,-0.7,-1.22,-1.13,-0.73,-0.58,0.67,0.79,27.6,15.3,1,1,13
1983-12,66,175.3,-109.3,-0.7,-0.98,-0.72,-0.76,-0.68,-0.61,0.52,0.62,32.4,18.5,6,3,6
1984-01,223,136.3,86.7,0.75,0.89,-0.35,-0.28,-0.8,-0.72,0.65,0.77,30.3,20.8,1,9,4
1984-02,115,129.1,-14.1,-0.25,-0.38,-0.11,-0.19,-0.78,-0.72,0.38,0.49,32.2,21.1,2,3,5
1984-03,103,109,-6,-0.54,-0.59,-0.03,0,-0.59,-0.5,0,0.15,28.8,18.5,0,4,10
1984-04,324,70.9,253.1,1.24,1.31,0.45,0.48,-0.05,0.06,0.11,0.33,24.4,14.4,0,8,12
1984-05,453,58.5,394.5,2.04,2,1.57,1.55,1.18,1.14,0.37,0.55,23.8,13.2,0,9,8
1984-06,299,38.7,260.3,1.7,1.7,2.34,2.02,1.89,1.81,0.8,0.9,20,10.4,0,8,5
1984-07,249,51.9,197.1,1.18,1.24,2.28,2.1,1.86,1.76,0.75,0.84,19.8,8.5,0,8,10
1984-08,102,54.8,47.2,0.16,0.39,1.54,1.54,1.83,1.77,0.79,0.88,19.1,9.3,0,3,11
1984-09,259,81,178,1.03,1.08,1.18,1.28,2.26,2,1.19,1.2,23.4,12.3,0,7,12
