data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,113,131,-18,0.86,1.11,,,,,,,31,21.7,0,4,2
1980-02,285,94.3,190.7,2.3,2.15,,,,,,,29.2,21.8,0,12,5
1980-03,41,124.9,-83.9,-0.1,0.19,1.52,1.65,,,,,29.6,20.8,0,1,7
1980-04,6,118.8,-112.8,-1.64,-1.2,1.4,1.54,,,,,30.5,20.7,0,0,18
1980-05,11,97.9,-86.9,-1.5,-1.21,-1.34,-0.89,,,,,28.7,20.1,0,0,12
1980-06,10,86.9,-76.9,-2.21,-2.04,-2.82,-1.71,1.03,1.23,,,27.9,18.9,0,0,8
1980-07,31,90.8,-59.8,-0.02,-0.32,-1.67,-1.59,0.87,1.01,,,27.2,18.1,0,0,3
1980-08,16,116,-100,-0.69,-1.68,-1.35,-1.59,-1.67,-1.57,,,28.2,17.9,0,0,20
1980-09,18,116.8,-98.8,0.21,0.31,-0.32,-0.72,-1.93,-1.57,,,29,19.5,0,0,14
1980-10,10,158.2,-148.2,-0.18,-0.51,-0.52,-0.84,-1.52,-1.5,,,30.8,19.9,0,0,13
1980-11,41,129.5,-88.5,-0.04,0.22,-0.36,-0.16,-1.05,-1.04,,,30.9,21.5,0,1,10
1980-12,43,147.1,-104.1,-0.03,0.09,-0.31,-0.15,-0.47,-0.4,0.52,0.75,32.2,22,1,1,9
1981-01,25,145.8,-120.8,-0.26,-0.07,-0.56,-0.13,-0.75,-0.49,0.04,0.26,31.8,21.4,0,0,4
1981-02,35,145.6,-110.6,-0.08,-0.14,-0.48,-0.32,-0.66,-0.37,-1.32,-1.03,32.1,20.7,0,0,4
1981-03,260,117.1,142.9,2.1,2.06,1,1.1,0.68,0.82,-0.05,-0.03,31,21.9,4,9,4
1981-04,69,100.4,-31.4,0.74,0.95,1.59,1.57,0.86,1.07,0.26,0.37,28.4,20.6,0,2,4
1981-05,33,93.1,-60.1,-0.15,-0.18,1.95,1.86,0.92,1.06,0.37,0.49,27.2,19.1,0,0,4
1981-06,60,77.7,-17.7,0.83,0.78,0.6,0.65,1.11,1.2,0.64,0.76,26.3,18.4,0,0,4
1981-07,35,84.4,-49.4,0.16,0.13,0.25,0.19,1.61,1.53,0.65,0.81,25.4,16.9,0,0,7
1981-08,32,99.9,-67.9,0.46,0.47,0.56,0.44,1.84,1.77,0.74,0.94,26.2,16.9,0,0,4
1981-09,15,126.4,-111.4,0,-0.31,0.15,-0.04,0.46,0.39,0.73,0.88,28.7,17.4,0,0,5
1981-10,4,147.1,-143.1,-0.62,-0.31,-0.31,-0.29,-0.08,-0.18,0.7,0.9,31.8,20.5,3,0,18
1981-11,46,138.8,-92.8,0.08,0.14,-0.45,-0.35,-0.04,-0.02,0.75,0.92,31.6,21.4,0,1,17
1981-12,50,162.4,-112.4,0.1,-0.05,-0.23,-0.23,-0.22,-0.21,0.71,0.8,32.3,21,1,1,6
1982-01,58,152,-94,0.3,0.35,-0.05,0,-0.23,-0.17,0.88,0.9,32,21.2,1,3,6
1982-02,22,127.9,-105.9,-0.42,-0.05,-0.2,-0.12,-0.45,-0.29,0.74,0.83,31.4,21.2,0,1,10
1982-03,6,161.5,-155.5,-1.39,-1.41,-0.64,-0.54,-0.87,-0.7,-0.47,-0.37,33.9,21.8,11,0,22
1982-04,31,116.1,-85.1,-0.23,-0.34,-1.24,-0.98,-0.85,-0.7,-0.71,-0.6,30.1,21.2,1,0,3
1982-05,81,89.8,-8.8,1.37,1.34,-0.29,-0.43,-0.53,-0.48,-0.49,-0.39,27.5,19.7,0,3,2
1982-06,85,75.8,9.2,1.65,1.56,1.11,1.01,-0.14,-0.04,-0.39,-0.28,26.5,19.3,0,2,2
1982-07,56,84,-28,0.91,0.89,1.73,1.65,0.01,0.02,-0.24,-0.13,26,17.9,0,1,3
1982-08,18,101.8,-83.8,-0.51,-0.53,1.19,1.07,0.26,0.16,-0.33,-0.25,27.1,18.3,0,0,5
1982-09,47,99.2,-52.2,1.6,1.89,1.05,1.25,1.26,1.38,-0.13,0.04,27.7,19.2,0,1,5
