data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,385,99.7,285.4,1.09,1.18,,,,,,,26.3,18.7,0,12,1
1980-02,187,106.7,80.3,0.74,0.83,,,,,,,27,18.3,0,7,7
1980-03,6,123.6,-117.6,-2.63,-1.56,0.53,0.63,,,,,27.9,17.7,0,0,15
1980-04,155,81.8,73.2,1.92,1.88,0.28,0.26,,,,,25.6,17.4,0,5,8
1980-05,14,78.8,-64.8,-0.08,-0.1,-0.22,-0.26,,,,,24.8,15.7,0,1,17
1980-06,13,65.2,-52.2,0.91,1.33,1.84,1.85,0.95,1.07,,,23.5,14,0,0,9
1980-07,0,78.2,-78.2,,-0.09,0.06,0.25,0.24,0.3,,,24.1,12.8,0,0,31
1980-08,1,101.4,-100.4,-1.41,-0.62,-0.02,0.12,-0.31,-0.28,,,25.1,13.6,0,0,20
1980-09,60,99,-39,1.04,1.24,0.71,0.79,1.84,2.14,,,25.9,15,0,3,17
1980-10,12,141.1,-129.1,-1.82,-1.5,-0.68,-0.62,-0.72,-0.53,,,28.1,16.8,1,0,17
1980-11,192,99.9,92.1,0.05,0.08,-0.35,-0.3,-0.41,-0.29,,,25.8,17.4,0,5,3
1980-12,208,107.8,100.2,-0.39,-0.36,-0.74,-0.71,-0.61,-0.53,0.3,0.43,27,18.1,0,7,5
1981-01,282,110,172,0.56,0.6,0.09,0.26,-0.19,-0.06,-0.09,0.01,26.7,17.7,0,9,4
1981-02,19,122.6,-103.6,-1.7,-1.36,-0.51,-0.39,-0.72,-0.51,-0.78,-0.57,27.8,17.1,0,0,9
1981-03,383,98.1,284.9,1.92,1.97,1,1.06,0.31,0.44,0.79,0.95,27.4,18.4,0,12,4
1981-04,22,86.5,-64.5,-1.01,-0.64,0.82,0.86,0.56,0.78,0.23,0.47,25,15.3,0,0,12
1981-05,33,71.5,-38.5,0.89,1.19,1.7,1.78,0.74,0.95,0.32,0.61,23.5,13.8,0,1,18
1981-06,31,59,-28,2.03,2.19,0.22,0.69,0.99,1.13,0.41,0.71,22.1,12.6,0,1,12
1981-07,1,72.1,-71.1,-0.36,0.7,1.49,2.07,1.05,1.25,0.41,0.72,22.3,11.2,0,0,15
1981-08,22,90.6,-68.6,0.9,1.32,1.44,1.81,1.97,2.05,0.52,0.83,24.5,12.6,0,0,14
1981-09,20,109.8,-89.8,-0.15,0.02,0.29,0.56,0.17,0.75,0.33,0.65,26.8,14.4,0,0,20
1981-10,241,89.8,151.2,1.85,1.87,1.75,1.82,2.04,2.08,1.3,1.48,24.6,16.4,0,4,5
1981-11,373,88.3,284.6,1.65,1.75,2.1,2.16,2.33,2.31,1.85,1.8,25.5,17.8,0,18,2
1981-12,155,114.2,40.8,-1.08,-1,1.26,1.44,1.25,1.48,1.37,1.53,27.9,17.1,0,6,5
1982-01,353,91.9,261.1,0.94,1.07,1.07,1.26,1.55,1.71,1.66,1.92,25.3,17.7,0,14,4
1982-02,47,120.7,-73.7,-0.92,-0.92,-0.23,-0.03,1.17,1.37,1.8,1.84,28,17.3,0,2,21
1982-03,276,91.1,184.9,1.32,1.46,0.97,1.13,1.81,1.87,1.72,1.92,27.2,18.2,0,11,3
1982-04,75,82,-7,0.6,0.85,0.65,0.77,1.39,1.55,2.03,2.08,24.2,15.4,0,3,12
1982-05,32,70.6,-38.6,0.85,1.19,1.38,1.57,0.69,1.02,2.09,2.05,23,13.8,0,0,14
1982-06,0,65.5,-65.5,,0.22,0.65,1.02,1.05,1.26,1.96,1.97,24.5,13,0,0,30
1982-07,0,76,-76,,0.2,0.31,0.86,0.65,0.9,1.94,1.96,24,12.6,0,0,31
1982-08,0,85.9,-85.9,,0.48,,0.27,1.3,1.57,1.86,1.95,24.9,14.1,0,0,31
1982-09,16,102.3,-86.3,-0.35,0.12,-0.67,0.16,0.06,0.77,1.85,1.92,26.1,13.8,0,0,17
1982-10,47,115.9,-68.9,-0.55,-0.31,-0.88,-0.24,-0.81,0.02,0.97,1.31,28.1,16.5,0,2,10
1982-11,47,135.2,-88.2,-2.4,-1.77,-2.19,-1.51,-2.49,-1.51,-0.47,0.04,29.9,17.9,0,1,12
1982-12,126,107.1,18.9,-1.53,-1.22,-2.39,-1.64,-2.59,-1.6,-0.46,-0.12,27.4,18.2,0,4,5
1983-01,510,92.8,417.2,1.62,1.69,0.09,0.18,-0.23,-0.01,0.09,0.35,26.2,18.5,0,17,3
1983-02,151,105.6,45.4,0.43,0.52,1.02,1.21,-0.1,0.17,0.48,0.85,27.1,18.2,0,4,7
1983-03,175,93.8,81.2,0.58,0.69,1.6,1.67,0.12,0.39,0.09,0.55,26.6,17.7,0,8,2
1983-04,81,87.4,-6.5,0.72,0.86,0.71,0.89,0.48,0.72,0.13,0.59,26.4,16.8,0,1,6
1983-05,23,79,-56,0.45,0.41,0.68,0.82,1.35,1.51,0.08,0.56,25.6,15.6,0,0,15
1983-06,0,69.2,-69.2,,-0.3,0.59,0.68,1.67,1.69,0.08,0.54,25.4,13.9,0,0,30
1983-07,6,75.3,-69.3,0.42,0.84,0.16,0.28,0.69,0.91,0.11,0.55,24.9,13,0,0,19
1983-08,0,96.2,-96.2,,-0.26,-0.66,-0.05,0.58,0.77,0.11,0.49,25.5,12,0,0,31
1983-09,31,91.6,-60.6,0.27,0.8,0.13,0.63,0.39,0.79,0.19,0.62,26.8,16.2,0,1,12
1983-10,159,101.2,57.8,1.11,1.26,0.92,1.25,0.87,1.25,0.69,1.04,26.1,16.6,0,6,7
1983-11,204,92.6,111.4,0.18,0.28,0.68,1.01,0.59,0.97,1.25,1.5,26.5,18.1,0,11,2
1983-12,292,101.9,190.1,0.49,0.57,0.7,0.88,0.66,0.97,1.51,1.69,26.5,18.3,0,11,4
1984-01,133,140.4,-7.4,-0.52,-0.67,-0.2,-0.12,0.12,0.38,0.37,0.66,29.5,17.9,0,5,10
1984-02,68,133.8,-65.8,-0.54,-0.8,-0.62,-0.71,-0.14,0.12,0.08,0.4,29.8,18.8,0,2,7
1984-03,160,109.1,50.9,0.45,0.41,-0.65,-0.8,-0.08,0.07,-0.01,0.27,29.4,18.3,0,7,6
1984-04,32,87.6,-55.6,-0.58,-0.35,-0.46,-0.58,-0.62,-0.51,-0.25,0.08,26.2,16.7,0,2,23
1984-05,1,87.9,-86.9,-1.97,-1.56,-0.04,-0.1,-0.81,-0.83,-0.38,-0.03,26.9,15.2,0,0,15
1984-06,0,70.9,-70.9,,-0.58,-1.36,-1.07,-0.98,-1.05,-0.37,-0.04,25.6,13.7,0,0,30
1984-07,0,76.9,-76.9,,0.09,-3,-1.48,-0.75,-0.83,-0.4,-0.08,24.5,13.2,0,0,31
1984-08,25,84.1,-59.1,1.05,1.64,0.53,0.97,-0.01,0.1,-0.27,0.08,24.9,13.9,0,0,16
1984-09,100,96.9,3.1,1.78,1.86,1.76,1.91,0.67,0.97,0.08,0.38,25.4,15.1,0,2,6
1984-10,115,118.6,-3.6,0.6,0.65,1.39,1.52,1.1,1.25,-0.13,0.15,26.7,16.4,0,3,10
1984-11,209,123.7,85.3,0.24,0,0.88,0.86,0.93,0.99,-0.08,0.06,27.6,17.1,0,8,10
1984-12,284,109.3,174.7,0.42,0.42,0.45,0.34,0.87,0.92,-0.07,-0.08,27.7,18.6,0,12,1
1985-01,670,85.5,584.5,2.2,2.15,2.23,2.05,2.39,2.19,1.69,1.72,26.7,18.2,0,25,0
