data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,210,123.3,86.7,-0.22,-0.22,,,,,,,28.4,19.4,0,9,4
1980-02,168,102.4,65.6,-0.25,-0.28,,,,,,,29,21.1,0,5,3
1980-03,116,106.3,9.7,-0.88,-0.98,-0.71,-0.77,,,,,30.3,21.2,0,4,6
1980-04,64,73.4,-9.4,-0.79,-0.82,-0.98,-0.99,,,,,26.5,18.5,0,2,6
1980-05,63,54.7,8.3,-0.44,-0.51,-1.17,-1.15,,,,,24.7,16.1,0,1,8
1980-06,101,43.8,57.2,0.09,0.07,-0.73,-0.78,-0.98,-1,,,21.2,11.4,0,5,7
1980-07,165,44.4,120.6,0.93,1.02,0.15,0.23,-0.54,-0.57,,,20.3,11.5,0,7,10
1980-08,181,52.4,128.6,1.16,1.31,1.06,1.16,-0.01,-0.03,,,21,12.8,0,7,7
1980-09,198,68.7,129.3,0.87,0.94,1.29,1.38,0.52,0.56,,,21.4,12.9,0,9,4
1980-10,188,87.9,100.1,0.51,0.68,1.2,1.29,0.9,0.98,,,24.6,16.9,0,9,4
1980-11,69,103,-34,-1.2,-1.11,0.12,0.32,0.76,0.89,,,26.2,18.3,0,2,6
1980-12,295,113.3,181.7,1.43,1.51,0.52,0.77,1.24,1.31,0.17,0.29,28.3,20.9,1,10,3
1981-01,168,107.8,60.2,-0.83,-0.6,-0.12,0.13,0.72,0.96,0.03,0.18,28.4,21.3,0,6,3
1981-02,168,103.9,64.1,-0.25,-0.29,0.19,0.26,0.16,0.39,0.03,0.11,29.3,21.9,0,6,4
1981-03,182,94.1,87.9,0.16,0.05,-0.55,-0.47,-0.07,0.1,0.23,0.36,27.7,20,0,5,5
1981-04,126,65.9,60.1,0.38,0.44,-0.04,-0.02,-0.14,-0.03,0.41,0.59,25.3,17.9,0,5,8
1981-05,55,56.8,-1.8,-0.58,-0.69,-0.2,-0.23,-0.06,0.01,0.38,0.59,25.5,16.9,0,2,12
1981-06,37,42.1,-5.1,-1.34,-1.33,-0.82,-0.8,-0.92,-0.8,0.19,0.38,21.1,12.7,0,0,4
1981-07,148,47.7,100.3,0.76,0.81,-0.49,-0.52,-0.36,-0.33,0.15,0.33,20.7,11.1,0,5,5
1981-08,82,56.1,25.9,0.13,0.21,-0.14,-0.1,-0.28,-0.25,-0.11,0.1,22.2,13.6,0,2,8
1981-09,64,71.2,-7.2,-1.1,-1.11,-0.14,0.01,-0.69,-0.7,-0.44,-0.27,22.8,14.5,0,3,16
1981-10,226,79.1,146.9,0.95,1.13,-0.03,0.1,-0.5,-0.48,-0.37,-0.19,22.3,15.3,0,6,4
1981-11,109,106.2,2.8,-0.45,-0.32,-0.3,-0.1,-0.38,-0.25,-0.27,-0.14,26.9,19,0,5,7
1981-12,217,105,112,0.66,0.85,0.52,0.84,0.19,0.51,-0.53,-0.31,27.2,18.6,0,6,3
1982-01,115,121.2,-6.2,-1.78,-1.58,-0.83,-0.64,-0.63,-0.36,-0.7,-0.54,27.7,19.6,0,4,3
1982-02,200,94.9,105.1,0.11,0.18,-0.42,-0.35,-0.53,-0.28,-0.62,-0.48,28.7,20.9,0,8,3
