data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,111,148.7,-37.7,-0.11,-0.29,,,,,,,29.4,19.1,1,4,9
1980-02,142,129.6,12.4,0.6,0.37,,,,,,,29.7,20.8,1,7,5
1980-03,94,110.9,-16.9,-0.01,-0.2,0.07,-0.3,,,,,30.2,21.9,3,6,9
1980-04,106,89.8,16.2,0,-0.44,0.13,-0.28,,,,,28,18.1,0,2,13
1980-05,115,54,61,0.13,0.06,-0.1,-0.36,,,,,23.7,15.7,0,5,6
1980-06,86,46.6,39.4,-0.7,-0.92,-0.64,-1.01,-0.49,-0.85,,,20.3,10.2,0,1,5
1980-07,202,49.9,152.1,0.68,0.6,-0.02,-0.16,-0.02,-0.37,,,19.5,9.2,0,4,6
1980-08,75,62.7,12.3,-0.76,-0.85,-0.43,-0.63,-0.54,-0.85,,,21.1,11.4,0,3,10
1980-09,91,80.8,10.2,-0.93,-1.03,-0.64,-0.8,-1.04,-1.4,,,21,10.7,0,3,11
1980-10,103,100,3,-0.55,-0.52,-1.53,-1.49,-1.13,-1.28,,,24.5,15.5,0,4,8
1980-11,110,124,-14,-0.01,-0.04,-0.95,-0.94,-1.1,-1.32,,,26.4,16.8,0,5,8
1980-12,209,131.8,77.2,1.56,1.61,0.36,0.47,-0.21,-0.07,-0.51,-0.72,28.4,19.6,2,9,3
1981-01,101,146.5,-45.5,-0.28,-0.42,0.58,0.63,-0.5,-0.44,-0.48,-0.68,30.1,20.8,1,2,6
1981-02,230,115.4,114.6,1.93,1.83,1.58,1.58,0.3,0.39,-0.13,-0.28,30.6,21.8,1,7,8
1981-03,34,110,-76,-1.71,-1.39,0.26,0.07,0.35,0.44,-0.38,-0.49,27.9,18.6,0,1,13
1981-04,112,74.4,37.6,0.09,-0.1,0.42,0.31,0.61,0.59,-0.3,-0.32,26,16.5,0,4,8
