data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,175,111.4,63.6,0.62,0.84,,,,,,,30.3,20.5,0,5,8
1980-02,209,110.6,98.4,1.6,1.67,,,,,,,30.7,20.3,0,6,3
1980-03,44,128.5,-84.5,-1.21,-1,0.65,0.94,,,,,31.3,19.3,1,1,12
1980-04,106,93.6,12.4,0.78,0.9,0.7,0.83,,,,,30,19.7,0,5,4
1980-05,89,79.4,9.6,1.44,1.5,0.11,0.27,,,,,28.5,18.3,0,2,3
1980-06,49,64.4,-15.4,0.9,1.13,1.46,1.58,0.97,1.21,,,27,17.1,0,0,5
1980-07,34,74.1,-40.1,0.33,0.59,1.33,1.56,1,1.18,,,26.8,15.2,0,0,4
1980-08,46,94,-48,1,1.05,0.94,1.17,0.41,0.62,,,27.6,16.7,0,0,4
1980-09,46,91.6,-45.6,0.87,1.24,0.91,1.25,1.49,1.66,,,27.8,18.2,1,1,5
1980-10,53,137.8,-84.8,-0.28,-0.3,0.37,0.68,0.89,1.11,,,30.3,19.1,3,1,6
1980-11,138,111.7,26.3,-0.13,-0.06,-0.15,0.05,0.18,0.49,,,30.1,20.3,0,6,4
1980-12,195,110.1,84.9,0.36,0.53,-0.08,0.03,0.15,0.42,0.77,1.11,30.2,21,0,8,3
1981-01,98,137.7,-39.6,-0.02,0,-0.2,0.06,-0.1,0.33,0.5,0.87,31.2,20.5,0,4,4
1981-02,79,127.9,-48.9,0.16,0.22,-0.02,0.16,-0.23,0.23,-0.02,0.51,30.8,20.3,0,2,6
1981-03,272,113.6,158.4,1.66,1.68,0.76,0.9,0.46,0.74,0.98,1.24,31.5,21.5,3,12,7
1981-04,99,89.2,9.8,0.66,0.85,1.28,1.4,0.68,0.96,0.92,1.2,28.8,18.8,0,3,7
1981-05,131,73.4,57.6,2.24,2.12,1.96,1.91,1.26,1.43,1.08,1.31,27.4,17.3,0,3,4
1981-06,59,60.5,-1.5,1.16,1.48,1.98,2.06,1.24,1.36,1.13,1.35,26.5,16.1,0,1,7
1981-07,53,71,-18,1.22,1.47,2.29,2.46,1.84,1.9,1.2,1.41,26.5,14.9,0,0,6
1981-08,31,92.7,-61.7,0.45,0.61,1.17,1.49,2.13,2.09,1.16,1.39,28,15.9,0,0,8
1981-09,25,119.5,-94.5,0.21,0.12,0.62,0.8,1.73,1.76,1.08,1.26,30.1,17.7,0,0,6
1981-10,202,93.1,108.9,1.93,1.99,1.63,1.61,2.24,2.05,1.57,1.65,28.3,19.1,2,5,2
1981-11,182,94.9,87.1,0.36,0.57,1.19,1.48,1.43,1.71,1.75,1.81,29,21.1,0,10,3
1981-12,112,137.3,-25.3,-0.57,-0.59,0.58,0.82,0.68,0.94,1.29,1.48,31.3,21,2,5,13
1982-01,369,113.9,255.1,1.67,1.72,1.16,1.33,1.6,1.63,2.27,2.07,29.5,21.2,0,12,5
1982-02,73,118.7,-45.7,0.07,0.27,1.08,1.22,1.49,1.57,2.28,1.95,30.6,20.5,0,2,2
1982-03,151,115.8,35.2,0.54,0.67,1.42,1.5,1.68,1.74,2.1,1.9,31.7,21.2,1,6,3
1982-04,99,88.3,10.7,0.66,0.87,0.44,0.66,1.15,1.39,2,1.9,28.1,19.2,0,1,4
1982-05,50,73,-23,0.43,0.82,0.63,0.91,1.17,1.38,1.71,1.75,26.9,17.3,0,0,3
1982-06,27,70.7,-43.7,0.15,0.15,0.55,0.91,1.36,1.5,1.6,1.69,27.8,15.6,0,0,8
1982-07,63,76.3,-13.3,1.61,1.62,0.81,1.06,0.6,0.88,1.64,1.72,27.1,15.8,0,1,4
1982-08,69,86.6,-17.6,1.65,1.74,1.42,1.57,1.04,1.28,1.8,1.83,27.6,17.3,0,2,3
1982-09,67,101.4,-34.4,1.36,1.41,1.93,1.78,1.53,1.69,1.95,1.93,28,17.2,0,1,3
1982-10,67,132.4,-65.4,0.04,0.05,1.07,1.18,1.11,1.26,1.38,1.53,30.4,19.5,0,1,4
1982-11,46,159.1,-113.1,-1.72,-1.62,-0.74,-0.78,-0.04,-0.05,0.9,1.09,32.7,20.4,8,1,6
1982-12,111,144.2,-33.2,-0.58,-0.68,-1.34,-1.26,-0.41,-0.48,0.8,0.93,31.9,20.8,5,4,6
1983-01,228,114.1,113.9,0.96,1.13,-0.53,-0.59,-0.03,0.12,0.27,0.55,30.8,21,1,9,3
1983-02,172,109,63,1.27,1.43,0.84,1.02,0.22,0.4,0.69,0.95,30.6,21.3,0,6,3
1983-03,231,114.7,116.3,1.33,1.4,1.58,1.63,0.57,0.68,1.09,1.21,31.3,21.4,0,9,3
1983-04,125,94.7,30.3,1.1,1.2,1.72,1.86,0.82,0.9,1.15,1.23,30.2,19.7,0,5,6
1983-05,92,82,10,1.5,1.51,1.65,1.63,1.62,1.67,1.31,1.31,29.5,19.3,0,3,3
1983-06,14,69.6,-55.6,-0.53,-0.37,1.3,1.37,1.71,1.72,1.26,1.28,28.5,17.4,0,0,6
1983-07,13,80.7,-67.7,-1.21,-0.95,0.43,0.49,1.61,1.68,1.07,1.14,28.8,16.6,0,0,9
1983-08,16,97.7,-81.7,-0.31,-0.26,-1.06,-0.77,1.25,1.3,0.87,0.96,28.5,15.7,0,0,12
