data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,226,125.9,100.1,0,-0.08,,,,,,,28,17.8,0,9,5
1980-02,248,105.5,142.5,0.99,1.01,,,,,,,28.1,18.9,0,11,5
1980-03,95,120,-25,-0.51,-0.75,0.27,0.08,,,,,30.1,19.3,0,2,11
1980-04,80,83.9,-3.9,0.41,0.46,0.45,0.44,,,,,26.7,16.7,0,4,14
1980-05,15,70.6,-55.6,-1.26,-1.3,-0.83,-0.96,,,,,25.6,14.8,0,0,19
1980-06,57,56.2,0.8,0.18,0.25,-0.38,-0.32,-0.1,-0.17,,,22.3,10.8,0,2,9
1980-07,66,67.4,-1.4,0.64,0.77,-0.3,-0.33,0.08,-0.01,,,23.7,12.6,0,1,16
1980-08,39,79.6,-40.6,0.23,0.39,0.39,0.48,-0.53,-0.58,,,24.3,13.3,0,1,5
1980-09,55,87.3,-32.3,-0.19,-0.11,0.17,0.28,-0.37,-0.21,,,23.3,12.4,0,2,8
1980-10,64,119.2,-55.2,-0.99,-0.97,-0.87,-0.74,-0.91,-0.81,,,26.9,15.8,0,3,7
1980-11,108,123.3,-15.3,-0.08,-0.1,-1.09,-0.94,-0.55,-0.41,,,27.2,16.5,0,3,10
1980-12,196,125.8,70.2,0.34,0.23,-0.49,-0.58,-0.33,-0.23,-0.32,-0.31,28.4,18.9,0,8,3
1981-01,212,110.8,101.2,-0.18,-0.07,-0.11,-0.07,-0.58,-0.41,-0.37,-0.26,27.9,19,0,6,8
1981-02,72,122.9,-50.9,-1.56,-1.47,-0.79,-0.79,-1.21,-1.12,-1.25,-1.23,29.8,19.3,0,2,6
1981-03,103,115,-12,-0.36,-0.49,-1.37,-1.29,-1.32,-1.27,-1.27,-1.17,28.2,18.3,0,5,8
1981-04,79,85.2,-6.2,0.38,0.41,-1.07,-1.17,-0.89,-0.95,-1.18,-1.12,25.5,15.3,0,4,9
1981-05,21,71.9,-50.9,-1,-1.15,-0.68,-0.77,-1.03,-1.05,-1.1,-1.08,25.1,14.3,0,1,14
1981-06,47,52,-4.9,0.01,0.14,-0.44,-0.36,-1.27,-1.25,-1.07,-1.03,21.2,10.9,0,2,13
1981-07,36,59.5,-23.5,-0.02,0.27,-0.74,-0.68,-1.33,-1.29,-1.26,-1.16,20.5,9.2,0,2,14
1981-08,8,75.9,-67.9,-1.21,-0.47,-0.65,-0.35,-1.08,-0.96,-1.46,-1.31,23.9,12.4,0,0,12
1981-09,37,95.8,-58.8,-0.61,-0.59,-0.94,-0.67,-1.19,-0.96,-1.48,-1.33,26.6,13.7,0,1,19
1981-10,193,94,99,1.34,1.53,0.2,0.37,-0.49,-0.14,-0.88,-0.76,23.6,14.6,0,7,5
1981-11,131,118.5,12.5,0.3,0.39,0.57,0.82,0,0.44,-0.8,-0.64,27.8,17.7,0,5,9
1981-12,198,117.2,80.8,0.38,0.41,1.07,1.32,0.24,0.59,-0.83,-0.6,26.3,17.1,0,6,6
1982-01,165,118.2,46.8,-0.85,-0.77,-0.28,-0.19,-0.2,0.13,-1,-0.79,26.7,17,0,5,9
1982-02,207,109.5,97.5,0.55,0.53,-0.07,0,0.18,0.45,-0.45,-0.12,29.1,18.5,0,9,5
1982-03,60,89.4,-29.4,-1.29,-0.84,-0.92,-0.76,-0.01,0.27,-0.68,-0.34,26.5,17.9,0,1,9
1982-04,43,81.1,-38.1,-0.72,-0.48,-0.51,-0.26,-0.67,-0.53,-0.8,-0.45,24.3,14.6,0,2,15
1982-05,59,66,-7,0,-0.02,-1.19,-0.84,-0.73,-0.55,-0.59,-0.21,23.2,12.4,0,1,18
1982-06,223,50.1,172.9,1.77,1.81,1.06,1.2,0.1,0.31,0.14,0.49,22.8,14.1,0,7,4
1982-07,56,61.1,-5.1,0.45,0.7,1.38,1.44,0.58,0.76,0.22,0.54,23.4,12.6,0,2,10
