data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max,soma_termica,srad_mj
1980-01,181,143,38,-0.56,-0.66,,,,,,,30.5,19.9,0,10,5,470,681
1980-02,289,116.6,172.4,1.38,1.42,,,,,,,30.3,19.6,0,10,5,432,557
1980-03,82,130.3,-48.4,-1.03,-1.05,-0.2,-0.28,,,,,32.2,20,0,2,12,500,637
1980-04,64,96.7,-32.7,-0.48,-0.31,0.23,0.31,,,,,29.5,18.2,0,3,14,416,496
1980-05,57,79.2,-22.2,-0.07,-0.02,-0.98,-0.87,,,,,28.1,15.1,0,2,9,360,440
1980-06,71,69.5,1.5,0.63,0.67,-0.01,0.1,-0.23,-0.25,,,25.9,11.5,0,3,10,262,405
1980-07,4,81,-77,-0.79,-0.32,0.03,0.16,0.09,0.21,,,27.6,13.7,0,0,20,330,422
1980-08,22,98.4,-76.4,-0.22,0.27,0,0.19,-0.93,-0.7,,,29.1,15.5,2,0,8,382,454
1980-09,123,103.7,19.3,0.96,1.06,0.42,0.61,0.14,0.51,,,27.1,14.2,1,5,8,319,476
1980-10,79,145.9,-67,-0.52,-0.71,0.17,0.32,0.04,0.22,,,31.5,18,5,2,10,458,650
1980-11,148,147.3,0.7,0.35,0.34,0.36,0.36,0.2,0.34,,,31.3,18.7,2,6,10,450,678
1980-12,183,140.1,42.9,-0.08,-0.12,-0.28,-0.33,-0.04,0.09,-0.25,-0.05,31,21,1,7,7,496,657
1981-01,222,124.1,97.9,-0.13,-0.07,-0.12,0.02,-0.07,0.1,-0.06,0.22,30.1,21,0,11,4,482,600
1981-02,101,132.1,-31.1,-1.38,-1.33,-0.9,-0.81,-0.49,-0.37,-0.89,-0.67,32.4,20.9,2,5,5,466,614
1981-03,88,128,-40,-0.89,-0.92,-1.53,-1.42,-1.35,-1.37,-0.94,-0.7,31,20,2,3,8,481,619
1981-04,103,105.4,-2.4,0.45,0.36,-1.23,-1.28,-1.01,-1,-0.7,-0.56,28.8,17,0,2,15,386,532
1981-05,0,93.7,-93.7,,-2.01,-1.14,-1.25,-1.56,-1.59,-0.97,-0.86,28.5,16.4,0,0,31,386,511
1981-06,76,63.3,12.7,0.7,0.84,-0.16,-0.23,-1.28,-1.24,-0.93,-0.82,23.9,13,0,3,13,253,381
1981-07,1,83.6,-82.6,-1.35,-0.62,-0.77,-0.79,-1.57,-1.54,-0.95,-0.86,23.7,10.9,0,0,28,231,453
1981-08,4,109.6,-105.6,-1.3,-0.69,-0.28,-0.18,-1.22,-1.2,-1.07,-1.01,28.6,15.4,0,0,17,371,479
1981-09,4,132.5,-128.5,-1.91,-1.18,-2.67,-1.45,-1.34,-1.35,-1.69,-1.6,30.7,16.6,5,0,21,410,483
1981-10,153,118.6,34.4,0.72,0.93,-0.61,-0.49,-0.98,-0.83,-1.32,-1.21,27.9,17,0,6,6,386,564
1981-11,157,141.4,15.6,0.49,0.57,0.02,0.08,-0.18,-0.03,-1.27,-1.16,31.1,20,0,4,8,466,683
1981-12,121,124.9,-3.9,-1.18,-0.8,-0.08,0.31,-0.91,-0.63,-1.65,-1.44,29.3,19.8,0,6,4,451,604
1982-01,156,138.6,17.4,-0.86,-0.87,-1.01,-0.82,-1.12,-0.89,-1.82,-1.68,29.8,19.7,0,5,8,456,674
1982-02,256,121.1,134.9,1.01,0.99,-0.68,-0.46,-0.54,-0.33,-1.07,-0.9,31.1,20.8,0,11,5,448,580
1982-03,252,103,149,1.53,1.68,0.71,0.85,0.44,0.83,-0.35,-0.09,28.8,20,0,11,4,446,514
1982-04,47,105.3,-58.3,-1.02,-0.89,1.22,1.29,-0.03,0.23,-0.58,-0.37,27.8,16.8,0,2,15,368,566
1982-05,74,81.2,-7.2,0.3,0.31,0.76,0.93,-0.13,0.16,-0.25,0.04,25.7,14.3,0,3,18,310,456
1982-06,102,60.6,41.4,1.03,1.21,0.31,0.4,0.63,0.77,-0.13,0.11,25.2,15.8,0,3,5,315,331
1982-07,57,79.5,-22.5,0.97,1.19,1.04,1.16,1.53,1.54,0.1,0.36,26.2,14.6,0,3,10,322,458
1982-08,15,94.2,-79.2,-0.5,0.19,1,1.23,1.11,1.31,0.15,0.49,27.6,16.1,0,0,8,368,475
1982-09,17,121.4,-104.4,-1,-0.78,-0.34,-0.17,-0.1,0.2,0.22,0.58,29.1,16.2,0,0,12,379,548
1982-10,284,129.2,154.8,2.17,2.32,1.08,1.18,1.3,1.37,0.77,1.03,29.5,18.2,0,8,5,430,628
1982-11,154,130.4,23.6,0.45,0.68,1.23,1.31,1.35,1.45,0.76,1.07,30.7,20.1,1,5,4,462,617
1982-12,257,113.5,143.5,0.94,1.23,2.07,2.03,1.31,1.5,1.34,1.5,28.3,19.3,0,12,4,428,563
1983-01,314,125.5,188.5,0.67,0.73,0.96,1.22,1.19,1.39,1.75,1.7,30.1,21,0,9,4,482,615
1983-02,203,114.7,88.3,0.35,0.37,1.01,1.24,1.39,1.52,1.6,1.66,30.9,20.9,0,6,4,446,545
1983-03,143,118.6,24.4,0.12,0.15,0.68,0.85,1.89,1.86,1.29,1.46,29.6,19.3,0,8,8,447,600
1983-04,100,90.7,9.3,0.39,0.6,0.32,0.57,1.07,1.42,1.43,1.61,28.9,18.7,0,3,5,414,477
1983-05,167,73.2,93.8,1.71,1.73,1.07,1.23,1.46,1.61,1.77,1.82,26.7,17.8,0,5,8,380,375
1983-06,113,58.2,54.8,1.16,1.35,1.59,1.68,1.45,1.64,1.77,1.9,23.1,13.9,0,5,18,256,342
1983-07,9,89.7,-80.7,-0.38,-0.52,1.47,1.49,1.21,1.34,1.62,1.78,27,15.5,0,0,16,348,432
1983-08,0,110.8,-110.8,,-0.91,0.37,0.4,1,1.14,1.61,1.73,28.2,13.9,0,0,31,343,537
1983-09,242,90.4,151.6,2,2.17,1.34,1.39,2.02,1.85,2.44,2.38,25.4,15.2,0,8,5,309,436
1983-10,107,117.9,-10.9,0.02,0.22,1.36,1.59,1.78,1.82,1.83,1.98,28.1,17.4,0,5,6,395,572
1983-11,181,134.1,46.9,0.83,0.97,1.77,1.99,1.48,1.6,1.92,1.92,29.8,18.6,0,6,6,426,669
1983-12,244,128.2,115.8,0.78,0.9,0.83,1.13,1.3,1.49,1.93,1.9,29.9,20.1,0,9,3,465,604
1984-01,116,153.8,-37.8,-1.41,-1.41,-0.2,-0.09,0.5,0.75,1.03,1.24,32.3,21.2,6,5,5,519,734
1984-02,154,143.8,10.2,-0.38,-0.77,-0.83,-1.01,0.51,0.72,0.87,1.07,33.2,21.5,5,5,3,502,678
1984-03,158,122.5,35.5,0.35,0.33,-1.35,-1.57,-0.4,-0.28,0.99,1.15,31,20.4,1,6,6,486,579
1984-04,61,94.2,-33.2,-0.57,-0.32,-0.36,-0.43,-0.53,-0.54,0.79,0.96,27.8,17.5,0,2,4,380,489
1984-05,67,83.3,-16.3,0.15,0.12,-0.04,0.09,-0.82,-0.89,0.39,0.62,28.2,17.3,0,3,12,395,463
1984-06,1,74.6,-73.6,-2.03,-1.21,-0.79,-0.71,-1.53,-1.55,-0.08,0.07,27.5,14.3,0,0,26,326,429
1984-07,1,94.2,-93.2,-1.35,-1.36,-0.91,-1.12,-0.9,-1.04,-0.11,0.02,27.8,14.1,0,0,27,340,470
1984-08,83,92.9,-9.9,1.07,1.41,-0.2,-0.2,-0.25,-0.14,0.24,0.45,26,13.6,0,4,15,305,470
1984-09,65,110.3,-45.3,0.19,0.2,0.42,0.46,-0.4,-0.13,-0.54,-0.41,27.5,14.3,0,3,7,328,549
1984-10,36,150.3,-114.3,-1.69,-1.42,-0.31,-0.16,-0.84,-0.75,-0.89,-0.86,32.1,18.4,8,1,12,474,687
1984-11,121,140.9,-19.9,-0.09,0,-0.98,-0.85,-0.92,-0.78,-1.2,-1.17,30.9,19.2,3,5,6,452,653
1984-12,290,123.5,166.5,1.33,1.49,0.08,0.19,0.2,0.34,-0.99,-0.95,29.1,19.5,0,8,8,442,608
1985-01,183,134.6,48.4,-0.54,-0.56,0.16,0.38,-0.07,0.14,-0.6,-0.44,29.9,20.4,0,8,5,470,640
1985-02,141,127.4,13.6,-0.6,-0.72,-0.06,0.18,-0.6,-0.45,-0.66,-0.44,32,21.2,0,6,3,466,601
1985-03,183,112.7,70.3,0.7,0.82,-0.59,-0.54,-0.43,-0.24,-0.59,-0.33,30.1,20.7,0,7,4,476,559
1985-04,146,103.7,42.3,1.24,1.21,0.53,0.6,0.44,0.63,-0.18,-0.05,29.5,19.5,0,6,7,434,533
1985-05,60,88.2,-28.1,0,-0.16,0.9,0.94,0.45,0.63,-0.21,-0.05,27.7,15.3,0,2,10,356,508
1985-06,8,72.7,-64.7,-1.05,-0.91,0.22,0.13,-0.37,-0.42,-0.17,-0.06,25.4,11.6,0,0,26,256,447
1985-07,16,89,-73,-0.04,-0.14,-0.65,-0.82,-0.01,-0.03,-0.11,0.02,26.2,11.8,0,1,24,279,507
1985-08,10,105,-95,-0.77,-0.3,-1.39,-1.22,0.19,0.2,-0.45,-0.34,29.9,14.7,0,0,21,382,503
1985-09,31,134.3,-103.3,-0.52,-0.76,-0.91,-0.93,-0.47,-0.58,-0.6,-0.61,31,17.5,6,1,17,428,569
1985-10,28,159.2,-131.2,-2.02,-1.64,-2.29,-1.82,-1.97,-1.82,-0.65,-0.68,33.8,19.3,13,1,10,512,691
1985-11,82,146,-64,-0.88,-0.86,-2.14,-1.81,-2.38,-2.04,-0.84,-0.86,32.2,20.2,6,3,16,486,697
