data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,439,97.9,341.1,1.39,1.46,,,,,,,28.8,20.3,0,18,0
1980-02,544,83,461,2.77,2.16,,,,,,,28,20.4,0,20,0
1980-03,83,128.1,-45.1,-1.63,-1.44,2.04,1.84,,,,,31.3,19.4,0,2,11
1980-04,168,101.5,66.5,1.44,1.47,1.91,1.75,,,,,29.8,19.4,0,7,13
1980-05,15,103.8,-88.8,0.14,0.31,-0.27,-0.36,,,,,30.2,18.3,0,0,14
1980-06,12,92.9,-80.9,0.4,1.12,1.33,1.35,2.28,1.89,,,29.6,16.6,0,0,15
1980-07,0,114,-114,,-0.05,0.35,0.5,1.94,1.75,,,30.8,15.8,0,0,31
1980-08,0,132.9,-132.9,,0.17,-0.13,0.39,-0.31,-0.26,,,32.4,18.1,5,0,31
1980-09,75,123.1,-48.1,1.34,1.43,0.95,1.04,1.42,1.38,,,32.4,19.4,1,2,9
1980-10,47,161.8,-114.8,-1.31,-1.31,-0.36,-0.18,-0.28,-0.03,,,33.7,20.7,10,1,13
1980-11,316,103.6,212.4,1.42,1.59,0.72,0.76,0.66,0.76,,,29.6,20.8,0,12,1
1980-12,328,98.9,229.1,0.69,0.84,0.62,0.62,0.76,0.88,2.31,1.95,28.5,20.7,0,12,0
1981-01,264,113,151,0.2,0.21,1.12,1.28,0.75,0.89,1.99,1.94,29.3,20.1,0,11,3
1981-02,51,132.7,-81.7,-2.48,-4.17,-0.54,-0.49,-0.05,0.13,-0.26,-0.14,31.6,20.2,0,1,4
1981-03,321,101.4,219.6,1.38,1.49,-0.08,0,0.38,0.44,0.91,1.04,29.7,21.2,1,15,1
1981-04,48,110.3,-62.3,-0.89,-0.81,-0.49,-0.49,0.56,0.68,0.32,0.51,30.3,19.5,0,2,10
1981-05,15,101,-86,0.14,0.46,0.79,0.85,0.02,0.16,0.32,0.51,29.3,17.6,0,0,21
1981-06,33,88,-55,1.53,1.98,-0.14,0.09,-0.17,0.07,0.42,0.62,28.4,15.5,0,1,9
1981-07,17,106.1,-89.1,0.86,1.68,1.41,1.56,-0.18,0,0.5,0.73,28.6,13.9,0,1,25
1981-08,4,135.1,-131.1,-1.34,0.27,1.58,1.55,1.08,1.23,0.52,0.74,32.1,16.5,4,0,17
1981-09,12,140.5,-128.5,-0.69,-0.26,-0.02,0.3,-0.25,0.2,0.22,0.42,33.9,19.5,12,1,24
1981-10,151,110.8,40.2,0.63,0.9,0.24,0.56,0.64,0.96,0.68,0.95,30.4,20.1,1,5,2
1981-11,288,99.5,188.5,1.07,1.26,0.84,1.14,1.12,1.43,0.65,0.97,28.8,20.6,0,11,1
1981-12,151,116.8,34.2,-1.3,-1.21,-0.04,0.22,-0.1,0.28,-0.27,0.15,30.3,20.7,2,3,1
1982-01,454,91.7,362.4,1.48,1.57,1.02,1.23,0.9,1.18,0.59,0.91,27.7,20.8,0,20,0
1982-02,137,122.2,14.8,-0.76,-0.88,0.18,0.34,0.54,0.87,0.96,1.24,30.8,20.5,0,5,4
1982-03,196,102.2,93.8,0.12,0.17,0.75,0.94,0.66,1.02,0.46,0.89,29.9,20.9,0,7,3
1982-04,96,107.5,-11.5,0.28,0.26,-0.42,-0.31,0.53,0.76,0.7,1.11,29.6,19.1,0,3,11
1982-05,60,95.4,-35.4,1.78,1.87,0.53,0.66,0.42,0.65,0.91,1.28,29,17.4,0,2,16
1982-06,0,94.2,-94.2,,0.28,0.83,0.94,0.91,1.12,0.74,1.13,30.2,16.8,0,0,30
1982-07,0,106.8,-106.8,,0.61,1.3,1.47,-0.15,0.11,0.66,1.05,29.8,16.3,0,0,31
