data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,95,118.9,-23.9,-0.92,-0.96,,,,,,,24.1,12.8,0,3,5
1980-02,142,102.8,39.2,0.06,0.04,,,,,,,24.8,14.9,0,7,5
1980-03,118,95.8,22.2,0.21,-0.01,-0.52,-0.66,,,,,26,15.7,0,3,7
1980-04,66,71.1,-5.1,-0.73,-0.93,-0.35,-0.55,,,,,23.1,12.6,0,3,9
1980-05,84,47,37,-0.31,-0.43,-0.5,-0.71,,,,,19.3,9.9,0,4,9
1980-06,34,39.7,-5.7,-1.73,-1.54,-1.37,-1.45,-1.34,-1.42,,,16.4,4.9,0,1,10
1980-07,162,46.1,115.9,0.4,0.44,-0.74,-0.87,-0.73,-0.88,,,16.4,5.8,0,4,5
1980-08,170,51.4,118.6,0.86,0.98,-0.02,0.03,-0.41,-0.46,,,17,6.9,0,7,9
1980-09,114,64.5,49.5,-0.48,-0.49,0.31,0.38,-0.62,-0.67,,,16.3,5.4,0,4,5
1980-10,136,79.1,56.9,-0.32,-0.19,-0.08,0.03,-0.57,-0.59,,,19.8,10.5,0,5,3
1980-11,96,101.8,-5.8,-0.45,-0.34,-0.77,-0.6,-0.55,-0.49,,,22.2,12.1,0,5,5
1980-12,233,111.1,121.9,1.7,1.74,0.22,0.45,0.29,0.45,-0.58,-0.59,23.6,14.2,0,9,3
1981-01,98,114.5,-16.5,-0.86,-0.82,0.04,0.13,-0.09,0.09,-0.6,-0.64,24.8,15.5,0,4,4
1981-02,209,96,113,1.01,1.07,0.93,0.97,-0.07,0.21,-0.38,-0.43,25.4,16.3,0,7,3
1981-03,53,92.8,-39.8,-1.38,-1.23,-0.47,-0.49,-0.2,0.04,-0.61,-0.61,23.6,13.9,0,1,11
1981-04,127,65,62,0.46,0.32,0.26,0.23,0.14,0.24,-0.37,-0.32,20.6,11.3,0,4,9
1981-05,13,51.3,-38.3,-2.07,-1.68,-1.19,-1.18,-0.3,-0.44,-0.57,-0.52,20.2,10.7,0,0,10
1981-06,78,34,44,-0.63,-0.69,-1.03,-1.09,-1.09,-1.1,-0.44,-0.33,15.4,5.7,0,4,6
1981-07,58,42.4,15.6,-1.07,-1.11,-2.05,-2.45,-1.11,-1.15,-0.77,-0.66,15.9,4.9,0,2,5
1981-08,62,56.6,5.4,-0.6,-0.63,-1.44,-1.45,-1.83,-1.85,-1.15,-1.12,18.5,7.6,0,3,12
1981-09,126,70.3,55.7,-0.29,-0.39,-1.05,-1.06,-1.56,-1.53,-1.16,-1.15,19.6,8.8,0,5,14
1981-10,87,84.6,2.4,-1.07,-1.04,-1.25,-1.2,-2.11,-1.81,-1.31,-1.24,19,9.8,0,3,6
1981-11,86,106.6,-20.6,-0.64,-0.65,-1.16,-1.28,-1.71,-1.6,-1.4,-1.31,23.1,12.8,0,3,8
1981-12,145,111.4,33.6,0.28,0.38,-0.91,-0.83,-1.43,-1.35,-1.69,-1.55,23.1,12.9,0,4,3
1982-01,60,126.3,-66.3,-1.75,-1.78,-1.39,-1.31,-1.74,-1.64,-1.91,-1.66,24.2,13,0,1,7
1982-02,191,84.2,106.8,0.78,1,-0.37,-0.35,-1.17,-1.13,-2.01,-1.66,24.6,15.2,0,8,2
1982-03,120,89.8,30.2,0.25,0.15,-0.36,-0.36,-1.06,-0.97,-1.76,-1.57,23.4,13.7,0,3,7
1982-04,24,65.2,-41.2,-2.16,-1.52,-0.26,-0.15,-1.11,-1.02,-2.08,-1.85,20.5,11,0,1,12
1982-05,49,47.1,1.9,-0.91,-0.98,-1.19,-1.13,-1.21,-1.11,-1.84,-1.73,18,7.4,0,2,10
1982-06,239,31.7,207.3,1.39,1.49,-0.25,-0.25,-0.47,-0.48,-1.25,-1.24,16.8,8.6,0,8,9
1982-07,130,42.3,87.7,0.05,0.08,0.23,0.39,0,0.13,-1,-0.97,17.2,6.7,0,3,10
1982-08,113,52.6,60.4,0.21,0.28,0.72,0.87,-0.2,-0.11,-0.83,-0.75,18.8,8.9,0,4,6
1982-09,80,68.6,11.4,-1.11,-1.09,-0.46,-0.45,-0.6,-0.58,-1.04,-0.98,19.4,9.5,0,3,15
1982-10,286,90.1,195.9,1.2,1.22,0.32,0.34,0.29,0.28,-0.35,-0.32,19.9,9.6,0,9,3
1982-11,287,83.2,203.8,1.82,1.79,1.17,1.28,1.16,1.25,0.27,0.37,21.3,12.6,0,9,4
1982-12,118,111,7,-0.27,-0.17,1.57,1.56,0.72,0.88,0.2,0.32,24.2,13.1,0,3,7
1983-01,149,105.6,43.4,0.01,0.2,1.12,1.36,0.81,1,0.46,0.6,25.4,15.8,0,6,6
1983-02,218,83.4,134.6,1.12,1.28,0.47,0.69,1.15,1.3,0.55,0.68,24.3,15.4,0,7,6
1983-03,98,83.6,14.4,-0.19,-0.17,0.48,0.71,1.56,1.59,0.5,0.69,22.6,12.8,0,2,5
1983-04,130,52.6,77.4,0.51,0.6,0.75,1.01,1.18,1.43,0.77,1,20,12.2,0,4,4
1983-05,258,35.7,222.3,1.32,1.43,0.95,1.1,0.98,1.27,1.29,1.43,17.4,10.9,0,9,4
1983-06,172,30.8,141.2,0.72,0.8,1.23,1.36,1.18,1.39,1.1,1.29,14.5,6,0,4,8
1983-07,670,31.1,638.9,3.54,2.73,3.23,2.41,2.84,2.36,2.38,2.02,14.5,7.3,0,14,6
1983-08,222,50,172,1.34,1.44,3.29,2.58,2.91,2.35,2.63,2.11,16.9,6.8,0,6,7
1983-09,154,61.8,92.2,0.11,0.15,2.81,2.45,2.9,2.45,2.91,2.25,16,6.5,0,5,6
1983-10,88,88.6,-0.6,-1.05,-1.09,0.22,0.31,2.5,2.41,2.41,2.26,20.6,10.8,0,3,9
1983-11,135,100.7,34.3,0.17,0.36,-0.53,-0.36,2.15,1.99,2.13,2.11,22.8,12.7,0,4,4
1983-12,152,114.7,37.3,0.41,0.45,-0.44,-0.33,2.16,1.97,2.19,2.1,24.9,14.7,0,5,4
1984-01,262,112.7,149.3,1.4,1.4,1.09,1.13,0.72,0.85,2.5,2.48,25.5,16.2,0,9,3
1984-02,180,118,62,0.63,0.42,1.36,1.22,0.36,0.48,2.44,2.47,27.4,16.6,0,8,5
1984-03,138,90.8,47.2,0.58,0.49,1.36,1.2,0.54,0.6,2.59,2.39,23,13.9,0,5,7
1984-04,96,61.2,34.8,-0.08,-0.19,0.48,0.32,0.98,0.94,2.37,2.14,19.2,9.8,0,4,11
1984-05,114,44.6,69.4,0.07,0.03,0.1,0,0.83,0.71,1.96,1.79,18.4,9.2,0,6,8
1984-06,226,35.2,190.8,1.27,1.34,0.56,0.64,1.15,1.09,2.05,1.8,15.5,7.1,0,7,4
1984-07,187,45.5,141.5,0.65,0.71,0.86,0.97,0.81,0.79,0.89,0.97,15.9,5.4,0,7,9
1984-08,275,45,230,1.76,1.81,1.79,1.72,1.29,1.31,1.03,1.1,13.7,4.3,0,7,8
1984-09,170,70.3,99.7,0.32,0.26,1.24,1.3,1.22,1.26,1.12,1.13,17.6,7.3,0,5,7
1984-10,104,106.6,-2.6,-0.78,-1.13,0.75,0.72,0.96,0.95,1.14,1.09,23,11.6,0,4,8
1984-11,164,94.5,69.5,0.55,0.81,-0.1,-0.01,1.13,1.14,1.25,1.2,20.6,11.8,0,6,4
1984-12,156,120.5,35.5,0.49,0.41,-0.07,-0.06,0.88,0.9,1.25,1.19,22.5,11.4,0,7,5
1985-01,58,131.6,-73.6,-1.81,-1.93,-0.43,-0.52,0.31,0.26,0.7,0.57,25.3,14.1,0,2,10
