ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,1700,1700,10200,30.4295,6000,2.1,,EN,0,787,6,7
1994,arroz,1530,1530,8415,1718,5500,-6.1,-8.3,N,0,1025,13,6
1995,arroz,1530,1530,9180,1680,6000,2.7,9.1,EN,0,947,12,12
1996,arroz,1620,1620,10044,2234,6200,6.2,3.3,LN,0,793,19,21
1997,arroz,1650,1650,9075,2301,5500,-5.9,-11.3,N,0,679,12,9
1998,arroz,1700,1700,9350,3151,5500,-6.1,0,EN,1,1508,11,4
1999,arroz,1750,1750,12250,3485,7000,19.2,27.3,LN,1,623,9,15
2000,arroz,1800,1800,11700,2907,6500,10.2,-7.1,LN,1,915,19,13
2001,arroz,1850,1850,9250,2868,5000,-16,-23.1,LN,0,1021,9,16
2002,arroz,2007,2007,12431,4774,6194,2.6,23.9,N,0,641,7,17
2003,arroz,2030,2030,12080,7677,5951,-4,-3.9,EN,1,1068,16,9
2004,arroz,2050,2050,12200,7494,5951,-6.9,0,N,0,866,16,6
2005,arroz,1950,1900,13110,2124,6900,3.2,15.9,EN,0,533,13,20
2006,arroz,1900,1900,14250,5045,7500,7.4,8.7,LN,0,747,9,20
2007,arroz,1900,1900,13110,5244,6900,-3.8,-8,EN,0,842,12,16
2008,arroz,2000,2000,15000,8232,7500,2.2,8.7,LN,1,707,10,5
2009,arroz,2000,2000,15760,8510,7880,6.2,5.1,LN,0,897,11,8
2010,arroz,2000,2000,12000,6360,6000,-19.8,-23.9,EN,1,1460,11,12
2011,arroz,2000,2000,15000,7194,7500,-0.4,25,LN,1,696,11,5
2012,arroz,2000,2000,13600,7344,6800,-10.1,-9.3,LN,0,518,14,34
2013,arroz,2033,2033,16467,10835,8100,6.4,19.1,LN,0,1007,11,11
2014,arroz,2033,2033,16467,11230,8100,5.7,0,N,0,1083,10,26
2015,arroz,2033,2033,15756,11203,7750,0.2,-4.3,EN,0,1176,11,11
2016,arroz,2033,2033,13316,10546,6550,-16.1,-15.5,EN,1,1447,11,6
2017,arroz,2033,2033,16264,13036,8000,2.7,22.1,LN,0,1259,15,4
2018,arroz,2033,2033,15857,11094,7800,0.4,-2.5,LN,0,908,10,7
2019,arroz,2033,2033,15857,13526,7800,0.2,0,EN,0,1014,11,15
2020,arroz,2033,2033,15857,17443,7800,-0.4,0,N,0,767,18,24
2021,arroz,2033,2033,16264,23420,8000,1.2,2.6,LN,1,635,20,10
2022,arroz,2033,2033,13215,18599,6500,-18.8,-18.7,LN,0,641,11,30
2023,arroz,1800,1800,14040,23096,7800,-4.1,20,LN,0,459,11,30
2024,arroz,2000,1850,16188,32293,8750,5.6,12.2,EN,1,1019,16,14
1993,cana,100,100,4000,3.7527,40000,0,,EN,0,787,6,7
1994,cana,100,100,4000,228,40000,0,0,N,0,1025,13,6
1995,cana,100,100,4000,220,40000,0,0,EN,0,947,12,12
1996,cana,100,100,1020,61,10200,-74.5,-74.5,LN,0,793,19,21
1997,cana,100,100,4000,240,40000,0,200,N,0,679,12,9
1998,cana,100,100,4000,264,40000,0,0,EN,1,1508,11,4
1999,cana,100,100,4000,254,40000,0,0,LN,1,623,9,15
2000,cana,100,100,4000,274,40000,0,0,LN,1,915,19,13
2001,cana,100,100,4000,280,40000,0,0,LN,0,1021,9,16
2002,cana,100,100,4000,288,40000,0,0,N,0,641,7,17
2003,cana,60,60,2400,179,40000,0,0,EN,1,1068,16,9
2004,cana,60,60,2400,180,40000,0,0,N,0,866,16,6
2005,cana,60,60,2400,187,40000,0,0,EN,0,533,13,20
2006,cana,60,60,2400,187,40000,0,0,LN,0,747,9,20
2007,cana,80,80,3200,240,40000,0,0,EN,0,842,12,16
2008,cana,80,80,3200,250,40000,0,0,LN,1,707,10,5
2009,cana,80,80,3200,224,40000,0,0,LN,0,897,11,8
2010,cana,90,90,3600,270,40000,0,0,EN,1,1460,11,12
2011,cana,80,80,3200,224,40000,0,0,LN,1,696,11,5
2012,cana,80,80,2400,167,30000,-25,-25,LN,0,518,14,34
2013,cana,35,35,1050,75,30000,-25,0,LN,0,1007,11,11
2014,cana,35,35,1400,98,40000,0,33.3,N,0,1083,10,26
2015,cana,35,35,1400,105,40000,8.3,0,EN,0,1176,11,11
2016,cana,40,40,1400,98,35000,7,-12.5,EN,1,1447,11,6
2017,cana,42,42,2184,164,52000,127.3,48.6,LN,0,1259,15,4
2018,cana,40,40,2000,150,50000,275,-3.8,LN,0,908,10,7
2019,cana,30,30,1500,113,50000,277.4,0,EN,0,1014,11,15
2020,cana,35,35,1050,79,30000,125,-40,N,0,767,18,24
2021,cana,35,35,1575,125,45000,238.9,50,LN,1,635,20,10
2022,cana,35,35,1575,142,45000,237.5,0,LN,0,641,11,30
2023,cana,35,35,1628,163,46514,251.1,3.4,LN,0,459,11,30
2024,cana,35,35,1593,159,45514,238.5,-2.1,EN,1,1019,16,14
1993,feijao,80,80,48,0.2495,600,7.1,,EN,0,787,6,7
1994,feijao,80,80,48,19,600,5,0,N,0,1025,13,6
1995,feijao,80,80,48,28,600,1.5,0,EN,0,947,12,12
1996,feijao,50,50,22,11,440,-28.6,-26.7,LN,0,793,19,21
1997,feijao,80,80,144,89,1800,178.8,200,N,0,679,12,9
1998,feijao,45,45,27,24,600,-11.6,-66.7,EN,1,1508,11,4
1999,feijao,50,50,45,27,900,24.9,50,LN,1,623,9,15
2000,feijao,55,55,33,15,600,-21.5,-33.3,LN,1,915,19,13
2001,feijao,55,55,55,57,1000,24.2,66.7,LN,0,1021,9,16
2002,feijao,70,70,63,71,900,6.6,-10,N,0,641,7,17
2003,feijao,70,70,42,47,600,-32.2,-33.3,EN,1,1068,16,9
2004,feijao,70,70,147,162,2100,129.4,200,N,0,866,16,6
2005,feijao,60,60,63,79,1050,12.8,-50,EN,0,533,13,20
2006,feijao,60,60,48,41,800,-14.4,-23.8,LN,0,747,9,20
2007,feijao,50,50,60,43,1200,33.5,50,EN,0,842,12,16
2008,feijao,50,50,45,75,900,4.3,-25,LN,1,707,10,5
2009,feijao,60,60,48,80,800,-4.8,-11.1,LN,0,897,11,8
2010,feijao,30,30,18,23,600,-27.1,-25,EN,1,1460,11,12
2011,feijao,30,30,27,33,900,6.2,50,LN,1,696,11,5
2012,feijao,15,15,6,9,400,-54.7,-55.6,LN,0,518,14,34
2013,feijao,15,15,18,43,1200,26.4,200,LN,0,1007,11,11
2014,feijao,30,30,42,160,1400,37.2,16.7,N,0,1083,10,26
2015,feijao,15,15,14,28,933,-12,-33.3,EN,0,1176,11,11
2016,feijao,15,15,14,42,933,-14.6,0,EN,1,1447,11,6
2017,feijao,6,6,7,18,1167,8.6,25,LN,0,1259,15,4
2018,feijao,15,15,18,45,1200,13.2,2.9,LN,0,908,10,7
