ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,cana,8293,7693,353878,6996,46000,1.3,,N,0,521,21,0
1998,cana,8293,7693,353878,7499,46000,-3.6,0,EN,1,124,33,1
1999,cana,6020,5500,264000,4578,48000,-3.1,4.3,LN,1,99,25,0
2000,cana,6300,5229,313740,7844,60000,18,25,LN,1,429,15,0
2001,cana,7800,6474,356070,10326,55000,6.3,-8.3,LN,0,245,17,0
2002,cana,5400,5400,270000,8100,50000,-4.2,-9.1,N,0,634,12,0
2003,cana,5000,5000,250000,6250,50000,-4,0,EN,1,322,24,3
2004,cana,5000,5000,275000,9625,55000,6.9,10,N,0,575,18,0
2005,cana,3000,3000,144000,6192,48000,-5.1,-12.7,EN,0,120,38,0
2006,cana,5000,5000,250000,9500,50000,-0.3,4.2,LN,0,225,15,0
2007,cana,5000,5000,260000,10054,52000,4.6,4,EN,0,378,22,0
2008,cana,7300,7000,336000,11807,48000,-3.5,-7.7,LN,1,335,22,2
2009,cana,4200,4200,201600,10886,48000,-2.9,0,LN,0,226,25,4
2010,cana,4000,4000,192000,13248,48000,-0.8,0,EN,1,326,15,4
2011,cana,4000,4000,2e+05,13722,50000,8,4.2,LN,1,327,16,1
2012,cana,4000,3600,175000,10826,48611,10.1,-2.8,LN,0,256,12,1
2013,cana,3000,3000,102500,6250,34167,-17.7,-29.7,LN,0,259,20,1
2014,cana,2000,2000,70000,4410,35000,-11.2,2.4,N,0,407,17,0
2015,cana,3000,3000,185000,10730,61667,58.1,76.2,EN,0,389,10,0
2016,cana,2500,2500,105000,10180,42000,6.2,-31.9,EN,1,425,34,4
2017,cana,3200,3200,110000,10670,34375,-20.2,-18.2,LN,0,248,16,2
2018,cana,3000,3000,180000,15300,60000,25.8,74.5,LN,0,461,22,0
2019,cana,600,600,31000,3007,51667,-1.1,-13.9,EN,0,448,27,0
2020,cana,550,550,30000,2700,54545,0.2,5.6,N,0,394,40,4
2021,cana,600,600,36000,3816,60000,7.4,10,LN,1,422,14,0
2022,cana,560,560,32480,5479,58000,3,-3.3,LN,0,478,15,0
2023,cana,720,720,61920,11146,86000,53.8,48.3,LN,0,643,17,0
2024,cana,570,570,29925,5401,52500,-3.6,-39,EN,1,379,28,2
1999,feijao,300,126,58,48,460,,,LN,1,99,25,0
2010,feijao,30,30,10,30,333,,,EN,1,326,15,4
2011,feijao,30,30,15,30,500,,50,LN,1,327,16,1
2019,feijao,30,30,15,44,500,,,EN,0,448,27,0
2020,feijao,20,20,10,25,500,,0,N,0,394,40,4
2021,feijao,25,25,12,33,480,,-4,LN,1,422,14,0
1999,milho,120,98,30,11,306,,,LN,1,99,25,0
2000,milho,20,20,10,3,500,,63.3,LN,1,429,15,0
2010,milho,2,2,1,0,500,,,EN,1,326,15,4
2011,milho,30,30,9,3,300,,-40,LN,1,327,16,1
2010,milho1,2,2,1,,500,,,EN,1,326,15,4
2011,milho1,30,30,9,,300,,-40,LN,1,327,16,1
