ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,70,98,0,1400,17.4,,1278,LN,1,-1.9,,,
1975,arroz,,110,143,0,1300,-5.3,-7.1,1367,N,0,-0.2,,,
1976,arroz,,110,143,0,1300,-16.3,0,1463,LN,0,-1.1,,,
1983,arroz,,5,13,0,2600,2.1,,2319,EN,1,2.5,1074,8,30
1984,arroz,,19,48,0,2526,-2.1,-2.8,2444,LN,0,-1,762,23,52
1985,arroz,,19,49,0,2579,-0.2,2.1,2557,LN,0,-1,1254,9,30
1986,arroz,,19,49,0,2579,0.1,0,2645,N,0,-0.2,1009,14,11
1987,arroz,,19,49,0,2579,0.8,0,2697,EN,1,1.5,1000,17,50
1988,arroz,25,25,65,0,2600,3,0.8,2700,EN,0,0.9,1226,11,43
1989,arroz,46,46,110,0,2391,-3.1,-8,2649,LN,1,-1.9,1090,8,42
1990,arroz,60,60,144,9e-04,2400,-0.5,0.4,2545,N,0,0,659,15,52
1991,arroz,60,60,144,0.0039,2400,0.6,0,2395,EN,0,0.5,1098,8,44
1992,arroz,30,30,72,0.0303,2400,-0.9,0,2215,EN,1,2.1,917,19,43
1993,arroz,20,20,48,0.6284,2400,-0.5,0,2018,N,0,0.3,1087,8,33
1994,arroz,20,20,48,18,2400,5.3,0,1822,N,0,0.3,792,11,41
1995,arroz,20,20,48,20,2400,27.9,0,1636,EN,0,1.4,980,9,19
1996,arroz,2,2,2,1,1000,-30.6,-58.3,1470,LN,0,-0.9,1410,5,1
1997,arroz,3,3,3,1,1000,-10.8,0,1325,N,0,-0.3,1229,14,21
1998,arroz,4,4,4,2,1000,1.5,0,1201,EN,1,2.3,1126,10,73
1999,arroz,4,4,4,2,1000,8.3,0,1097,LN,1,-1.6,1076,6,24
2000,arroz,4,4,4,2,1000,10,0,1007,LN,1,-1.6,996,10,15
2001,arroz,4,4,4,2,1000,4.3,0,929,LN,0,-0.7,947,15,63
2002,arroz,3,3,3,1,1000,-6.7,0,859,N,0,-0.3,1007,6,29
1974,cana,,80,1800,0,22500,1.4,,22121,LN,1,-1.5,,,
1975,cana,,90,1980,0,22000,-3.5,-2.2,22471,N,0,-0.1,,,
1985,cana,,15,405,0,27000,1.4,,26587,LN,0,-0.8,1254,9,30
1986,cana,,15,405,0,27000,0.6,0,26899,N,0,-0.3,1009,14,11
1987,cana,,15,405,0,27000,0,0,27127,EN,1,1.6,1000,17,50
1988,cana,15,15,405,0,27000,0,0,27235,EN,0,0.7,1226,11,43
1989,cana,20,20,540,0,27000,0,0,27214,LN,1,-1.7,1090,8,42
1990,cana,20,20,540,8e-04,27000,0,0,27095,N,0,0.2,659,15,52
1991,cana,20,20,540,0.005,27000,0,0,26941,EN,0,0.6,1098,8,44
1992,cana,20,20,540,0.0194,27000,0,0,26829,EN,1,2.3,917,19,43
1993,cana,20,20,540,0.6284,27000,-0.2,0,26817,EN,0,0.5,1087,8,33
1994,cana,20,20,540,5,27000,-0.2,0,26923,N,0,0.3,792,11,41
1995,cana,30,30,810,13,27000,-0.3,0,27112,EN,0,1.3,980,9,19
1996,cana,30,30,810,41,27000,-0.2,0,27301,LN,0,-0.9,1410,5,1
1997,cana,32,32,864,47,27000,0.4,0,27379,N,0,-0.2,1229,14,21
1998,cana,31,31,850,55,27419,2.7,1.6,27252,EN,1,2.2,1126,10,73
1999,cana,31,31,850,60,27419,4.2,0,26876,LN,1,-1.5,1076,6,24
2000,cana,30,30,810,57,27000,4.3,-1.5,26288,LN,1,-1.7,996,10,15
2001,cana,29,29,725,51,25000,-1.8,-7.4,25590,LN,0,-0.6,947,15,63
2002,cana,30,30,750,113,25000,0.2,0,24917,N,0,-0.1,1007,6,29
2003,cana,28,28,672,108,24000,-2.2,-4,24390,EN,0,0.9,1582,18,55
2004,cana,23,23,552,94,24000,-1.3,0,24076,N,0,0.3,1001,18,15
2005,cana,20,20,480,82,24000,-0.5,0,23972,EN,0,0.6,771,9,27
2006,cana,22,22,528,92,24000,0.1,0,24001,LN,0,-0.9,672,16,36
2007,cana,22,22,528,90,24000,0.6,0,24035,EN,0,0.6,636,16,39
2008,cana,22,22,528,90,24000,1.2,0,23941,LN,1,-1.6,930,18,31
2009,cana,22,22,528,90,24000,1.8,0,23637,LN,0,-0.9,1029,9,31
2010,cana,25,25,575,97,23000,-1.8,-4.2,23148,EN,1,1.5,1224,9,47
2011,cana,25,25,575,106,23000,-1.2,0,22620,LN,0,-1.4,844,18,42
2012,cana,25,25,575,108,23000,-0.5,0,22287,LN,0,-0.8,690,17,27
2013,cana,25,25,575,113,23000,0.1,0,22427,LN,0,-0.6,942,16,47
2014,cana,25,25,575,114,23000,0.7,0,23330,LN,0,-0.5,622,19,71
2015,cana,25,25,600,114,24000,5.6,4.3,25285,EN,0,0.5,525,15,68
2016,cana,25,25,600,100,24000,6,0,28579,EN,1,2.2,799,16,49
2018,cana,8,8,419,20,52375,132.2,,40125,LN,0,-1.1,736,10,33
2019,cana,8,8,351,17,43875,94.6,-16.2,48616,EN,0,0.6,909,14,65
1985,feijao,,45,27,0,600,-3.1,,637,LN,0,-1,1254,9,30
1986,feijao,,45,27,0,600,2.9,0,645,N,0,-0.2,1009,14,11
1987,feijao,,45,27,0,600,5.4,0,654,EN,1,1.5,1000,17,50
1988,feijao,45,40,24,0,600,3.2,0,663,EN,0,0.9,1226,11,43
1989,feijao,45,45,27,0,600,-2,0,672,LN,1,-1.9,1090,8,42
1990,feijao,45,45,27,3e-04,600,-16.4,0,682,N,0,0,659,15,52
1991,feijao,45,45,45,0.0021,1000,13.4,66.7,691,EN,0,0.5,1098,8,44
1992,feijao,45,45,45,0.0287,1000,0.7,0,701,EN,1,2.1,917,19,43
1993,feijao,45,45,45,0.9687,1000,-3.1,0,710,N,0,0.3,1087,8,33
