ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,220,242,0,1100,-11.9,,LN,1,,,
1975,arroz,,635,952,0,1499,14.6,36.3,LN,0,,,
1976,arroz,,635,953,0,1501,9.7,0.1,LN,1,,,
1977,arroz,,658,987,0,1500,4.8,-0.1,EN,0,,,
1978,arroz,,658,987,0,1500,0.2,0,EN,0,,,
1979,arroz,,658,987,0,1500,-4.2,0,N,0,,,
1980,arroz,,658,987,0,1500,-8,0,EN,0,,,
1981,arroz,,393,480,0,1221,-28,-18.6,N,0,982,12,3
1982,arroz,,779,1045,0,1341,-24,9.8,N,0,1056,8,1
1983,arroz,,779,1358,0,1743,-4.6,30,EN,1,818,22,13
1984,arroz,,779,1359,0,1745,-8.3,0.1,LN,0,765,12,20
1985,arroz,,799,1583,0,1981,-0.5,13.6,LN,0,1199,12,3
1986,arroz,,802,1956,0,2439,18.2,23.1,N,0,725,11,9
1987,arroz,,1216,2777,0,2284,7.8,-6.4,EN,0,726,12,10
1988,arroz,1126,1126,3400,1e-04,3020,39.2,32.2,EN,0,773,26,19
1989,arroz,1093,1093,3298,6e-04,3017,36.6,-0.1,LN,1,715,12,9
1990,arroz,1213,1213,3595,0.0108,2964,32.9,-1.8,N,0,667,20,18
1991,arroz,1379,1379,3070,0.0915,2226,1,-24.9,N,0,1010,14,3
1992,arroz,1379,1379,2716,0.8609,1970,-8.1,-11.5,EN,1,986,13,3
1993,arroz,1106,1106,2212,13.7145,2000,-4.7,1.5,N,0,891,28,15
1994,arroz,1106,1106,2434,711,2201,6.7,10,N,0,868,11,27
1995,arroz,393,393,393,67,1000,-50.2,-54.6,EN,0,659,27,59
1996,arroz,330,330,510,110,1545,-21.6,54.5,LN,0,823,17,36
1997,arroz,145,145,290,65,2000,3,29.4,N,0,1069,7,3
1998,arroz,65,65,130,38,2000,4.8,0,EN,1,593,17,59
1999,arroz,65,65,130,52,2000,5.2,0,LN,1,978,24,46
2000,arroz,65,65,126,29,1938,0.6,-3.1,LN,1,824,13,6
2001,arroz,25,25,50,13,2000,1.6,3.2,LN,0,554,23,31
2002,arroz,85,85,170,51,2000,-1.2,0,N,0,898,6,6
2003,arroz,85,85,170,114,2000,-4.7,0,EN,0,739,30,15
2004,arroz,85,85,170,80,2000,-9.2,0,N,0,897,22,7
2005,arroz,90,90,198,84,2200,-5.7,10,EN,0,939,18,12
2006,arroz,90,60,132,51,2200,-10.5,0,LN,0,746,37,28
2007,arroz,90,90,270,104,3000,15.1,36.4,EN,0,893,11,8
2008,arroz,100,85,255,148,3000,7.7,0,LN,1,735,20,20
2009,arroz,100,100,300,173,3000,2.5,0,LN,0,959,18,16
2010,arroz,100,100,300,173,3000,-1.1,0,EN,1,650,10,24
2011,arroz,120,120,390,226,3250,3.5,8.3,LN,1,903,18,6
2012,arroz,120,120,390,225,3250,1,0,LN,0,748,15,0
2013,arroz,8,8,26,19,3250,-0.2,0,N,0,626,29,24
2014,arroz,8,8,26,20,3250,-0.7,0,N,0,759,11,3
2015,arroz,3,3,12,11,4000,21.7,23.1,EN,0,532,33,30
2016,arroz,2,2,10,11,5000,52,25,EN,1,622,29,66
