ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,150,195,0,1300,48.7,,LN,1,,,
1975,arroz,,165,66,0,400,-44.2,-69.2,N,0,,,
1976,arroz,,165,55,0,333,-43.5,-16.7,LN,0,,,
1977,arroz,,163,180,0,1104,123.3,200,EN,0,,,
1978,arroz,,148,13,0,88,-79.5,-92,EN,0,,,
1979,arroz,,165,17,0,103,-73.3,17.3,N,0,,,
1980,arroz,,192,94,0,490,30.9,200,EN,0,,,
1981,arroz,,165,17,0,103,-73.7,-79,N,0,671,31,65
1982,arroz,,182,32,0,176,-58.9,70.7,N,0,399,37,72
1983,arroz,,91,1,0,11,-97.8,-93.8,EN,1,408,28,78
1984,arroz,,54,70,0,1296,113.1,200,LN,0,390,83,110
1985,arroz,,54,70,0,1296,79.8,0,LN,0,841,23,78
1986,arroz,,54,54,0,1000,22.4,-22.9,N,0,529,73,26
1987,arroz,,54,25,0,463,-49.9,-53.7,EN,1,632,27,76
1988,arroz,54,54,70,0,1296,20.2,180,EN,0,459,93,106
1989,arroz,50,50,68,0,1360,5.2,4.9,LN,1,419,61,52
1990,arroz,60,60,23,1e-04,383,-75,-71.8,N,0,469,23,53
1991,arroz,80,80,144,0.0043,1800,1,200,EN,0,433,43,85
1992,arroz,24,24,4,0.0014,167,-91.9,-90.7,EN,1,640,109,68
1994,arroz,110,110,314,66,2855,4.9,,N,0,447,18,85
1995,arroz,85,85,282,76,3318,11.8,16.2,EN,0,474,75,80
1996,arroz,186,186,728,175,3914,23,18,LN,0,462,52,83
1997,arroz,175,175,693,159,3960,17.3,1.2,N,0,574,47,77
1998,arroz,50,0,0,0,,,,EN,1,451,23,116
1999,arroz,180,180,479,144,2661,-25.4,,LN,1,305,60,94
2000,arroz,74,74,103,26,1392,-61.5,-47.7,LN,1,863,24,58
2001,arroz,74,74,110,35,1486,-59.3,6.8,LN,0,460,46,86
2002,arroz,150,150,545,229,3633,-2,144.4,N,0,693,55,72
2003,arroz,130,130,475,274,3654,-2.6,0.6,EN,1,480,51,105
2004,arroz,130,130,472,264,3631,-2.9,-0.6,N,0,752,36,94
2005,arroz,125,115,452,181,3930,6.5,8.3,EN,0,444,44,142
2006,arroz,150,150,567,255,3780,4,-3.8,LN,0,519,64,110
2007,arroz,63,63,194,93,3079,-12.6,-18.5,EN,0,378,37,105
2008,arroz,48,48,208,146,4333,30.2,40.7,LN,1,870,55,97
2009,arroz,50,28,110,59,3929,26.3,-9.3,LN,0,412,70,74
2010,arroz,30,9,2,1,222,-92.3,-94.3,EN,1,224,56,95
2011,arroz,92,92,111,89,1207,-52.7,200,LN,1,703,39,52
2012,arroz,22,,,,,,,LN,0,433,65,80
2015,arroz,48,48,10,10,208,-85,,EN,0,327,39,110
2016,arroz,18,18,4,10,222,-82.5,6.7,EN,1,439,79,118
2018,arroz,20,20,30,24,1500,35.6,,LN,0,424,44,117
2019,arroz,18,18,27,27,1500,38.2,0,EN,0,508,54,93
2020,arroz,22,22,24,38,1091,-1.4,-27.3,N,0,617,57,104
2021,arroz,25,25,35,67,1400,20.6,28.3,LN,1,491,33,103
2022,arroz,28,28,34,61,1214,-2.9,-13.3,LN,0,686,29,85
2023,arroz,15,15,18,36,1200,-13.2,-1.2,LN,0,678,25,85
2024,arroz,15,15,23,62,1533,-1.1,27.8,EN,1,501,36,109
1974,cana,,75,3375,0,45000,32.7,,LN,1,,,
1975,cana,,160,3200,0,20000,-31.7,-55.6,N,0,,,
1976,cana,,160,3200,0,20000,-22,0,LN,0,,,
1977,cana,,160,3200,0,20000,-12.2,0,EN,0,,,
1978,cana,,14,308,0,22000,4.7,10,EN,0,,,
1979,cana,,14,308,0,22000,10.6,0,N,0,,,
1980,cana,,14,308,0,22000,12.1,0,EN,0,,,
1981,cana,,14,308,0,22000,28.4,0,N,0,671,31,65
1982,cana,,6,53,0,8833,-42,-59.8,N,0,399,37,72
1983,cana,,2,18,0,9000,-45,1.9,EN,1,408,28,78
1984,cana,,1,22,0,22000,19.4,144.4,LN,0,390,83,110
1985,cana,,1,22,0,22000,0.7,0,LN,0,841,23,78
1986,cana,,1,30,0,30000,17.3,36.4,N,0,529,73,26
1987,cana,,2,60,0,30000,6.6,0,EN,1,632,27,76
1988,cana,2,2,38,0,19000,-36.4,-36.7,EN,0,459,93,106
1989,cana,2,2,63,0,31500,3.3,65.8,LN,1,419,61,52
1990,cana,2,2,68,0,34000,15.9,7.9,N,0,469,23,53
1991,cana,17,17,595,0.0039,35000,24.1,2.9,EN,0,433,43,85
1992,cana,16,16,280,0.0183,17500,-37.9,-50,EN,1,640,109,68
1993,cana,6,6,60,0.1513,10000,-64.2,-42.9,EN,0,240,75,93
1994,cana,12,12,420,13,35000,23.2,200,N,0,447,18,85
1995,cana,12,12,420,4,35000,29.3,0,EN,0,474,75,80
1996,cana,35,35,875,8,25000,-1.1,-28.6,LN,0,462,52,83
1997,cana,10,10,250,3,25000,7.4,0,N,0,574,47,77
1998,cana,10,7,82,1,11714,-43.9,-53.1,EN,1,451,23,116
1999,cana,7,2,30,1,15000,-17.1,28,LN,1,305,60,94
2000,cana,2,2,40,1,20000,34.2,33.3,LN,1,863,24,58
2001,cana,2,0,0,0,,,,LN,0,460,46,86
1974,feijao,,617,222,0,360,87.8,,LN,1,,,
1975,feijao,,679,20,0,29,-82.6,-91.8,N,0,,,
1976,feijao,,679,40,0,59,-61.1,100,LN,0,,,
1977,feijao,,747,224,0,300,117.8,200,EN,0,,,
1978,feijao,,332,25,0,75,-41,-74.9,EN,0,,,
1979,feijao,,332,10,0,30,-75.2,-60,N,0,,,
1980,feijao,,709,160,0,226,89.7,200,EN,0,,,
1981,feijao,,532,16,0,30,-75.1,-86.7,N,0,671,31,65
1982,feijao,,498,52,0,104,-16.3,200,N,0,399,37,72
1983,feijao,,1618,53,0,33,-75.5,-68.6,EN,1,408,28,78
1984,feijao,,1780,534,0,300,104,200,LN,0,390,83,110
1985,feijao,,1780,214,0,120,-25.5,-59.9,LN,0,841,23,78
1986,feijao,,1780,320,0,180,0.1,49.5,N,0,529,73,26
1987,feijao,,1780,77,0,43,-78.7,-75.9,EN,1,632,27,76
1988,feijao,300,300,105,0,350,56.5,200,EN,0,459,93,106
1989,feijao,300,300,108,1e-04,360,48.8,2.9,LN,1,419,61,52
1990,feijao,300,0,0,0,,,,N,0,469,23,53
1991,feijao,510,510,153,0.0106,300,6.6,,EN,0,433,43,85
1992,feijao,630,630,19,0.0117,30,-89.9,-89.9,EN,1,640,109,68
1994,feijao,800,800,440,169,550,61.7,,N,0,447,18,85
1995,feijao,500,500,150,60,300,-16.5,-45.5,EN,0,474,75,80
1996,feijao,1520,1520,456,246,300,-19.8,0,LN,0,462,52,83
