ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,60,66,0,1100,-0.7,,LN,1,,,
1975,arroz,,50,68,0,1360,7.6,23.6,LN,0,,,
1976,arroz,,35,42,0,1200,-13.3,-11.8,LN,1,,,
1977,arroz,,40,60,0,1500,2.5,25,EN,0,,,
1978,arroz,,40,60,0,1500,0,0,EN,0,,,
1979,arroz,,10,15,0,1500,-0.5,0,N,0,,,
1980,arroz,,6,9,0,1500,7.7,0,EN,0,,,
1982,arroz,,15,15,0,1000,-12.2,,N,0,937,21,1
1983,arroz,,7,9,0,1286,5.7,28.6,EN,1,572,31,0
1984,arroz,,5,6,0,1200,-18.3,-6.7,LN,0,672,11,25
1985,arroz,,6,13,0,2167,22.4,80.6,LN,0,1172,9,11
1986,arroz,,3,6,0,2000,1.3,-7.7,N,0,711,22,0
1987,arroz,,3,6,0,2000,-5.1,0,EN,0,683,19,1
1988,arroz,5,5,11,0,2200,5.5,10,EN,0,577,26,11
1989,arroz,8,8,6,0,750,-62.6,-65.9,LN,1,503,28,5
1990,arroz,6,6,11,1e-04,1833,-3.8,144.4,N,0,703,37,16
1991,arroz,6,6,11,5e-04,1833,-2.5,0,N,0,862,17,7
1992,arroz,6,6,11,0.0053,1833,1.6,0,EN,1,941,10,7
1993,arroz,6,6,11,0.0851,1833,12.9,0,N,0,865,13,11
1994,arroz,6,6,11,1,1833,35.2,0,N,0,722,11,12
1995,arroz,6,6,5,1,833,-16.7,-54.5,EN,0,448,22,55
1974,cana,,20,900,0,45000,50.9,,LN,1,,,
1975,cana,,20,800,0,40000,11.5,-11.1,LN,0,,,
1976,cana,,15,600,0,40000,-3.4,0,LN,1,,,
1977,cana,,20,800,0,40000,-13.8,0,EN,0,,,
1978,cana,,15,600,0,40000,-21.4,0,EN,0,,,
1979,cana,,10,400,0,40000,-27,0,N,0,,,
1980,cana,,10,400,0,40000,-31.2,0,EN,0,,,
1981,cana,,5,250,0,50000,-17.9,25,N,0,810,12,0
