ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,130,72,0,554,-47.8,,LN,1,,,
1975,arroz,,120,144,0,1200,30.9,116.7,LN,0,,,
1976,arroz,,120,144,0,1200,57.7,0,LN,1,,,
1977,arroz,,130,65,0,500,-19.1,-58.3,EN,0,,,
1978,arroz,,230,324,0,1409,200.8,181.7,EN,0,,,
1979,arroz,,142,25,0,176,-48.9,-87.5,N,0,,,
1980,arroz,,1140,124,0,109,-50.9,-38.2,EN,0,,,
1981,arroz,,1210,361,0,298,87.9,174.3,N,0,523,33,68
1982,arroz,,1270,31,0,24,-92.1,-91.8,N,0,442,19,99
1983,arroz,,1275,20,0,16,-97,-35.7,EN,1,271,31,123
1984,arroz,,145,181,0,1248,52.4,200,LN,0,555,33,94
1985,arroz,,590,799,0,1354,20.9,8.5,LN,0,575,16,75
1986,arroz,,815,1279,0,1569,17.4,15.9,N,0,778,12,38
1987,arroz,,665,483,0,726,-51.5,-53.7,EN,0,578,24,96
1988,arroz,1423,1423,2513,1e-04,1766,20.9,143.1,EN,0,612,12,66
1989,arroz,1570,1570,2806,4e-04,1787,31.3,1.2,LN,1,544,24,51
1990,arroz,1872,1872,1065,0.0059,569,-53.9,-68.2,N,0,576,37,55
1991,arroz,1932,1932,2839,0.0712,1469,25.4,158.3,N,0,473,19,66
1992,arroz,2282,2282,876,0.3345,384,-65.2,-73.9,EN,1,388,31,91
1993,arroz,1927,100,150,0.9818,1500,45.1,200,N,0,345,31,114
1994,arroz,1927,1927,1292,181,670,-30.7,-55.3,N,0,557,24,68
1995,arroz,1927,1561,2417,483,1548,69.3,130.9,EN,0,406,27,94
1996,arroz,800,800,643,122,804,-7.5,-48.1,LN,0,662,12,48
1997,arroz,169,169,25,7,148,-81.8,-81.6,N,0,600,25,65
1998,arroz,262,262,226,87,863,19.3,200,EN,1,439,16,91
1999,arroz,169,85,57,17,671,1.2,-22.3,LN,1,508,17,75
2000,arroz,169,169,178,53,1053,58.2,57.1,LN,1,455,26,47
2001,arroz,17,17,1,0,59,-91.6,-94.4,LN,0,606,23,59
2002,arroz,5,0,0,0,,,,N,0,618,15,89
2005,arroz,10,10,12,4,1200,7.3,,EN,0,490,23,80
2016,arroz,5,,,,,,,EN,1,416,29,133
1974,cana,,82,2460,0,30000,,,LN,1,,,
1975,cana,,40,1000,0,25000,,-16.7,LN,0,,,
1996,cana,1,1,44,3,44000,,,LN,0,662,12,48
1974,feijao,,1500,603,0,402,6.7,,LN,1,,,
1975,feijao,,2500,900,0,360,5.3,-10.4,LN,0,,,
1976,feijao,,2500,750,0,300,-3.5,-16.7,LN,1,,,
1977,feijao,,2400,1008,0,420,47.4,40,EN,0,,,
1978,feijao,,3977,1073,0,270,1.9,-35.8,EN,0,,,
1979,feijao,,4450,472,0,106,-57.4,-60.7,N,0,,,
1980,feijao,,6580,685,0,104,-55.9,-1.9,EN,0,,,
1981,feijao,,6681,908,0,136,-40.3,30.6,N,0,523,33,68
1982,feijao,,7200,1304,0,181,-19.1,33.3,N,0,442,19,99
1983,feijao,,7020,71,0,10,-95.4,-94.4,EN,1,271,31,123
1984,feijao,,6282,2602,0,414,81.5,200,LN,0,555,33,94
1985,feijao,,7800,2070,0,265,8.5,-35.9,LN,0,575,16,75
1986,feijao,,6650,2793,0,420,63.6,58.3,N,0,778,12,38
1987,feijao,,6540,1502,0,230,-13.7,-45.3,EN,0,578,24,96
1988,feijao,8983,8983,1738,0,193,-30.4,-15.8,EN,0,612,12,66
1989,feijao,7250,7250,3495,0.0017,482,70.1,149.2,LN,1,544,24,51
1990,feijao,8537,8537,1275,0.0278,149,-45.9,-69,N,0,576,37,55
1991,feijao,8513,8513,3785,0.1211,445,70.2,197.7,N,0,473,19,66
1992,feijao,8513,8513,630,0.6273,74,-70.2,-83.4,EN,1,388,31,91
1993,feijao,6022,6022,151,4.6673,25,-89.4,-66.1,N,0,345,31,114
1994,feijao,7226,7226,2205,511,305,37.8,200,N,0,557,24,68
1995,feijao,7226,7226,3082,771,427,105.2,39.8,EN,0,406,27,94
1996,feijao,3135,3135,680,239,217,11.3,-49.1,LN,0,662,12,48
1997,feijao,787,787,101,56,128,-29,-40.8,N,0,600,25,65
1998,feijao,479,479,10,14,21,-87.6,-83.7,EN,1,439,16,91
1999,feijao,866,866,173,93,200,28.6,200,LN,1,508,17,75
2000,feijao,996,996,319,112,320,128.5,60.3,LN,1,455,26,47
2001,feijao,996,996,80,46,80,-36.5,-74.9,LN,0,606,23,59
2002,feijao,638,638,26,24,41,-65.5,-49.3,N,0,618,15,89
2003,feijao,638,638,64,52,100,-13.1,146.2,EN,0,557,26,95
2004,feijao,1085,1085,81,70,75,-35.6,-25.6,N,0,896,32,91
2005,feijao,918,918,221,200,241,105.7,200,EN,0,490,23,80
2006,feijao,730,730,88,78,121,-1.7,-49.9,LN,0,371,31,103
2007,feijao,949,949,14,19,15,-88.9,-87.8,EN,0,437,18,92
2008,feijao,730,730,58,64,79,-42.8,200,LN,1,449,53,123
2009,feijao,1089,1089,327,334,300,113,200,LN,0,503,42,98
2010,feijao,545,545,11,15,20,-86,-93.3,EN,1,488,12,115
2011,feijao,1089,1089,436,698,400,173.8,200,LN,1,664,19,85
2012,feijao,653,,,,,,,LN,0,297,16,135
2013,feijao,1095,6,2,6,333,118.4,,N,0,249,32,143
2014,feijao,1089,1089,22,38,20,-87,-93.9,N,0,563,18,96
2015,feijao,1089,1089,87,157,80,-48.7,200,EN,0,494,21,102
2016,feijao,1089,1089,44,106,40,-73.7,-49.4,EN,1,416,29,133
2017,feijao,1198,1198,144,389,120,-20.1,197.5,N,0,453,22,114
2018,feijao,958,958,153,347,160,9.2,32.9,LN,0,584,31,99
2019,feijao,617,617,148,276,240,70.1,50.2,EN,0,524,19,97
2020,feijao,740,740,213,746,288,113.7,20,EN,0,504,23,103
2021,feijao,780,780,56,202,72,-43.7,-75.1,LN,0,400,16,89
2022,feijao,780,780,94,338,121,0.9,67.9,LN,0,615,20,64
2023,feijao,780,780,31,143,40,-64,-67,LN,0,723,25,58
2024,feijao,780,780,94,432,121,20.1,200,EN,1,803,33,121
1974,milho,,3000,2000,0,667,25.7,,LN,1,,,
1975,milho,,5100,4080,0,800,64.1,20,LN,0,,,
1976,milho,,1800,180,0,100,-78,-87.5,LN,1,,,
1977,milho,,4424,1840,0,416,-4.4,200,EN,0,,,
1978,milho,,5205,4562,0,876,103.4,110.7,EN,0,,,
1979,milho,,5672,976,0,172,-60.7,-80.4,N,0,,,
1980,milho,,9856,2065,0,210,-53.6,21.8,EN,0,,,
1981,milho,,10618,281,0,26,-94.5,-87.4,N,0,523,33,68
1982,milho,,10925,463,0,42,-91.8,60.1,N,0,442,19,99
1983,milho,,10777,216,0,20,-96.4,-52.7,EN,1,271,31,123
1984,milho,,7238,5742,0,793,29.5,200,LN,0,555,33,94
1985,milho,,9050,10560,0,1167,67.7,47.1,LN,0,575,16,75
1986,milho,,17400,32048,0,1842,140.6,57.8,N,0,778,12,38
1987,milho,,17100,8963,0,524,-37.8,-71.5,EN,0,578,24,96
1988,milho,19000,19000,18900,2e-04,995,6.2,89.8,EN,0,612,12,66
1989,milho,19000,19000,27720,0.0034,1459,46.5,46.7,LN,1,544,24,51
1990,milho,20900,20900,5717,0.0385,274,-72.7,-81.3,N,0,576,37,55
1991,milho,21257,21257,26955,0.3627,1268,28.5,200,N,0,473,19,66
1992,milho,21257,21257,1956,0.4837,92,-90.5,-92.7,EN,1,388,31,91
1994,milho,23499,23499,31690,2612,1349,59.2,,N,0,557,24,68
1995,milho,23499,23499,28609,2861,1217,58.8,-9.7,EN,0,406,27,94
1996,milho,8888,8888,6820,880,767,8.9,-37,LN,0,662,12,48
1997,milho,2289,2289,556,111,243,-62.3,-68.3,N,0,600,25,65
1998,milho,1951,1951,296,81,152,-73.6,-37.5,EN,1,439,16,91
1999,milho,2518,2518,1662,266,660,27.2,200,LN,1,508,17,75
2000,milho,2518,2518,3022,499,1200,158.3,81.8,LN,1,455,26,47
2001,milho,2518,2518,453,89,180,-54.8,-85,LN,0,606,23,59
2002,milho,2014,2014,121,34,60,-82.4,-66.6,N,0,618,15,89
2003,milho,2014,2014,483,140,240,-24.3,200,EN,0,557,26,95
2004,milho,3927,3927,707,235,180,-48.2,-24.9,N,0,896,32,91
2005,milho,3142,3142,3783,1173,1204,193.3,200,EN,0,490,23,80
2006,milho,2514,2514,679,234,270,-41.6,-77.6,LN,0,371,31,103
2007,milho,2514,2263,81,35,36,-93.1,-86.7,EN,0,437,18,92
2008,milho,1257,1257,453,208,360,-40.1,200,LN,1,449,53,123
2009,milho,1634,1634,2116,787,1295,98.3,200,LN,0,503,42,98
2010,milho,817,817,74,31,91,-86.5,-93,EN,1,488,12,115
