ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1983,arroz,,405,553,0,1365,2.6,,EN,1,1334,10,0
1984,arroz,,390,417,0,1069,-23.5,-21.7,LN,0,1012,8,6
1985,arroz,,450,720,0,1600,9.9,49.6,LN,0,893,14,2
1986,arroz,,117,98,0,838,-44.4,-47.6,N,0,779,16,20
1987,arroz,,500,815,0,1630,5.1,94.6,EN,1,843,11,7
1988,arroz,550,550,935,0,1700,6.9,4.3,EN,0,886,11,3
1989,arroz,319,319,526,0,1649,1.7,-3,LN,1,1013,11,11
1990,arroz,304,304,305,0.0068,1003,-39,-39.2,N,0,969,13,4
1991,arroz,334,314,226,0.0053,720,-56.8,-28.3,EN,0,805,16,5
1992,arroz,306,306,264,0.0542,863,-48.4,19.9,EN,1,942,13,3
1993,arroz,262,262,425,1.4473,1622,-3.3,88,EN,0,976,10,4
1994,arroz,292,292,485,80,1661,-2.6,2.4,N,0,1033,10,7
1995,arroz,262,262,441,78,1683,-3.5,1.3,EN,0,1145,9,3
1996,arroz,276,276,522,102,1891,6.7,12.4,LN,0,997,10,1
1997,arroz,286,286,512,128,1790,-0.9,-5.3,N,0,1380,15,0
1998,arroz,286,286,512,155,1790,-2.5,0,EN,1,1177,7,2
1999,arroz,286,286,512,154,1790,-1.9,0,LN,1,832,13,3
2000,arroz,286,286,562,138,1965,9.5,9.8,LN,1,774,13,3
2001,arroz,336,336,642,171,1911,8,-2.8,LN,0,1001,10,2
2002,arroz,310,310,525,179,1694,-2.4,-11.4,N,0,825,12,9
2003,arroz,310,310,490,317,1581,-7,-6.7,EN,1,1230,9,13
2004,arroz,62,62,98,69,1581,-6,0,N,0,872,12,6
2005,arroz,60,60,33,16,550,-66.9,-65.2,EN,0,961,13,10
2006,arroz,100,100,160,64,1600,-2.8,190.9,LN,0,784,10,5
2007,arroz,100,100,160,69,1600,-2.8,0,EN,0,1079,8,10
