ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,cana,,5768,244563,0,42400,-0.8,,39367,LN,1,-1.5,,,
1975,cana,,4120,185400,0,45000,7,6.1,39588,N,0,-0.1,,,
1976,cana,,6000,240000,0,40000,-3.4,-11.1,39811,LN,0,-1,,,
1977,cana,,6200,248000,0,40000,-2.2,0,40035,EN,0,1,,,
1978,cana,,6000,240000,0,40000,-1.1,0,40261,EN,0,0.9,,,
1979,cana,,6000,240000,0,40000,-0.3,0,40487,N,0,0.2,,,
1980,cana,,7000,280000,0,40000,0.4,0,40715,EN,0,0.6,,,
1981,cana,,7000,280000,0,40000,0.8,0,40945,N,0,0,417,15,0
1982,cana,,6000,240000,0,40000,1,0,41175,N,0,0.1,319,17,0
1983,cana,,6000,240000,0,40000,1,0,41407,EN,1,2.5,346,16,0
1984,cana,,6000,240000,0,40000,0.8,0,41640,LN,0,-0.5,202,29,0
1985,cana,,6000,240000,0,40000,0.3,0,41875,LN,0,-0.8,521,30,0
1986,cana,,6000,240000,0,40000,-0.4,0,42110,N,0,-0.3,423,17,0
1987,cana,,6000,240000,0,40000,-1.3,0,42347,EN,1,1.6,711,14,0
1988,cana,6000,6000,240000,2e-04,40000,-2.3,0,42586,EN,0,0.7,348,72,0
1989,cana,5000,5000,250000,0.0031,50000,20.8,25,42826,LN,1,-1.7,196,23,0
1990,cana,6000,5500,275000,0.0952,50000,19.3,0,43067,N,0,0.2,235,27,0
1991,cana,5000,4500,225000,0.4131,50000,17.2,0,43309,EN,0,0.6,149,20,0
1992,cana,5000,5000,250000,5.6168,50000,14.7,0,43553,EN,1,2.3,535,30,0
1993,cana,3000,3000,56700,23.2142,18900,-57.5,-62.2,43798,EN,0,0.5,81,37,0
1994,cana,6500,6500,247500,2383,38077,-15.8,101.5,44045,N,0,0.3,300,14,0
1995,cana,7150,7000,315000,4568,45000,-2.6,18.2,44293,EN,0,1.3,161,29,0
1996,cana,7500,7000,350000,6356,50000,6.5,11.1,44542,LN,0,-0.9,207,40,0
1997,cana,9500,7000,317000,5627,45286,-4.7,-9.4,44793,N,0,-0.2,428,17,0
