ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1975,arroz,,63,76,0,1206,,,1132,N,0,-0.2,,,
1976,arroz,,60,72,0,1200,,-0.5,1181,LN,0,-1.1,,,
1977,arroz,,55,66,0,1200,,0,1234,EN,0,1.1,,,
1978,arroz,,40,48,0,1200,,0,1291,EN,0,1.1,,,
1979,arroz,,6,7,0,1167,,-2.8,1355,N,0,0.2,,,
1980,arroz,,8,12,0,1500,,28.6,1427,EN,0,0.7,,,
1981,arroz,,20,34,0,1700,124.9,13.3,1505,N,0,0.2,1138,15,1
1982,arroz,,28,48,0,1714,5.7,0.8,1590,N,0,0,1131,12,0
1983,arroz,,8,12,0,1500,-25,-12.5,1676,EN,1,2.5,1047,13,0
1984,arroz,,8,13,0,1625,-18.8,8.3,1760,LN,0,-1,1015,14,6
1985,arroz,,8,16,0,2000,0,23.1,1837,LN,0,-1,1318,7,0
1986,arroz,,10,20,0,2000,0,0,1904,N,0,-0.2,1030,13,4
1987,arroz,,10,20,0,2000,0,0,1955,EN,1,1.5,1005,21,6
1988,arroz,3,3,6,0,2000,0,0,1991,EN,0,0.9,1105,8,2
1989,arroz,9,9,18,0,2000,0,0,2012,LN,1,-1.9,916,13,0
1990,arroz,11,11,22,1e-04,2000,0,0,2021,N,0,0,1010,9,1
1991,arroz,10,10,20,5e-04,2000,0,0,2021,EN,0,0.5,1064,6,0
1992,arroz,10,10,20,0.0033,2000,0,0,2016,EN,1,2.1,953,11,0
1993,arroz,10,10,20,0.0436,2000,0,0,2010,N,0,0.3,1063,7,0
1994,arroz,6,6,12,4,2000,0,0,2005,N,0,0.3,879,12,2
1995,arroz,2,2,4,1,2000,0,0,2003,EN,0,1.4,807,9,11
1996,arroz,1,1,2,0,2000,0,0,2002,LN,0,-0.9,1129,9,0
1997,arroz,1,1,2,0,2000,0,0,2003,N,0,-0.3,1313,13,0
1975,cana,,26,542,0,20846,117.9,,22674,N,0,-0.1,,,
1976,cana,,34,850,0,25000,99.5,19.9,23407,LN,0,-1,,,
1977,cana,,34,850,0,25000,200,0,24106,EN,0,1,,,
1978,cana,,34,850,0,25000,260,0,24714,EN,0,0.9,,,
1979,cana,,21,525,0,25000,200,0,25202,N,0,0.2,,,
1980,cana,,18,502,0,27889,276.5,11.6,25597,EN,0,0.6,,,
1981,cana,,14,350,0,25000,200,-10.4,25980,N,0,0,1138,15,1
