ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,220,220,440,88,2000,-0.5,,N,0,1352,7,0
1998,arroz,200,200,400,107,2000,2,0,EN,1,1556,8,0
1999,arroz,300,300,540,140,1800,-5.3,-10,LN,1,909,11,0
2000,arroz,400,400,720,162,1800,-2.2,0,LN,1,924,7,0
2001,arroz,400,400,981,265,2452,38.4,36.3,LN,0,1206,8,0
2002,arroz,250,250,475,119,1900,11.3,-22.5,N,0,861,9,0
2003,arroz,200,200,360,171,1800,9.8,-5.3,EN,0,1091,10,0
2004,arroz,100,100,150,83,1500,-5.7,-16.7,N,0,917,17,0
2005,arroz,100,100,120,42,1200,-23.3,-20,EN,0,1051,9,1
2006,arroz,70,70,84,25,1200,-26.3,0,LN,0,1044,9,0
2007,arroz,50,50,100,35,2000,16.7,66.7,EN,0,1056,8,0
2008,arroz,50,50,100,60,2000,10.7,0,LN,1,888,8,0
2009,arroz,50,50,100,60,2000,5.3,0,LN,0,920,10,0
2010,arroz,30,30,54,30,1800,-7.2,-10,EN,1,1214,8,0
2011,arroz,30,30,60,36,2000,3.6,11.1,LN,1,1174,10,0
2012,arroz,20,20,30,21,1500,-21.2,-25,LN,0,839,12,0
2013,arroz,7,7,14,10,2000,5.3,33.3,N,0,1114,9,0
2014,arroz,10,10,20,20,2000,5.8,0,N,0,1264,9,0
2015,arroz,10,10,20,16,2000,8,0,EN,0,1020,16,0
2016,arroz,10,10,15,15,1500,-17.3,-25,EN,1,1524,13,0
2017,arroz,5,5,10,9,2000,12.4,33.3,N,0,963,9,0
2018,arroz,5,5,8,8,1600,-10.1,-20,LN,0,1204,8,0
2019,arroz,5,5,8,7,1600,-10.4,0,EN,0,1044,11,0
2020,arroz,5,5,10,9,2000,11.6,25,EN,0,659,9,0
2021,arroz,5,5,10,16,2000,10.9,0,LN,0,774,10,1
2022,arroz,5,5,9,16,1800,-0.9,-10,LN,0,1028,10,0
2023,arroz,5,5,9,17,1800,-1.7,0,LN,0,984,7,0
2024,arroz,5,5,9,11,1800,-2.3,0,EN,1,1589,6,0
2000,cana,12,12,480,11,40000,1.2,,LN,1,924,7,0
2001,cana,12,12,480,14,40000,-0.6,0,LN,0,1206,8,0
2002,cana,13,13,520,36,40000,-1.4,0,N,0,861,9,0
2003,cana,13,13,520,15,40000,-1.2,0,EN,0,1091,10,0
2004,cana,15,15,600,30,40000,-0.2,0,N,0,917,17,0
2005,cana,15,15,600,60,40000,2.1,0,EN,0,1051,9,1
2006,cana,17,17,680,136,40000,5.9,0,LN,0,1044,9,0
2007,cana,17,17,595,48,35000,-0.7,-12.5,EN,0,1056,8,0
2008,cana,15,15,450,45,30000,-9.4,-14.3,LN,1,888,8,0
2009,cana,15,15,450,90,30000,-5.5,0,LN,0,920,10,0
2010,cana,15,15,600,30,40000,24.6,33.3,EN,1,1214,8,0
2011,cana,15,15,450,135,30000,-9,-25,LN,1,1174,10,0
2012,cana,2,2,70,4,35000,2.4,16.7,LN,0,839,12,0
2013,cana,2,2,70,42,35000,0.7,0,N,0,1114,9,0
2014,cana,2,2,70,42,35000,-0.5,0,N,0,1264,9,0
2015,cana,2,2,40,22,20000,-42.9,-42.9,EN,0,1020,16,0
2016,cana,2,2,70,42,35000,-0.1,75,EN,1,1524,13,0
2017,cana,2,2,70,42,35000,0,0,N,0,963,9,0
2018,cana,2,2,60,4,30000,-14.3,-14.3,LN,0,1204,8,0
2019,cana,2,2,70,5,35000,0,16.7,EN,0,1044,11,0
2020,cana,2,2,70,5,35000,0,0,EN,0,659,9,0
2021,cana,2,2,70,6,35000,0,0,LN,0,774,10,1
2022,cana,2,2,70,6,35000,0,0,LN,0,1028,10,0
2023,cana,2,2,70,8,35000,0,0,LN,0,984,7,0
2024,cana,2,2,70,9,35000,0,0,EN,1,1589,6,0
1997,feijao,605,605,484,262,800,-0.1,,N,0,1352,7,0
1998,feijao,495,495,396,317,800,-11,0,EN,1,1556,8,0
1999,feijao,570,555,579,349,1043,6.6,30.4,LN,1,909,11,0
2000,feijao,760,760,760,315,1000,-4.6,-4.1,LN,1,924,7,0
2001,feijao,400,400,585,351,1462,32.4,46.2,LN,0,1206,8,0
2002,feijao,470,470,617,518,1313,13.6,-10.2,N,0,861,9,0
2003,feijao,350,350,385,385,1100,-7.3,-16.2,EN,0,1091,10,0
2004,feijao,300,300,300,240,1000,-19.3,-9.1,N,0,917,17,0
2005,feijao,200,200,240,259,1200,-7.7,20,EN,0,1051,9,1
2006,feijao,200,200,300,240,1500,6.1,25,LN,0,1044,9,0
2007,feijao,200,200,300,174,1500,-1.6,0,EN,0,1056,8,0
2008,feijao,150,150,262,511,1747,10.9,16.4,LN,1,888,8,0
2009,feijao,200,200,400,400,2000,23.8,14.5,LN,0,920,10,0
2010,feijao,30,30,39,46,1300,-19.5,-35,EN,1,1214,8,0
2011,feijao,550,550,822,822,1495,-9.6,15,LN,1,1174,10,0
2012,feijao,300,300,465,837,1550,-8,3.7,LN,0,839,12,0
2013,feijao,250,250,450,1062,1800,3.6,16.1,N,0,1114,9,0
2014,feijao,365,365,715,1024,1959,10.2,8.8,N,0,1264,9,0
2015,feijao,280,280,562,1106,2007,15,2.5,EN,0,1020,16,0
2016,feijao,330,330,480,1097,1455,-13.9,-27.5,EN,1,1524,13,0
2017,feijao,350,350,560,1101,1600,3.1,10,N,0,963,9,0
2018,feijao,550,550,835,1404,1518,1.9,-5.1,LN,0,1204,8,0
2019,feijao,250,250,300,900,1200,-17.3,-21,EN,0,1044,11,0
2020,feijao,300,300,360,1086,1200,-18,0,EN,0,659,9,0
2021,feijao,250,220,390,1837,1773,18.3,47.7,LN,0,774,10,1
2022,feijao,210,92,207,1101,2250,44.5,26.9,LN,0,1028,10,0
2023,feijao,70,70,126,672,1800,9.7,-20,LN,0,984,7,0
2024,feijao,120,120,180,1027,1500,-14.2,-16.7,EN,1,1589,6,0
1997,milho,3850,3850,14630,1507,3800,-8.7,,N,0,1352,7,0
1998,milho,4200,4200,19740,2349,4700,2.4,23.7,EN,1,1556,8,0
1999,milho,4510,4510,23452,3354,5200,5.4,10.6,LN,1,909,11,0
2000,milho,4500,4500,25650,4591,5700,9.3,9.6,LN,1,924,7,0
2001,milho,5400,5400,29630,3704,5487,1.4,-3.7,LN,0,1206,8,0
2002,milho,5100,5100,27272,5454,5347,-3.8,-2.5,N,0,861,9,0
2003,milho,7000,7000,38900,8947,5557,-0.6,3.9,EN,0,1091,10,0
2004,milho,6800,6800,42850,11141,6301,11.9,13.4,N,0,917,17,0
2005,milho,6000,6000,32322,8630,5387,-5.7,-14.5,EN,0,1051,9,1
2006,milho,5000,5000,25760,5152,5152,-13.9,-4.4,LN,0,1044,9,0
2007,milho,3500,3500,22057,5514,6302,0,22.3,EN,0,1056,8,0
2008,milho,5000,5000,37000,12580,7400,10.3,17.4,LN,1,888,8,0
2009,milho,4500,4500,29250,8190,6500,-8.8,-12.2,LN,0,920,10,0
2010,milho,4500,4500,36000,8820,8000,7.2,23.1,EN,1,1214,8,0
2011,milho,2900,2900,23780,9512,8200,6.5,2.5,LN,1,1174,10,0
2012,milho,3300,3300,24460,9422,7412,-6.5,-9.6,LN,0,839,12,0
2013,milho,3500,3500,27750,9694,7929,-3.6,7,N,0,1114,9,0
2014,milho,2600,2600,22100,8685,8500,-0.5,7.2,N,0,1264,9,0
