ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1983,arroz,,30,27,0,900,,,EN,1,341,43,21
1974,feijao,,1300,700,0,538,5.6,,LN,1,,,
1975,feijao,,938,550,0,586,26.3,8.9,N,0,,,
1976,feijao,,2000,420,0,210,-50.2,-64.2,LN,0,,,
1977,feijao,,1000,360,0,360,-6.2,71.4,EN,0,,,
1978,feijao,,1000,300,0,300,-14,-16.7,EN,0,,,
1979,feijao,,960,384,0,400,26.1,33.3,N,0,,,
1980,feijao,,1500,320,0,213,-26.2,-46.7,EN,0,,,
1981,feijao,,1500,375,0,250,-5.5,17.2,N,0,487,39,24
1982,feijao,,300,72,0,240,-1.3,-4,N,0,114,38,22
1983,feijao,,500,450,0,900,297.7,200,EN,1,341,43,21
1984,feijao,,2500,1500,0,600,180.4,-33.3,LN,0,193,58,58
1985,feijao,,1500,450,0,300,47.4,-50,LN,0,623,34,40
1986,feijao,,3000,828,0,276,43.5,-8,N,0,431,34,13
1987,feijao,,1400,168,0,120,-34.3,-56.5,EN,1,467,15,10
1988,feijao,3500,2100,288,0,137,-23.1,14.3,EN,0,367,29,66
1989,feijao,3900,1900,285,2e-04,150,-17.8,9.4,LN,1,305,21,18
1990,feijao,1400,140,7,2e-04,50,-73.9,-66.7,N,0,330,22,12
1991,feijao,2500,1600,318,0.0266,199,-0.4,200,EN,0,228,29,34
1992,feijao,960,960,209,0.2888,218,2.1,9.5,EN,1,446,41,23
1993,feijao,50,50,12,0.4364,240,2.3,10.2,EN,0,90,35,12
1994,feijao,1300,1300,780,281,600,141.5,150,N,0,351,22,26
1995,feijao,1000,850,357,111,420,68.2,-30,EN,0,216,26,19
1996,feijao,2830,2420,550,237,227,-8.2,-45.9,LN,0,168,52,25
1997,feijao,1000,500,180,99,360,44.4,58.4,N,0,425,11,18
1998,feijao,5,5,1,1,200,-18.4,-44.4,EN,1,158,21,77
1999,feijao,300,90,9,7,100,-57.2,-50,LN,1,210,101,43
2000,feijao,1900,900,540,297,600,155.8,200,LN,1,403,13,4
2001,feijao,540,490,131,103,267,6.5,-55.4,LN,0,286,21,12
2002,feijao,1150,570,68,58,119,-56.1,-55.4,N,0,442,39,9
2003,feijao,1600,320,37,56,116,-61,-3.1,EN,1,315,29,40
2004,feijao,1600,1600,336,302,210,-38.2,81.6,N,0,506,36,19
2005,feijao,2500,2500,1500,1290,600,51.1,185.7,EN,0,341,52,40
2006,feijao,4500,4500,2436,1462,541,22.9,-9.8,LN,0,250,55,34
2007,feijao,5000,5000,3000,3263,600,25.6,10.8,EN,0,318,41,62
2008,feijao,1800,1800,960,864,533,2.2,-11.1,LN,1,448,43,44
2009,feijao,1800,1800,800,900,444,-19.3,-16.7,LN,0,204,45,114
2010,feijao,1450,1450,870,1305,600,7,35,EN,1,301,25,99
2011,feijao,1100,1100,660,990,600,6.5,0,LN,1,422,25,75
2012,feijao,1100,1100,660,1518,600,6.7,0,LN,0,144,45,105
2014,feijao,500,500,240,360,480,-11.6,,N,0,198,22,85
2015,feijao,500,500,240,480,480,-8.4,0,EN,0,140,38,118
2016,feijao,500,500,60,120,120,-76.1,-75,EN,1,233,46,107
2017,feijao,500,500,200,300,400,-15.8,200,LN,0,82,42,149
2020,feijao,1800,1170,597,2090,510,40.6,,N,0,470,55,97
2021,feijao,400,40,10,30,250,-21,-51,LN,1,184,15,100
2022,feijao,1100,190,43,181,226,-15.2,-9.5,LN,0,314,28,102
2023,feijao,1240,210,55,248,262,23,15.7,LN,0,301,18,85
2024,feijao,560,30,22,72,733,375.2,180,EN,1,440,25,109
1974,milho,,2500,2250,0,900,-12.8,,LN,1,,,
1975,milho,,2930,2842,0,970,7.4,7.8,N,0,,,
1976,milho,,2400,1800,0,750,-4.9,-22.7,LN,0,,,
1977,milho,,2500,3000,0,1200,73.5,60,EN,0,,,
1978,milho,,2500,2250,0,900,47.9,-25,EN,0,,,
1979,milho,,2100,504,0,240,-55.3,-73.3,N,0,,,
1980,milho,,1000,140,0,140,-70.8,-41.7,EN,0,,,
1981,milho,,2000,300,0,150,-65.5,7.1,N,0,487,39,24
1982,milho,,350,42,0,120,-70,-20,N,0,114,38,22
1983,milho,,500,90,0,180,-53.1,50,EN,1,341,43,21
1984,milho,,4000,3600,0,900,132.1,200,LN,0,193,58,58
1985,milho,,2000,1200,0,600,51.6,-33.3,LN,0,623,34,40
1986,milho,,4000,2880,0,720,72,20,N,0,431,34,13
1987,milho,,2500,450,0,180,-60.7,-75,EN,1,467,15,10
1988,milho,5000,4000,2400,1e-04,600,23.3,200,EN,0,367,29,66
1989,milho,6000,4000,1440,4e-04,360,-27.1,-40,LN,1,305,21,18
1990,milho,1800,180,18,2e-04,100,-79.7,-72.2,N,0,330,22,12
1991,milho,3500,2700,2970,0.108,1100,124.9,200,EN,0,228,29,34
1992,milho,3000,900,270,0.0982,300,-38,-72.7,EN,1,446,41,23
1993,milho,150,150,45,0.6545,300,-37,0,EN,0,90,35,12
1994,milho,2000,2000,1440,173,720,54.7,140,N,0,351,22,26
1995,milho,1000,900,540,81,600,35.3,-16.7,EN,0,216,26,19
1996,milho,3800,3461,1828,329,528,27.3,-12,LN,0,168,52,25
1997,milho,3500,3461,1828,457,528,33.7,0,N,0,425,11,18
1998,milho,10,10,1,0,100,-72.8,-81.1,EN,1,158,21,77
1999,milho,400,40,2,1,50,-84.9,-50,LN,1,210,101,43
2000,milho,1250,1000,600,90,600,91.7,200,LN,1,403,13,4
2001,milho,380,300,54,8,180,-44,-70,LN,0,286,21,12
2002,milho,2000,1000,300,75,300,-11.5,66.7,N,0,442,39,9
2004,milho,1600,1600,384,115,240,-41.1,,N,0,506,36,19
2005,milho,2000,2000,1200,324,600,21.5,150,EN,0,341,52,40
2006,milho,5000,5000,3000,540,600,-1.7,0,LN,0,250,55,34
2007,milho,5250,5200,3120,694,600,-12,0,EN,0,318,41,62
2008,milho,5250,5250,3150,1197,600,-15.5,0,LN,1,448,43,44
2009,milho,5000,5000,8000,3040,1600,117.7,166.7,LN,0,204,45,114
2010,milho,5000,5000,3000,1050,600,-19.3,-62.5,EN,1,301,25,99
2011,milho,5000,5000,6000,2700,1200,66,100,LN,1,422,25,75
2012,milho,3600,3600,4450,2628,1236,80.9,3,LN,0,144,45,105
2014,milho,500,500,200,100,400,-36.5,,N,0,198,22,85
2015,milho,500,500,15,4,30,-95.2,-92.5,EN,0,140,38,118
2016,milho,500,20,1,1,50,-92,66.7,EN,1,233,46,107
2017,milho,20,20,6,2,300,-52,200,LN,0,82,42,149
2020,milho,2500,1250,750,450,600,-6.7,,N,0,470,55,97
2021,milho,400,50,45,41,900,37.5,50,LN,1,184,15,100
2022,milho,2300,1000,890,890,890,32.3,-1.1,LN,0,314,28,102
2023,milho,2600,1050,917,1055,873,24.7,-1.9,LN,0,301,18,85
2024,milho,200,20,10,13,500,-31.9,-42.7,EN,1,440,25,109
2004,milho1,1600,1600,384,,240,,,N,0,506,36,19
2005,milho1,2000,2000,1200,,600,,150,EN,0,341,52,40
2006,milho1,5000,5000,3000,,600,,0,LN,0,250,55,34
2007,milho1,5250,5200,3120,,600,,0,EN,0,318,41,62
