ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,143,429,0,3000,-4.2,,LN,1,,,
1975,arroz,,501,1796,0,3585,14,19.5,N,0,,,
1976,arroz,,457,1167,0,2554,-19.4,-28.8,LN,0,,,
1977,arroz,,550,1870,0,3400,6.2,33.1,EN,0,,,
1978,arroz,,400,1360,0,3400,4.7,0,EN,0,,,
1979,arroz,,184,223,0,1212,-63.3,-64.4,N,0,,,
1981,arroz,,3,11,0,3667,6.4,,N,0,758,21,4
1982,arroz,,50,173,0,3460,-2,-5.6,N,0,452,12,3
1983,arroz,,168,554,0,3298,-9.1,-4.7,EN,1,940,8,3
1984,arroz,,160,500,0,3125,-16.1,-5.2,LN,0,662,9,21
1985,arroz,,160,528,0,3300,-14.2,5.6,LN,0,609,14,3
1986,arroz,,560,2240,0,4000,0.3,21.2,N,0,531,16,2
1987,arroz,,850,3825,0,4500,9.3,12.5,EN,1,841,13,13
1988,arroz,650,650,3250,0,5000,17.6,11.1,EN,0,637,12,15
1989,arroz,550,550,2420,4e-04,4400,-0.1,-12,LN,1,646,8,4
1990,arroz,500,500,2000,0.0163,4000,-11.5,-9.1,N,0,515,11,13
1991,arroz,500,500,2500,0.082,5000,9.3,25,EN,0,745,10,15
1992,arroz,500,500,2500,0.6109,5000,8.6,0,EN,1,654,19,12
1993,arroz,700,700,3010,26.1378,4300,-7,-14,EN,0,545,7,13
1994,arroz,735,735,3014,620,4101,-10.6,-4.6,N,0,977,9,9
1995,arroz,665,665,3192,721,4800,6.7,17.1,EN,0,728,8,13
1996,arroz,790,790,3792,748,4800,7.7,0,LN,0,682,11,13
1997,arroz,665,665,2926,729,4400,-1,-8.3,N,0,715,10,11
1998,arroz,790,790,3476,1182,4400,-0.6,0,EN,1,1086,10,6
1999,arroz,1080,1080,4752,1411,4400,-1.3,0,LN,1,486,10,8
2000,arroz,1080,1080,4752,1093,4400,-3.2,0,LN,1,534,15,8
2001,arroz,1080,1080,4752,1663,4400,-5.8,0,LN,0,901,10,6
2002,arroz,1080,1080,4752,1663,4400,-8.4,0,N,0,706,8,15
2003,arroz,1080,1080,5400,3553,5000,0.7,13.6,EN,1,904,8,9
2004,arroz,500,500,2500,1310,5000,-3.3,0,N,0,680,18,3
2005,arroz,500,500,3000,1248,6000,11.9,20,EN,0,474,13,11
2006,arroz,432,432,2592,1081,6000,7.3,0,LN,0,642,14,17
2007,arroz,434,434,2517,996,5800,-1,-3.3,EN,0,646,9,17
2008,arroz,500,500,3050,1739,6100,0.3,5.2,LN,1,577,11,6
2009,arroz,500,500,3050,1519,6100,-2.5,0,LN,0,829,8,4
2010,arroz,500,500,2750,1465,5500,-14.4,-9.8,EN,1,962,9,11
2011,arroz,273,273,1775,781,6502,-0.9,18.2,LN,1,691,10,9
2012,arroz,250,250,1811,1014,7244,8.9,11.4,LN,0,550,11,32
2013,arroz,275,275,1925,622,7000,4.2,-3.4,LN,0,709,10,16
2014,arroz,250,250,1775,1296,7100,4.8,1.4,N,0,884,10,27
2015,arroz,403,403,2781,2086,6901,0.8,-2.8,EN,0,864,9,12
2016,arroz,452,452,3028,2483,6699,-2.8,-2.9,EN,1,1167,16,11
2017,arroz,411,411,2597,2311,6319,-8.9,-5.7,LN,0,1032,11,12
2018,arroz,710,710,4577,2938,6446,-7.4,2,LN,0,1002,6,7
2019,arroz,630,630,5229,4549,8300,18.9,28.8,EN,0,643,11,23
2020,arroz,370,370,2590,5666,7000,0.1,-15.7,N,0,719,17,31
2021,arroz,398,398,2611,4700,6560,-6.1,-6.3,LN,1,527,16,10
2022,arroz,398,398,2949,4011,7410,6.2,12.9,LN,0,658,18,22
2023,arroz,410,410,2866,3898,6990,0.5,-5.7,LN,0,540,10,25
2024,arroz,440,,,,,,,EN,1,986,8,18
1981,cana,,30,360,0,12000,11.1,,N,0,758,21,4
1982,cana,,40,540,0,13500,-2.6,12.5,N,0,452,12,3
1983,cana,,20,270,0,13500,-18.9,0,EN,1,940,8,3
1984,cana,,15,227,0,15133,-20.9,12.1,LN,0,662,9,21
1985,cana,,20,300,0,15000,-29.6,-0.9,LN,0,609,14,3
1986,cana,,20,600,0,30000,29,100,N,0,531,16,2
1987,cana,,20,600,0,30000,20.4,0,EN,1,841,13,13
