ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,200,180,0,900,-6.5,,892,LN,1,-1.9,,,
1975,arroz,,180,440,0,2444,161.3,171.6,909,N,0,-0.2,,,
1976,arroz,,300,600,0,2000,116.4,-18.2,927,LN,0,-1.1,,,
1977,arroz,,385,385,0,1000,7.2,-50,945,EN,0,1.1,,,
1978,arroz,,440,220,0,500,-47.6,-50,964,EN,0,1.1,,,
1979,arroz,,340,34,0,100,-89.9,-80,983,N,0,0.2,,,
1980,arroz,,438,526,0,1201,16.2,200,1002,EN,0,0.7,,,
1981,arroz,,160,150,0,938,-13.9,-21.9,1021,N,0,0.2,964,12,0
1982,arroz,,175,140,0,800,-32,-14.7,1041,N,0,0,864,12,0
1983,arroz,,250,375,0,1500,17.6,87.5,1062,EN,1,2.5,1380,6,0
1984,arroz,,250,450,0,1800,30.8,20,1082,LN,0,-1,765,8,0
1985,arroz,,235,423,0,1800,21.2,0,1104,LN,0,-1,988,11,0
1986,arroz,,235,212,0,902,-42.3,-49.9,1125,N,0,-0.2,561,12,5
1987,arroz,,235,282,0,1200,-24.6,33,1147,EN,1,1.5,697,12,0
1988,arroz,235,235,399,0,1698,6,41.5,1170,EN,0,0.9,847,10,0
1989,arroz,200,200,360,0,1800,14.1,6,1192,LN,1,-1.9,994,7,0
1990,arroz,200,200,360,0.0016,1800,18.3,0,1216,N,0,0,940,9,0
1991,arroz,200,200,36,0.0014,180,-87.9,-90,1239,EN,0,0.5,991,11,0
1992,arroz,200,200,260,0.09,1300,-11.2,200,1264,EN,1,2.1,1037,11,0
1993,arroz,150,150,195,0.9218,1300,-10.3,0,1288,N,0,0.3,826,7,0
1994,arroz,150,150,225,25,1500,1.7,15.4,1313,N,0,0.3,1072,8,0
1995,arroz,200,200,300,35,1500,-1,0,1339,EN,0,1.4,1123,10,0
1996,arroz,100,100,102,18,1020,-34.9,-32,1365,LN,0,-0.9,1113,12,0
1997,arroz,100,100,200,44,2000,20.2,96.1,1392,N,0,-0.3,881,8,0
1998,arroz,100,100,200,44,2000,13.1,0,1419,EN,1,2.3,2051,6,0
1999,arroz,100,100,180,45,1800,-2,-10,1447,LN,1,-1.6,628,9,0
2000,arroz,100,100,180,45,1800,-5.4,0,1475,LN,1,-1.6,734,9,0
2001,arroz,15,15,29,7,1933,-0.6,7.4,1504,LN,0,-0.7,1067,11,0
2002,arroz,15,15,29,8,1933,-0.7,0,1533,N,0,-0.3,888,8,0
2003,arroz,5,5,10,3,2000,3.4,3.4,1563,EN,0,1.2,1133,10,0
2004,arroz,5,5,10,3,2000,3.6,0,1594,N,0,0.3,836,13,0
2005,arroz,5,5,2,1,400,-79.2,-80,1625,EN,0,0.7,633,13,1
2006,arroz,5,5,9,3,1800,-5.6,200,1657,LN,0,-0.8,935,13,0
