ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1975,arroz,,120,180,0,1500,2.5,,LN,0,,,
1976,arroz,,480,720,0,1500,3,0,LN,1,,,
1977,arroz,,480,960,0,2000,37.1,33.3,EN,0,,,
1978,arroz,,75,45,0,600,-59.2,-70,EN,0,,,
1979,arroz,,25,25,0,1000,-33,66.7,N,0,,,
1980,arroz,,300,450,0,1500,-1.1,50,EN,0,,,
1981,arroz,,300,630,0,2100,35.2,40,N,0,894,8,0
1982,arroz,,240,240,0,1000,-37.5,-52.4,N,0,1085,8,0
1983,arroz,,300,600,0,2000,21.5,100,EN,1,1626,10,0
1984,arroz,,270,540,0,2000,16.1,0,LN,0,872,7,0
1985,arroz,,300,450,0,1500,-16.6,-25,LN,0,995,9,0
1986,arroz,,300,450,0,1500,-18,0,N,0,975,12,8
1987,arroz,,330,660,0,2000,8.6,33.3,EN,0,1062,12,0
1988,arroz,330,330,660,0,2000,8.2,0,EN,0,838,10,0
1989,arroz,330,330,660,0,2000,8.8,0,LN,1,1117,10,2
1990,arroz,330,330,660,0.0013,2000,9.6,0,N,0,1123,6,0
1991,arroz,330,230,230,0.0039,1000,-44.7,-50,N,0,927,9,3
1992,arroz,330,330,792,0.1973,2400,34.7,140,EN,1,1380,7,0
1993,arroz,230,230,345,0.552,1500,-15.2,-37.5,N,0,1040,6,0
1994,arroz,230,230,345,62,1500,-15.1,0,N,0,1152,11,0
1995,arroz,230,230,414,64,1800,1.6,20,EN,0,1324,8,2
1996,arroz,180,180,360,65,2000,10.1,11.1,LN,0,1180,8,3
1997,arroz,170,170,340,61,2000,5.9,0,N,0,1470,7,0
1998,arroz,80,80,120,22,1500,-22,-25,EN,1,2012,6,0
1999,arroz,50,50,100,16,2000,4.2,33.3,LN,1,1211,10,1
2000,arroz,50,50,100,18,2000,5.4,0,LN,1,895,8,0
2001,arroz,50,50,125,23,2500,37.2,25,LN,0,1227,5,1
2002,arroz,80,80,100,26,1250,-27,-50,N,0,883,9,2
2003,arroz,80,80,200,90,2500,54.6,100,EN,0,1546,10,0
2004,arroz,80,60,70,28,1167,-22,-53.3,N,0,1345,17,1
2005,arroz,80,60,69,28,1150,-17.1,-1.4,EN,0,905,22,7
2006,arroz,80,80,84,23,1050,-21.8,-8.7,LN,0,1003,9,3
2007,arroz,80,80,160,53,2000,52.3,90.5,EN,0,1093,12,2
2008,arroz,70,70,63,29,900,-31.7,-55,LN,1,1115,7,0
2009,arroz,70,70,70,29,1000,-26.4,11.1,LN,0,988,9,1
2010,arroz,70,70,158,88,2257,58.3,125.7,EN,1,1309,11,1
2011,arroz,35,35,140,53,4000,163.1,77.2,LN,1,1298,6,0
2012,arroz,20,20,30,24,1500,-8.6,-62.5,LN,0,739,12,1
2013,arroz,20,20,40,40,2000,11.8,33.3,N,0,1599,6,0
2014,arroz,20,20,40,32,2000,2,0,N,0,1147,7,6
2015,arroz,15,15,30,24,2000,-7.4,0,EN,0,896,11,0
2002,cana,150,150,4500,90,30000,1.1,,N,0,883,9,2
2003,cana,160,160,4800,106,30000,11.5,0,EN,0,1546,10,0
2004,cana,170,170,3570,196,21000,-21.1,-30,N,0,1345,17,1
2005,cana,170,170,4250,94,25000,-12.7,19,EN,0,905,22,7
2006,cana,120,120,4200,118,35000,6.8,40,LN,0,1003,9,3
2007,cana,130,130,5200,520,40000,0.1,14.3,EN,0,1093,12,2
2008,cana,100,100,5000,200,50000,2.9,25,LN,1,1115,7,0
2009,cana,115,115,5750,288,50000,-12.4,0,LN,0,988,9,1
2010,cana,120,120,8400,420,70000,9.1,40,EN,1,1309,11,1
2011,cana,120,120,8400,672,70000,2.2,0,LN,1,1298,6,0
2012,cana,80,80,5600,448,70000,-1.4,0,LN,0,739,12,1
2013,cana,80,80,5600,448,70000,-1,0,N,0,1599,6,0
2014,cana,80,80,5600,504,70000,-2.1,0,N,0,1147,7,6
2015,cana,80,80,5600,840,70000,-0.8,0,EN,0,896,11,0
2016,cana,80,80,5600,560,70000,5.5,0,EN,1,1444,10,0
2017,cana,80,80,5600,560,70000,21.1,0,N,0,885,12,0
2018,cana,27,27,1125,68,41667,-14.7,-40.5,LN,0,1116,8,0
2019,cana,27,27,1125,90,41667,-0.8,0,EN,0,1150,13,0
2020,cana,27,27,1125,68,41667,-1.9,0,EN,0,599,9,3
2021,cana,30,30,1950,117,65000,41.6,56,LN,0,688,12,2
2022,cana,35,35,2275,182,65000,25.7,0,LN,0,847,13,14
2023,cana,55,55,3575,715,65000,8.4,0,LN,0,880,9,0
2024,cana,45,45,2925,878,65000,-8.1,0,EN,1,1560,7,0
1974,feijao,,380,417,0,1097,14.2,,LN,1,,,
1975,feijao,,1250,1275,0,1020,14.5,-7.1,LN,0,,,
1976,feijao,,1100,570,0,518,-37.4,-49.2,LN,1,,,
1977,feijao,,1200,900,0,750,-2.7,44.7,EN,0,,,
1978,feijao,,1400,792,0,566,-21.7,-24.6,EN,0,,,
1979,feijao,,1600,1245,0,778,14.2,37.5,N,0,,,
1980,feijao,,1440,583,0,405,-37.3,-48,EN,0,,,
1981,feijao,,2400,1800,0,750,21.1,85.2,N,0,894,8,0
1982,feijao,,3000,2760,0,920,53.1,22.7,N,0,1085,8,0
1983,feijao,,3000,1056,0,352,-40.1,-61.7,EN,1,1626,10,0
1984,feijao,,2950,1785,0,605,3.8,71.9,LN,0,872,7,0
1985,feijao,,2900,2178,0,751,27.4,24.1,LN,0,995,9,0
1986,feijao,,3035,911,0,300,-49.6,-60,N,0,975,12,8
1987,feijao,,2000,1032,0,516,-14.4,71.9,EN,0,1062,12,0
1988,feijao,1850,1850,1282,0,693,12.6,34.3,EN,0,838,10,0
1989,feijao,1550,1350,1004,2e-04,744,18.2,7.3,LN,1,1117,10,2
1990,feijao,1700,1700,1108,0.0079,652,1.7,-12.4,N,0,1123,6,0
1991,feijao,1900,1800,828,0.0266,460,-29.1,-29.4,N,0,927,9,3
1992,feijao,2000,2000,1890,0.8251,945,43.9,105.4,EN,1,1380,7,0
1993,feijao,1500,1500,900,8.0738,600,-10.1,-36.5,N,0,1040,6,0
1994,feijao,1360,1360,950,405,699,3,16.4,N,0,1152,11,0
1995,feijao,1560,1560,1123,430,720,4.6,3.1,EN,0,1324,8,2
1996,feijao,1100,1100,792,333,720,2.6,0,LN,0,1180,8,3
1997,feijao,900,820,572,265,698,-3.8,-3.1,N,0,1470,7,0
1998,feijao,760,745,335,253,450,-40.3,-35.5,EN,1,2012,6,0
1999,feijao,110,75,56,29,747,-3.9,66,LN,1,1211,10,1
2000,feijao,70,70,57,22,814,2.7,9.1,LN,1,895,8,0
2001,feijao,60,60,52,37,867,7.2,6.4,LN,0,1227,5,1
2002,feijao,145,137,166,118,1212,47,39.8,N,0,883,9,2
2003,feijao,200,200,171,185,855,1.5,-29.4,EN,0,1546,10,0
2004,feijao,180,180,162,162,900,6,5.3,N,0,1345,17,1
2005,feijao,80,80,72,72,900,6.4,0,EN,0,905,22,7
2006,feijao,110,110,72,62,655,-24.1,-27.3,LN,0,1003,9,3
2007,feijao,145,145,131,77,903,1.1,38,EN,0,1093,12,2
2008,feijao,120,120,72,148,600,-35.2,-33.6,LN,1,1115,7,0
2009,feijao,160,160,192,224,1200,22.8,100,LN,0,988,9,1
2010,feijao,140,140,147,134,1050,-2.5,-12.5,EN,1,1309,11,1
2011,feijao,90,90,81,73,900,-25.3,-14.3,LN,1,1298,6,0
2012,feijao,120,120,138,230,1150,-12.2,27.8,LN,0,739,12,1
2013,feijao,130,130,178,416,1369,-1,19.1,N,0,1599,6,0
2014,feijao,150,150,279,435,1860,27.9,35.8,N,0,1147,7,6
2015,feijao,120,120,243,352,2025,33.9,8.9,EN,0,896,11,0
2016,feijao,20,20,36,86,1800,15.4,-11.1,EN,1,1444,10,0
2017,feijao,100,95,207,414,2179,36,21.1,N,0,885,12,0
2018,feijao,62,62,112,243,1806,10.4,-17.1,LN,0,1116,8,0
2019,feijao,40,40,57,112,1425,-14.2,-21.1,EN,0,1150,13,0
2020,feijao,35,35,48,104,1371,-18.4,-3.8,EN,0,599,9,3
2021,feijao,50,50,66,211,1320,-21.9,-3.7,LN,0,688,12,2
2022,feijao,50,50,47,188,940,-44.3,-28.8,LN,0,847,13,14
2023,feijao,50,50,90,405,1800,7.3,91.5,LN,0,880,9,0
2024,feijao,100,100,186,770,1860,12.2,3.3,EN,1,1560,7,0
1974,milho,,4400,10560,0,2400,7.1,,LN,1,,,
1975,milho,,4000,2400,0,600,-74.2,-75,LN,0,,,
1976,milho,,5900,14160,0,2400,0.2,200,LN,1,,,
1977,milho,,5900,17700,0,3000,22.1,25,EN,0,,,
1978,milho,,6000,11530,0,1922,-23.3,-35.9,EN,0,,,
1979,milho,,6000,14760,0,2460,-3.3,28,N,0,,,
1980,milho,,11000,36300,0,3300,28,34.1,EN,0,,,
1981,milho,,9500,29320,0,3086,18.5,-6.5,N,0,894,8,0
1982,milho,,10000,30000,0,3000,14.5,-2.8,N,0,1085,8,0
1983,milho,,10000,19800,0,1980,-24.8,-34,EN,1,1626,10,0
1984,milho,,6210,17363,0,2796,6.6,41.2,LN,0,872,7,0
1985,milho,,6500,16380,0,2520,-2.9,-9.9,LN,0,995,9,0
1986,milho,,6600,16632,0,2520,-2.2,0,N,0,975,12,8
1987,milho,,7000,16800,0,2400,-6.6,-4.8,EN,0,1062,12,0
1988,milho,6500,6500,16250,1e-04,2500,-2.3,4.2,EN,0,838,10,0
1989,milho,6700,6700,18492,9e-04,2760,8,10.4,LN,1,1117,10,2
1990,milho,6700,6700,17688,0.0494,2640,2.5,-4.3,N,0,1123,6,0
1991,milho,7500,5500,5544,0.1173,1008,-61.6,-61.8,N,0,927,9,3
1992,milho,8100,8100,27216,3.7822,3360,24.3,200,EN,1,1380,7,0
1993,milho,8000,8000,23040,51.3582,2880,3.8,-14.3,N,0,1040,6,0
1994,milho,8450,8450,20280,2061,2400,-16,-16.7,N,0,1152,11,0
1995,milho,8500,8500,24480,2377,2880,-2.6,20,EN,0,1324,8,2
1996,milho,6500,6500,19500,2623,3000,-1.2,4.2,LN,0,1180,8,3
1997,milho,6800,6800,23120,2594,3400,10.7,13.3,N,0,1470,7,0
1998,milho,6800,6800,19584,2556,2880,-6.9,-15.3,EN,1,2012,6,0
1999,milho,6800,6800,22440,3778,3300,5.4,14.6,LN,1,1211,10,1
2000,milho,6800,6800,24480,4487,3600,14,9.1,LN,1,895,8,0
2001,milho,6200,6200,24180,3023,3900,23.7,8.3,LN,0,1227,5,1
2002,milho,4400,4100,9594,2091,2340,-26.2,-40,N,0,883,9,2
2003,milho,4940,4940,17784,4001,3600,10.1,53.8,EN,0,1546,10,0
2004,milho,4500,4500,11308,3732,2513,-27,-30.2,N,0,1345,17,1
2005,milho,4200,2360,7034,2026,2981,-18.3,18.6,EN,0,905,22,7
2006,milho,5200,4400,16296,3330,3704,-4.6,24.3,LN,0,1003,9,3
2007,milho,3500,3500,16950,4848,4843,15.1,30.8,EN,0,1093,12,2
2008,milho,4100,4100,15493,5670,3779,-17.9,-22,LN,1,1115,7,0
2009,milho,3100,3100,15780,4734,5090,2.4,34.7,LN,0,988,9,1
2010,milho,2400,2400,13920,3537,5800,7.7,13.9,EN,1,1309,11,1
2011,milho,1250,1250,9000,3240,7200,22.4,24.1,LN,1,1298,6,0
2012,milho,850,850,2970,1172,3494,-44.2,-51.5,LN,0,739,12,1
2013,milho,1750,1750,10830,4597,6189,-4.8,77.1,N,0,1599,6,0
2014,milho,1900,1900,12300,4712,6474,-3.2,4.6,N,0,1147,7,6
2015,milho,1900,1900,13140,5028,6916,0.9,6.8,EN,0,896,11,0
