ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,150,180,0,1200,0.6,,LN,1,,,
1975,arroz,,170,226,0,1329,7.9,10.8,N,0,,,
1976,arroz,,180,226,0,1256,-1.7,-5.6,LN,0,,,
1977,arroz,,190,247,0,1300,-2.3,3.5,EN,0,,,
1978,arroz,,160,216,0,1350,-2.8,3.8,EN,0,,,
1979,arroz,,110,165,0,1500,3.4,11.1,N,0,,,
1980,arroz,,170,255,0,1500,-1.5,0,EN,0,,,
1981,arroz,,200,300,0,1500,-6.4,0,N,0,1275,8,1
1982,arroz,,200,300,0,1500,-10.9,0,N,0,1596,10,0
1983,arroz,,200,300,0,1500,-16.2,0,EN,1,1586,4,0
1984,arroz,,240,432,0,1800,-5,20,LN,0,1202,11,4
1985,arroz,,330,702,0,2127,7.1,18.2,LN,0,1480,6,1
1986,arroz,,385,819,0,2127,2.1,0,N,0,1135,13,2
1987,arroz,,385,819,0,2127,-1.2,0,EN,1,1128,10,0
1988,arroz,235,235,529,0,2251,2.2,5.8,EN,0,1146,8,0
1989,arroz,235,235,529,1e-04,2251,0.7,0,LN,1,1104,10,0
1990,arroz,217,217,484,0.0028,2230,0,-0.9,N,0,1034,8,0
1991,arroz,190,190,420,0.0137,2211,0.6,-0.9,EN,0,1340,8,0
1992,arroz,164,164,363,0.132,2213,2.7,0.1,EN,1,1368,7,0
1993,arroz,230,230,420,2.8713,1826,-12.2,-17.5,EN,0,1292,7,0
1994,arroz,230,230,420,76,1826,-8.5,0,N,0,1116,9,0
1995,arroz,280,280,510,135,1821,-5,-0.3,EN,0,1294,9,1
1996,arroz,230,230,420,105,1826,0.2,0.3,LN,0,1155,6,0
1997,arroz,160,160,280,56,1750,0.3,-4.2,N,0,1368,9,0
1998,arroz,160,160,280,67,1750,4.1,0,EN,1,1046,6,1
1999,arroz,110,110,175,46,1591,-2,-9.1,LN,1,1322,5,1
2000,arroz,110,110,175,47,1591,0.6,0,LN,1,1153,13,1
2001,arroz,80,80,120,31,1500,-3,-5.7,LN,0,947,13,3
2002,arroz,80,80,120,34,1500,-1.2,0,N,0,1170,9,0
