ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1989,cana,50,50,1750,0,35000,,,LN,1,279,39,67
1990,cana,50,50,1400,4e-04,28000,,-20,N,0,284,81,14
1991,cana,15,15,450,0.001,30000,,7.1,N,0,429,48,14
1992,cana,20,20,600,0.0262,30000,,0,EN,1,386,61,0
1993,cana,20,20,384,0.2793,19200,,-36,N,0,127,95,68
1994,cana,20,20,600,14,30000,,56.2,N,0,533,87,47
1995,cana,23,23,690,14,30000,,0,EN,0,396,74,51
1989,feijao,3600,3600,864,3e-04,240,28.9,,LN,1,279,39,67
1990,feijao,3600,1800,130,0.0022,72,-61.7,-69.9,N,0,284,81,14
1991,feijao,4028,4028,1606,0.0591,399,107,200,N,0,429,48,14
1992,feijao,2608,2608,152,0.034,58,-70.7,-85.4,EN,1,386,61,0
1993,feijao,2088,632,29,0.9018,46,-77.7,-21.3,N,0,127,95,68
1994,feijao,2192,2192,833,245,380,76.5,200,N,0,533,87,47
1995,feijao,2309,2309,683,266,296,31.2,-22.2,EN,0,396,74,51
1996,feijao,1086,1086,207,118,191,-20.7,-35.6,LN,0,567,90,48
1997,feijao,1100,1100,231,116,210,-17.9,10.2,N,0,160,101,95
1998,feijao,3004,3004,234,374,78,-70.3,-62.9,EN,1,255,81,75
1999,feijao,1805,1805,911,583,505,90.9,200,LN,1,446,56,76
2000,feijao,1825,1825,717,609,393,46.4,-22.2,LN,1,442,55,55
2001,feijao,1260,1260,102,121,81,-70.8,-79.4,LN,0,210,76,61
2002,feijao,2020,2020,850,525,421,46.6,200,N,0,449,65,77
2003,feijao,1820,1820,386,370,212,-28.7,-49.6,EN,0,756,85,94
2004,feijao,1857,1857,368,389,198,-35.1,-6.6,N,0,789,82,99
2005,feijao,1828,1828,517,717,283,-7.4,42.7,EN,0,222,85,113
2006,feijao,1883,1883,1255,1213,666,119.5,135.7,LN,0,302,85,115
2007,feijao,1920,1920,437,442,228,-24.5,-65.9,EN,0,278,89,113
2008,feijao,1925,1925,1312,1933,682,128.8,199.4,LN,1,399,76,74
2009,feijao,1923,1508,142,216,94,-67.7,-86.2,LN,0,585,108,98
2010,feijao,1354,1354,194,517,143,-47.7,52.2,EN,1,139,91,84
2011,feijao,1435,1435,771,1391,537,111,200,LN,1,652,49,75
2012,feijao,1409,1408,211,987,150,-38.2,-72.1,LN,0,221,86,72
2013,feijao,967,967,273,601,282,21.5,88.4,N,0,129,95,133
2014,feijao,700,700,67,122,96,-58.9,-66.1,N,0,186,80,91
2015,feijao,671,671,242,486,361,53.1,200,EN,0,231,48,110
2016,feijao,753,753,181,643,240,2,-33.4,EN,1,330,88,98
2017,feijao,811,811,124,333,153,-35.4,-36.4,N,0,517,79,100
2018,feijao,860,860,258,774,300,28.2,96.2,LN,0,464,80,99
2019,feijao,852,852,163,485,191,-15.7,-36.2,EN,0,529,60,73
2020,feijao,768,768,193,488,251,15.3,31.4,EN,0,619,91,91
2021,feijao,1000,1000,260,1055,260,25.5,3.5,LN,0,310,99,118
2022,feijao,1050,1050,210,677,200,2.9,-23.1,LN,0,448,47,79
2023,feijao,1201,961,68,328,71,-60.5,-64.6,LN,0,727,37,60
2024,feijao,1262,1262,265,885,210,29.9,196.8,EN,1,561,79,91
1989,milho,3000,3000,1500,2e-04,500,25.1,,LN,1,279,39,67
1990,milho,3000,1500,150,8e-04,100,-74.7,-80,N,0,284,81,14
1991,milho,4000,4000,2800,0.0574,700,78.2,200,N,0,429,48,14
1992,milho,2600,2600,874,0.1557,336,-14,-52,EN,1,386,61,0
1993,milho,2080,624,22,0.1567,35,-91,-89.5,N,0,127,95,68
