ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,100,100,180,0.3953,1800,5.5,,EN,0,1005,5,0
1994,arroz,100,100,108,6,1080,-18.7,-40,N,0,901,7,0
1995,arroz,100,100,108,8,1080,-5.8,0,EN,0,1284,5,0
1996,arroz,66,66,73,5,1106,-4.3,2.4,LN,0,1130,8,0
1997,arroz,70,70,98,7,1400,3.9,26.6,N,0,1142,5,0
1998,arroz,70,70,105,8,1500,4.1,7.1,EN,1,1835,5,0
1999,arroz,70,70,98,7,1400,-3.3,-6.7,LN,1,1015,11,0
2000,arroz,70,70,98,7,1400,-0.4,0,LN,1,942,7,0
2001,arroz,50,50,70,11,1400,-2,0,LN,0,1219,6,0
2002,arroz,50,50,70,23,1400,2.6,0,N,0,793,8,0
2003,arroz,50,50,70,34,1400,22.5,0,EN,1,1323,10,0
2004,arroz,25,25,10,7,400,-47.4,-71.4,N,0,1101,11,0
2005,arroz,25,25,10,4,400,-2.6,0,EN,0,1000,12,1
2006,arroz,5,5,9,3,1800,219,200,LN,0,947,9,0
2007,arroz,5,5,9,3,1800,75.5,0,EN,0,1000,10,0
2008,arroz,5,5,9,4,1800,0.1,0,LN,1,980,7,0
1996,cana,7,7,91,1,13000,0,,LN,0,1130,8,0
1997,cana,7,7,140,1,20000,14.1,53.8,N,0,1142,5,0
1998,cana,7,7,140,2,20000,-4.7,0,EN,1,1835,5,0
1999,cana,10,10,250,3,25000,6.7,25,LN,1,1015,11,0
2000,cana,10,10,250,3,25000,0.6,0,LN,1,942,7,0
2001,cana,10,10,250,20,25000,-0.4,0,LN,0,1219,6,0
2002,cana,10,10,250,18,25000,0,0,N,0,793,8,0
2003,cana,10,10,250,48,25000,0,0,EN,1,1323,10,0
2004,cana,10,10,250,25,25000,0,0,N,0,1101,11,0
2005,cana,10,10,250,70,25000,0,0,EN,0,1000,12,1
2006,cana,10,10,250,70,25000,0,0,LN,0,947,9,0
2007,cana,10,10,250,25,25000,-6,0,EN,0,1000,10,0
