ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1986,arroz,,3,4,0,1333,,,,N,0,-0.2,741,12,1
1987,arroz,,3,3,0,1000,,-25,,EN,1,1.5,431,15,17
1988,arroz,6,6,5,0,833,,-16.7,,EN,0,0.9,425,29,26
1989,arroz,4,4,3,0,750,,-10,,LN,1,-1.9,488,17,3
1990,arroz,5,5,6,0,1200,,60,,N,0,0,764,21,4
1991,arroz,5,5,5,2e-04,1000,,-16.7,,EN,0,0.5,363,14,3
1982,cana,,7,280,0,40000,0,,38775,N,0,0.1,152,26,8
1983,cana,,7,280,0,40000,0,0,38680,EN,1,2.5,498,49,8
1984,cana,,7,235,0,33571,-16.1,-16.1,38687,LN,0,-0.5,228,23,34
1985,cana,,7,280,0,40000,0,19.1,38884,LN,0,-0.8,457,18,8
1986,cana,,7,280,0,40000,0,0,39299,N,0,-0.3,741,12,1
1987,cana,,7,280,0,40000,0,0,39861,EN,1,1.6,431,15,17
1988,cana,7,7,280,0,40000,0,0,40405,EN,0,0.7,425,29,26
1989,cana,7,7,280,0,40000,0,0,40690,LN,1,-1.7,488,17,3
1990,cana,10,10,400,4e-04,40000,0,0,40456,N,0,0.2,764,21,4
1991,cana,10,10,400,9e-04,40000,0,0,39511,EN,0,0.6,363,14,3
1992,cana,10,10,400,0.0436,40000,0,0,37797,EN,1,2.3,953,21,4
1993,cana,5,5,200,0.2182,40000,0,0,35427,EN,0,0.5,297,28,11
1994,cana,3,3,90,5,30000,-25,-25,32647,N,0,0.3,400,20,16
1995,cana,4,4,120,7,30000,-18.4,0,29760,EN,0,1.3,179,32,30
1996,cana,4,4,120,10,30000,0,0,27037,LN,0,-0.9,222,35,25
1997,cana,5,5,150,12,30000,29.1,0,24665,N,0,-0.2,804,24,2
1998,cana,6,6,90,8,15000,-28.6,-50,22727,EN,1,2.2,338,17,40
1999,cana,4,4,80,7,20000,0,33.3,21215,LN,1,-1.5,285,20,9
2000,cana,4,4,80,7,20000,0,0,20057,LN,1,-1.7,566,9,2
2001,cana,4,4,80,8,20000,0,0,19141,LN,0,-0.6,364,32,7
2002,cana,4,4,80,13,20000,0,0,18351,N,0,-0.1,581,21,10
1974,feijao,,320,115,0,359,-2.4,,337,LN,1,-1.9,,,
1975,feijao,,170,61,0,359,-1.3,-0.2,324,N,0,-0.2,,,
1976,feijao,,200,72,0,360,0.3,0.3,312,LN,0,-1.1,,,
1977,feijao,,200,36,0,180,-49.1,-50,300,EN,0,1.1,,,
1978,feijao,,100,50,0,500,44.1,177.8,288,EN,0,1.1,,,
1979,feijao,,280,99,0,354,3.9,-29.3,277,N,0,0.2,,,
1980,feijao,,595,284,0,477,43.1,35,266,EN,0,0.7,,,
1981,feijao,,662,278,0,420,28.6,-12,256,N,0,0.2,674,14,2
1982,feijao,,654,187,0,286,-10.4,-31.9,247,N,0,0,152,26,8
1983,feijao,,1832,121,0,66,-78.8,-76.9,239,EN,1,2.5,498,49,8
1984,feijao,,2796,322,0,115,-62,74.4,232,LN,0,-1,228,23,34
1985,feijao,,5200,2860,0,550,87.9,200,226,LN,0,-1,457,18,8
1986,feijao,,8130,5231,0,643,126.6,17,221,N,0,-0.2,741,12,1
1987,feijao,,8445,116,0,14,-95.1,-97.9,218,EN,1,1.5,431,15,17
1988,feijao,9974,9974,2774,3e-04,278,-2.2,200,215,EN,0,0.9,425,29,26
1989,feijao,5034,1366,251,1e-04,184,-35,-33.9,213,LN,1,-1.9,488,17,3
