ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,7500,6750,0,900,-20.7,,1151,LN,1,-1.5,,,
1975,arroz,,8646,10375,0,1200,2.3,33.3,1124,N,0,-0.1,,,
1976,arroz,,7460,8952,0,1200,-0.3,0,1097,LN,0,-1,,,
1977,arroz,,8000,12000,0,1500,22.5,25,1071,EN,0,1,,,
1978,arroz,,7890,11835,0,1500,21.3,0,1045,EN,0,0.9,,,
1979,arroz,,7200,8400,0,1167,-5.9,-22.2,1021,N,0,0.2,,,
1980,arroz,,8200,9840,0,1200,-2.9,2.9,997,EN,0,0.6,,,
1981,arroz,,7600,6840,0,900,-26.3,-25,974,N,0,0,852,16,42
1982,arroz,,9880,14227,0,1440,20.4,60,953,N,0,0.1,917,7,62
1983,arroz,,11320,2716,0,240,-79.5,-83.3,932,EN,1,2.5,684,18,77
1984,arroz,,9080,12204,0,1344,19.2,200,914,LN,0,-0.5,843,10,57
1985,arroz,,7718,7872,0,1020,-4.5,-24.1,897,LN,0,-0.8,1298,9,40
1986,arroz,,9260,13890,0,1500,46.9,47.1,882,N,0,-0.3,1323,7,9
1987,arroz,,9491,6349,0,669,-32.2,-55.4,869,EN,1,1.6,976,8,11
1988,arroz,10330,10330,15495,2e-04,1500,57.5,124.2,858,EN,0,0.7,902,18,65
1989,arroz,8264,8264,3967,8e-04,480,-48,-68,850,LN,1,-1.7,812,12,38
1990,arroz,6686,6686,4041,0.0267,604,-33.3,25.9,845,N,0,0.2,837,11,20
1991,arroz,8650,8650,10900,0.2748,1260,38.2,108.5,843,EN,0,0.6,669,11,45
1992,arroz,7700,7700,2296,0.8886,298,-68,-76.3,844,EN,1,2.3,836,23,73
1993,arroz,7960,7960,1974,17.4429,248,-73.8,-16.8,847,EN,0,0.5,755,20,70
1994,arroz,7960,7960,11542,1962,1450,51,200,854,N,0,0.3,1286,7,58
1995,arroz,8000,8000,10000,1660,1250,27.3,-13.8,863,EN,0,1.3,976,12,53
1996,arroz,2890,2890,3430,497,1187,18.5,-5.1,875,LN,0,-0.9,908,22,43
1997,arroz,2737,2737,3249,812,1187,17.8,0,889,N,0,-0.2,1026,15,37
1998,arroz,2661,2661,1260,491,474,-53,-60.1,906,EN,1,2.2,725,21,65
1999,arroz,3193,3193,2905,482,910,-10.4,92.1,925,LN,1,-1.5,1059,14,63
2000,arroz,3250,3250,3900,761,1200,16.5,31.9,947,LN,1,-1.7,1090,15,48
2001,arroz,3000,3000,1680,606,560,-46.2,-53.3,971,LN,0,-0.6,997,21,67
2002,arroz,3150,3150,2977,1012,945,-10.5,68.8,996,N,0,-0.1,842,13,68
2003,arroz,3200,3200,4032,1613,1260,16.4,33.3,1024,EN,0,0.9,1033,11,73
2004,arroz,3210,3210,3842,2305,1197,5.5,-5,1052,N,0,0.3,1331,12,71
2005,arroz,3211,3211,3320,1610,1034,-14.3,-13.6,1082,EN,0,0.6,800,12,76
2006,arroz,3220,3220,4498,1655,1397,10.2,35.1,1113,LN,0,-0.9,1017,14,71
2007,arroz,3235,3235,4529,1667,1400,6,0.2,1145,EN,0,0.6,808,15,62
2008,arroz,3232,3232,4524,2579,1400,1.6,0,1176,LN,1,-1.6,1059,11,73
2009,arroz,3238,3238,4533,2933,1400,-1.9,0,1208,LN,0,-0.9,1019,24,76
2010,arroz,3283,3283,4596,2573,1400,-4.3,0,1240,EN,1,1.5,906,13,65
2011,arroz,3290,3290,4771,3340,1450,-2.9,3.6,1271,LN,0,-1.4,974,18,62
2012,arroz,2632,2105,3816,3083,1813,19,25,1303,LN,0,-0.8,842,12,55
2013,arroz,2764,2764,4008,3126,1450,-6.8,-20,1334,LN,0,-0.6,768,14,93
2014,arroz,2900,2900,4350,2905,1500,-5.3,3.4,1366,LN,0,-0.5,961,8,63
2015,arroz,3000,3000,4800,3072,1600,-0.6,6.7,1399,EN,0,0.5,769,13,76
2016,arroz,200,40,15,10,375,-77,-76.6,1432,EN,1,2.2,715,19,104
2017,arroz,220,220,337,281,1532,-7.3,200,1467,LN,0,-0.7,893,12,84
2018,arroz,270,270,486,362,1800,7.9,17.5,1502,LN,0,-1.1,848,15,68
2019,arroz,255,255,441,325,1729,2.8,-3.9,1539,EN,0,0.6,968,8,49
2020,arroz,249,249,431,321,1731,2.2,0.1,1577,N,0,0.1,1207,12,82
2021,arroz,245,245,407,350,1661,-2.4,-4,1616,LN,0,-1.2,861,14,55
2022,arroz,244,244,417,367,1709,0.1,2.9,1656,LN,0,-1.2,1118,6,37
2023,arroz,250,250,425,528,1700,-0.6,-0.5,1697,LN,0,-0.8,1141,15,30
2024,arroz,225,225,382,549,1698,-0.7,-0.1,1740,EN,0,1.2,1046,14,93
1974,cana,,50,1500,0,30000,-1.6,,30065,LN,1,-1.5,,,
1975,cana,,45,1350,0,30000,-1.1,0,30059,N,0,-0.1,,,
1976,cana,,45,1350,0,30000,-0.5,0,30056,LN,0,-1,,,
1977,cana,,45,1350,0,30000,0.1,0,30056,EN,0,1,,,
1978,cana,,45,1350,0,30000,0.8,0,30046,EN,0,0.9,,,
1979,cana,,45,1350,0,30000,1.6,0,30004,N,0,0.2,,,
1980,cana,,40,1200,0,30000,2.5,0,29896,EN,0,0.6,,,
1981,cana,,30,900,0,30000,3.4,0,29690,N,0,0,852,16,42
1982,cana,,20,600,0,30000,4.4,0,29364,N,0,0.1,917,7,62
1983,cana,,18,540,0,30000,5.3,0,28917,EN,1,2.5,684,18,77
1984,cana,,17,459,0,27000,-4.1,-10,28378,LN,0,-0.5,843,10,57
