ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,2021,2021,10610,63.0815,5250,0.4,,5086,N,0,0.3,571,8,13
1994,arroz,2775,2775,13043,2517,4700,-4.4,-10.5,4926,N,0,0.3,973,9,14
1995,arroz,2775,2775,13043,2517,4700,1.1,0,4763,EN,0,1.4,757,8,14
1996,arroz,2775,2775,13043,2521,4700,6.2,0,4591,LN,0,-0.9,696,13,18
1997,arroz,2775,2775,13043,2526,4700,10.8,0,4412,N,0,-0.3,720,14,14
1998,arroz,2200,2200,8800,2695,4000,-2.5,-14.9,4234,EN,1,2.3,1067,10,8
1999,arroz,2200,2200,8800,2693,4000,-0.1,0,4076,LN,1,-1.6,493,11,14
2000,arroz,2000,2000,8000,2472,4000,1.3,0,3957,LN,1,-1.6,556,15,10
2001,arroz,2000,1600,6400,1978,4000,1.8,0,3898,LN,0,-0.7,884,9,14
2002,arroz,1600,1600,6400,1984,4000,0.8,0,3915,N,0,-0.3,758,8,19
2003,arroz,1600,1600,6400,1984,4000,-1.9,0,4020,EN,0,1.2,979,8,13
2004,arroz,1600,1600,6400,1984,4000,-5.9,0,4220,N,0,0.3,680,19,8
2005,arroz,1500,1500,6750,2093,4500,-0.3,12.5,4512,EN,0,0.7,505,14,16
2006,arroz,1700,1700,7650,2333,4500,-6.6,0,4885,LN,0,-0.8,696,14,20
2007,arroz,2300,2300,12190,4876,5300,1.2,17.8,5313,EN,0,0.9,676,9,20
2008,arroz,2300,2300,14950,8970,6500,14.7,22.6,5757,LN,1,-1.5,571,15,7
2009,arroz,3500,3500,22750,11830,6500,6.9,0,6173,LN,0,-0.8,805,9,5
2010,arroz,3000,3000,19500,10140,6500,0.4,0,6517,EN,1,1.6,1095,9,18
2011,arroz,2533,2533,15705,6785,6200,-7.5,-4.6,6763,LN,1,-1.6,666,10,11
2012,arroz,3900,3900,27300,15834,7000,1.8,12.9,6903,LN,0,-1,532,13,31
2013,arroz,3900,3900,27300,15834,7000,0.5,0,6955,N,0,-0.4,665,10,16
2014,arroz,3900,3900,27300,19110,7000,0,0,6946,N,0,-0.3,982,7,31
2015,arroz,3900,3900,27300,19110,7000,0,0,6910,EN,0,0.6,914,9,15
2016,arroz,4100,4100,27300,17745,6659,-4.6,-4.9,6873,EN,1,2.4,1160,17,14
2017,arroz,4000,4000,27300,21294,6825,-1.8,2.5,6851,LN,0,-1,1022,13,16
2018,arroz,4100,4100,28700,22673,7000,1.1,2.6,6848,LN,0,-1.3,1050,8,11
2019,arroz,4100,4100,28462,23908,6942,0.2,-0.8,6860,EN,0,0.7,652,11,28
2020,arroz,4100,4100,28380,31218,6922,-0.1,-0.3,6877,N,0,0.2,654,18,38
2021,arroz,4100,4100,28274,48066,6896,-0.6,-0.4,6891,LN,0,-1.4,540,21,13
2022,arroz,4300,4300,27950,40248,6500,-6.5,-5.7,6894,LN,0,-1.2,661,18,32
2023,arroz,3974,3974,27818,47291,7000,0.3,7.7,6888,LN,0,-1,478,10,30
2024,arroz,3974,1391,9737,19474,7000,-0.1,0,6877,EN,1,1.5,929,8,20
