ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,6,6,9,2,1500,-3.6,,1621,N,0,-0.3,1042,8,0
1998,arroz,6,6,12,2,2000,33.3,33.3,1497,EN,1,2.3,2083,10,0
1999,arroz,2,2,3,1,1500,3,-25,1389,LN,1,-1.6,778,9,0
2000,arroz,5,5,7,1,1400,-1.9,-6.7,1300,LN,1,-1.6,999,8,0
2001,arroz,5,5,7,1,1400,-0.7,0,1234,LN,0,-0.7,1164,8,0
2002,arroz,5,5,3,1,600,-57.2,-57.1,1189,N,0,-0.3,740,13,2
2003,arroz,5,5,7,2,1400,-3,133.3,1165,EN,0,1.2,1290,7,0
2004,arroz,5,5,3,1,600,-59.9,-57.1,1156,N,0,0.3,779,13,0
2005,arroz,5,,,,,,,,EN,0,0.7,724,14,3
2006,arroz,5,5,8,3,1600,1.1,,1164,LN,0,-0.8,880,9,1
2007,arroz,7,7,11,4,1571,2.8,-1.8,1168,EN,0,0.9,1059,9,0
2008,arroz,8,8,12,6,1500,3.9,-4.5,1166,LN,1,-1.5,952,9,0
2009,arroz,13,13,16,8,1231,-6.6,-17.9,1156,LN,0,-0.8,904,7,1
2010,arroz,5,5,6,3,1200,-1,-2.5,1139,EN,1,1.6,1072,8,1
2011,arroz,5,5,6,4,1200,7.2,0,1119,LN,1,-1.6,1128,10,0
2012,arroz,2,1,1,1,1000,-5.1,-16.7,1100,LN,0,-1,650,9,4
2013,arroz,2,2,2,1,1000,-1.4,0,1088,N,0,-0.4,1018,10,0
2014,arroz,2,2,2,1,1000,0.8,0,1087,N,0,-0.3,1114,11,4
2015,arroz,2,2,2,1,1000,1.6,0,1103,EN,0,0.6,948,7,0
2016,arroz,1,1,1,1,1000,1.7,0,1139,EN,1,2.4,1685,13,0
2017,arroz,1,1,1,1,1000,0.5,0,1196,LN,0,-1,961,6,0
2018,arroz,1,1,2,2,2000,86.9,100,1278,LN,0,-1.3,1124,9,0
2019,arroz,1,1,1,3,1000,-17.7,-50,1387,EN,0,0.7,1377,16,0
2023,arroz,1,1,2,4,2000,-16.7,,2125,LN,0,-1,709,9,0
2024,arroz,1,1,3,30,3000,4.9,50,2392,EN,1,1.5,1679,7,5
1997,cana,15,15,375,13,25000,-49.3,,28450,N,0,-0.2,1042,8,0
1998,cana,15,15,600,21,40000,1,60,28547,EN,1,2.2,2083,10,0
1999,cana,15,15,600,21,40000,25.5,0,28644,LN,1,-1.5,778,9,0
2000,cana,15,15,375,17,25000,-3.8,-37.5,28742,LN,1,-1.7,999,8,0
2001,cana,15,15,600,30,40000,82,60,28840,LN,0,-0.6,1164,8,0
2002,cana,15,15,300,9,20000,0.9,-50,28938,N,0,-0.1,740,13,2
2003,cana,15,15,300,10,20000,2.1,0,29037,EN,0,0.9,1290,7,0
2004,cana,21,21,420,17,20000,-6.4,0,29136,N,0,0.3,779,13,0
2005,cana,21,21,315,14,15000,-39.4,-25,29235,EN,0,0.6,724,14,3
2006,cana,23,23,690,33,30000,-1.8,100,29335,LN,0,-0.9,880,9,1
2007,cana,33,33,1320,106,40000,12.3,33.3,29435,EN,0,0.6,1059,9,0
2008,cana,50,50,2000,32,40000,5.2,0,29535,LN,1,-1.6,952,9,0
2009,cana,50,50,1000,80,20000,-49.4,-50,29636,LN,0,-0.9,904,7,1
2010,cana,50,50,2500,200,50000,34.3,150,29737,EN,1,1.5,1072,8,1
2011,cana,45,45,2250,113,50000,45.4,0,29838,LN,0,-1.4,1128,10,0
2012,cana,15,15,450,29,30000,-4.3,-40,29940,LN,0,-0.8,650,9,4
2013,cana,15,15,450,27,30000,-1.3,0,30042,LN,0,-0.6,1018,10,0
2014,cana,15,15,450,27,30000,0.8,0,30144,LN,0,-0.5,1114,11,4
2015,cana,15,15,450,41,30000,1,0,30247,EN,0,0.5,948,7,0
2016,cana,15,15,450,43,30000,0.1,0,30350,EN,1,2.2,1685,13,0
2017,cana,20,20,600,62,30000,-1.8,0,30453,LN,0,-0.7,961,6,0
2018,cana,20,20,600,360,30000,-3.8,0,30557,LN,0,-1.1,1124,9,0
2019,cana,5,5,165,20,33000,4.1,10,30661,EN,0,0.6,1377,16,0
2020,cana,5,5,165,31,33000,3.8,0,30766,N,0,0.1,709,10,4
2021,cana,5,5,165,31,33000,4.1,0,30871,LN,0,-1.2,726,11,3
2022,cana,5,5,115,22,23000,-26.6,-30.3,30976,LN,0,-1.2,815,14,9
2023,cana,5,5,150,38,30000,-2.5,30.4,31081,LN,0,-0.8,709,9,0
2024,cana,5,5,150,33,30000,0.3,0,31187,EN,0,1.2,1679,7,5
1997,feijao,760,685,650,356,949,8.9,,778,N,0,-0.3,1042,8,0
1998,feijao,995,895,693,685,774,-8,-18.4,806,EN,1,2.3,2083,10,0
1999,feijao,1070,1070,681,354,636,-23,-17.8,834,LN,1,-1.6,778,9,0
2000,feijao,630,630,634,302,1006,21.9,58.1,864,LN,1,-1.6,999,8,0
2001,feijao,400,400,388,185,970,15,-3.6,896,LN,0,-0.7,1164,8,0
2002,feijao,600,600,417,409,695,-20.6,-28.4,929,N,0,-0.3,740,13,2
2003,feijao,860,660,529,527,802,-13.3,15.3,964,EN,0,1.2,1290,7,0
2004,feijao,700,700,1008,923,1440,47.8,79.7,1000,N,0,0.3,779,13,0
2005,feijao,400,300,207,122,690,-33,-52.1,1038,EN,0,0.7,724,14,3
2006,feijao,600,600,705,551,1175,8.2,70.3,1077,LN,0,-0.8,880,9,1
2007,feijao,350,350,498,319,1423,23,21.1,1116,EN,0,0.9,1059,9,0
2008,feijao,350,350,390,767,1114,-11.2,-21.7,1156,LN,1,-1.5,952,9,0
2009,feijao,550,550,474,760,862,-36.5,-22.7,1195,LN,0,-0.8,904,7,1
2010,feijao,350,350,570,514,1629,10.6,89,1233,EN,1,1.6,1072,8,1
2011,feijao,300,300,510,530,1700,7.2,4.4,1270,LN,1,-1.6,1128,10,0
2012,feijao,85,85,52,67,612,-63.7,-64,1304,LN,0,-1,650,9,4
2013,feijao,110,110,194,378,1764,2.5,188.3,1335,N,0,-0.4,1018,10,0
2014,feijao,145,145,251,413,1731,0.2,-1.8,1363,N,0,-0.3,1114,11,4
2015,feijao,160,160,249,311,1556,-7,-10.1,1386,EN,0,0.6,948,7,0
2016,feijao,40,40,79,237,1975,23.3,26.9,1403,EN,1,2.4,1685,13,0
2017,feijao,50,50,57,113,1140,-26.1,-42.3,1416,LN,0,-1,961,6,0
2018,feijao,70,70,106,141,1514,-1.2,32.8,1423,LN,0,-1.3,1124,9,0
2019,feijao,50,50,82,119,1640,7.9,8.3,1424,EN,0,0.7,1377,16,0
2020,feijao,30,30,37,106,1233,-16.5,-24.8,1422,N,0,0.2,709,10,4
2021,feijao,7,7,12,38,1714,20.8,39,1415,LN,0,-1.4,726,11,3
2022,feijao,25,25,38,190,1520,13.6,-11.3,1407,LN,0,-1.2,815,14,9
2023,feijao,50,50,63,222,1260,1.7,-17.1,1397,LN,0,-1,709,9,0
2024,feijao,25,25,24,112,960,-13.9,-23.8,1386,EN,1,1.5,1679,7,5
1997,milho,2210,2210,7293,824,3300,-0.7,,2653,N,0,-0.3,1042,8,0
1998,milho,2033,2033,6709,906,3300,4.2,0,2726,EN,1,2.3,2083,10,0
1999,milho,1845,1830,4502,680,2460,-18.9,-25.5,2800,LN,1,-1.6,778,9,0
2000,milho,2260,2260,7458,1290,3300,12.6,34.1,2876,LN,1,-1.6,999,8,0
2001,milho,2260,2260,8136,1105,3600,26,9.1,2954,LN,0,-0.7,1164,8,0
2002,milho,2060,1810,3658,801,2021,-28.6,-43.9,3035,N,0,-0.3,740,13,2
2003,milho,2060,2060,9394,2602,4560,62.1,125.6,3117,EN,0,1.2,1290,7,0
2004,milho,2000,1850,4773,1389,2580,-10.6,-43.4,3202,N,0,0.3,779,13,0
2005,milho,2000,2000,1920,571,960,-68.4,-62.8,3290,EN,0,0.7,724,14,3
