ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,1400,1260,0,900,12,,LN,1,,,
1975,arroz,,918,1100,0,1198,2.9,33.1,N,0,,,
1976,arroz,,900,810,0,900,-38.8,-24.9,LN,0,,,
1977,arroz,,900,850,0,944,-44.7,4.9,EN,0,,,
1978,arroz,,300,600,0,2000,6,111.8,EN,0,,,
1979,arroz,,300,600,0,2000,0.5,0,N,0,,,
1980,arroz,,300,600,0,2000,1.3,0,EN,0,,,
1981,arroz,,300,600,0,2000,10.5,0,N,0,1522,8,13
1982,arroz,,760,1184,0,1558,-3.2,-22.1,N,0,1612,9,2
1983,arroz,,854,719,0,842,-42.2,-46,EN,1,1421,8,7
1984,arroz,,835,1136,0,1360,-4.5,61.6,LN,0,1100,9,30
1985,arroz,,909,1282,0,1410,-3,3.7,LN,0,1144,9,8
1986,arroz,,639,1411,0,2208,36.6,56.6,N,0,1578,13,8
1987,arroz,,700,1110,0,1586,-11.8,-28.2,EN,1,1246,9,19
1988,arroz,770,770,1722,0,2236,12.8,41,EN,0,1473,11,15
1989,arroz,500,500,912,1e-04,1824,-13.8,-18.4,LN,1,1538,6,0
1990,arroz,500,455,1036,0.0049,2277,4.7,24.8,N,0,877,12,8
1991,arroz,455,455,1036,0.0452,2277,4,0,EN,0,1388,10,6
1992,arroz,455,455,1036,0.2998,2277,7,0,EN,1,938,4,3
1993,arroz,420,420,792,2.016,1886,-8.3,-17.2,EN,0,1416,3,2
1994,arroz,280,280,520,107,1857,-7.2,-1.5,N,0,1052,11,5
1995,arroz,240,240,456,192,1900,-6.5,2.3,EN,0,1172,7,6
1996,arroz,150,150,333,87,2220,5.8,16.8,LN,0,1551,6,9
2000,arroz,7,7,21,10,3000,12.3,,LN,1,1539,7,3
2001,arroz,3,3,8,4,2667,-7.6,-11.1,LN,0,1104,8,3
1974,cana,,80,2200,0,27500,14.1,,LN,1,,,
1975,cana,,150,3600,0,24000,-2.8,-12.7,N,0,,,
1976,cana,,80,1920,0,24000,-5,0,LN,0,,,
1977,cana,,150,2700,0,18000,-30.3,-25,EN,0,,,
1978,cana,,150,3900,0,26000,-1.4,44.4,EN,0,,,
1979,cana,,150,3900,0,26000,-3.3,0,N,0,,,
1980,cana,,150,4355,0,29033,6,11.7,EN,0,,,
1981,cana,,150,3900,0,26000,-6.7,-10.4,N,0,1522,8,13
1982,cana,,150,4350,0,29000,2.2,11.5,N,0,1612,9,2
1983,cana,,150,4350,0,29000,0.7,0,EN,1,1421,8,7
1984,cana,,200,6000,0,30000,2.8,3.4,LN,0,1100,9,30
1985,cana,,200,6000,0,30000,1.6,0,LN,0,1144,9,8
1986,cana,,200,6000,0,30000,0.6,0,N,0,1578,13,8
1987,cana,,200,6000,0,30000,0.6,0,EN,1,1246,9,19
1988,cana,200,200,6000,0,30000,1.5,0,EN,0,1473,11,15
1989,cana,230,230,6900,5e-04,30000,1.3,0,LN,1,1538,6,0
1990,cana,230,230,6900,0.0058,30000,0.2,0,N,0,877,12,8
1991,cana,230,230,6900,0.0226,30000,-1,0,EN,0,1388,10,6
1992,cana,230,230,6900,0.2484,30000,-2.8,0,EN,1,938,4,3
1993,cana,350,350,10500,8.7247,30000,-5.6,0,EN,0,1416,3,2
1994,cana,350,350,10500,131,30000,-8.9,0,N,0,1052,11,5
1995,cana,350,350,10500,107,30000,-11.8,0,EN,0,1172,7,6
1996,cana,255,255,10200,510,40000,13.6,33.3,LN,0,1551,6,9
1997,cana,95,95,3800,61,40000,9.3,0,N,0,1474,7,6
1998,cana,95,95,3800,68,40000,5.7,0,EN,1,1430,8,33
1999,cana,95,95,3800,61,40000,2.6,0,LN,1,1442,4,7
2000,cana,98,98,3920,106,40000,-0.4,0,LN,1,1539,7,3
2001,cana,30,30,1200,35,40000,-2.9,0,LN,0,1104,8,3
2002,cana,30,30,1200,40,40000,-4.5,0,N,0,1572,10,1
2003,cana,30,30,1200,40,40000,-5.6,0,EN,1,1170,19,14
2004,cana,30,30,1350,95,45000,4.7,12.5,N,0,1192,9,2
2005,cana,30,30,1350,108,45000,2.8,0,EN,0,1508,6,5
2006,cana,30,30,1350,122,45000,1.1,0,LN,0,1147,11,13
2007,cana,30,30,1350,149,45000,-0.3,0,EN,0,1358,14,7
2008,cana,30,30,1350,61,45000,-1.7,0,LN,1,1385,19,13
2009,cana,30,30,1350,108,45000,-2.9,0,LN,0,1554,6,7
2010,cana,30,30,1350,108,45000,-3.9,0,EN,1,1440,4,17
2011,cana,270,270,15030,1202,55667,18.6,23.7,LN,1,1589,5,8
2012,cana,270,270,15030,1653,55667,18.9,0,LN,0,1184,7,11
2013,cana,270,270,15000,1950,55556,18.4,-0.2,LN,0,1496,11,16
2016,cana,11,11,486,87,44182,-7.9,,EN,1,1452,10,22
2017,cana,11,11,486,63,44182,-8.8,0,LN,0,1379,9,19
2018,cana,11,11,500,65,45455,-7.3,2.9,LN,0,1173,6,19
2019,cana,11,11,495,66,45000,-9.6,-1,EN,0,1146,5,32
2020,cana,12,12,650,163,54167,7.1,20.4,N,0,1407,9,10
2021,cana,12,12,650,163,54167,5.2,0,LN,1,1449,12,17
2022,cana,8,8,410,197,51250,-2.5,-5.4,LN,0,1468,5,15
2023,cana,11,11,607,583,55182,2.6,7.7,LN,0,1322,6,7
2024,cana,3,3,120,54,40000,-27.4,-27.5,EN,1,1386,6,27
1975,feijao,,207,52,0,251,9.3,,N,0,,,
1982,feijao,,218,74,0,339,-36.4,,N,0,1612,9,2
1983,feijao,,360,50,0,139,-75.9,-59.1,EN,1,1421,8,7
1984,feijao,,358,255,0,712,16,200,LN,0,1100,9,30
1985,feijao,,377,213,0,565,-14.7,-20.7,LN,0,1144,9,8
