ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,390,585,0,1500,-5,,LN,1,,,
1975,arroz,,400,792,0,1980,31.5,32,LN,0,,,
1976,arroz,,420,882,0,2100,43.4,6.1,LN,1,,,
1977,arroz,,400,492,0,1230,-15.8,-41.4,EN,0,,,
1978,arroz,,400,263,0,658,-56.1,-46.5,EN,0,,,
1979,arroz,,320,306,0,956,-39.1,45.4,N,0,,,
1980,arroz,,400,720,0,1800,8.1,88.2,EN,0,,,
1981,arroz,,300,540,0,1800,0,0,N,0,712,9,22
1982,arroz,,300,540,0,1800,-8.9,0,N,0,1226,8,0
1983,arroz,,650,1116,0,1717,-20.5,-4.6,EN,1,1156,9,1
1984,arroz,,650,995,0,1531,-36.8,-10.8,LN,0,649,14,25
1985,arroz,,715,1287,0,1800,-34.8,17.6,LN,0,840,14,8
1986,arroz,,997,4473,0,4486,46.5,149.2,N,0,734,16,15
1987,arroz,,1620,6451,0,3982,19.7,-11.2,EN,0,882,12,16
1988,arroz,1620,1620,6451,1e-04,3982,10.4,0,EN,0,891,12,10
1989,arroz,1620,1620,6666,5e-04,4115,6.3,3.3,LN,1,1204,11,9
1990,arroz,2500,2500,10440,0.2327,4176,2.2,1.5,N,0,1028,11,6
1991,arroz,2900,2900,12675,0.3607,4371,3.2,4.7,N,0,1130,13,14
1992,arroz,1600,1600,6110,1.2553,3819,-12.1,-12.6,EN,1,941,19,7
1993,arroz,2100,2100,10080,38.7767,4800,8,25.7,N,0,1110,9,10
1994,arroz,2600,2600,10870,2500,4181,-7.7,-12.9,N,0,814,10,19
1995,arroz,2520,2520,10780,1649,4278,-6.5,2.3,EN,0,1119,12,11
1996,arroz,1530,1530,7095,1298,4637,0.1,8.4,LN,0,963,8,10
1997,arroz,1330,1330,6155,1385,4628,-1.6,-0.2,N,0,1155,14,0
1998,arroz,1530,1530,7554,2284,4937,3.4,6.7,EN,1,1195,9,18
1999,arroz,1530,1530,7860,2370,5137,6.1,4.1,LN,1,1011,13,13
2000,arroz,1230,1230,6300,1547,5122,5.1,-0.3,LN,1,778,11,11
2001,arroz,560,560,2710,678,4839,-0.8,-5.5,LN,0,1058,10,16
2002,arroz,930,930,4560,1391,4903,0.1,1.3,N,0,913,10,21
2003,arroz,930,930,4560,3007,4903,-1.3,0,EN,0,1022,10,32
2004,arroz,1030,1030,5557,3723,5395,6.4,10,N,0,664,11,15
2005,arroz,950,950,3800,1653,4000,-22.9,-25.9,EN,0,973,15,15
2006,arroz,950,950,4750,1948,5000,-6.3,25,LN,0,899,17,13
2007,arroz,800,800,4000,2160,5000,-10.3,0,EN,0,1178,12,17
2008,arroz,710,710,3864,2782,5442,-7.5,8.8,LN,1,813,12,18
2009,arroz,710,710,5227,3236,7362,20.1,35.3,LN,0,824,17,20
2010,arroz,360,360,2470,1563,6861,8.1,-6.8,EN,1,1108,11,13
2011,arroz,500,500,3500,1575,7000,6,2,LN,1,896,6,3
2012,arroz,500,500,3000,1398,6000,-11.5,-14.3,LN,0,921,14,25
2013,arroz,470,470,3500,2092,7447,8.8,24.1,N,0,1045,11,17
2014,arroz,500,500,3750,3000,7500,9.3,0.7,N,0,621,14,31
2015,arroz,500,500,3700,2960,7400,7.6,-1.3,EN,0,870,16,27
2016,arroz,500,500,3000,2430,6000,-12.8,-18.9,EN,1,1445,7,15
2017,arroz,500,500,3150,2823,6300,-8.1,5,N,0,936,12,24
2018,arroz,150,150,956,1147,6373,-6.4,1.2,LN,0,647,12,18
2019,arroz,210,210,1365,1605,6500,-3.6,2,EN,0,661,10,45
2020,arroz,105,105,669,778,6371,-4.1,-2,EN,0,742,17,41
2021,arroz,122,122,820,1507,6721,2.9,5.5,LN,0,873,9,23
2022,arroz,202,202,1278,1927,6327,-1.1,-5.9,LN,0,841,9,27
2023,arroz,222,222,1406,2109,6333,1.5,0.1,LN,0,1194,10,0
2024,arroz,221,221,1405,2342,6357,4.9,0.4,EN,1,703,8,68
1974,cana,,723,40911,0,56585,6.2,,LN,1,,,
1975,cana,,1400,70000,0,50000,-13.1,-11.6,LN,0,,,
1976,cana,,2250,123975,0,55100,-10.3,10.2,LN,1,,,
1977,cana,,2000,150000,0,75000,15.7,36.1,EN,0,,,
1978,cana,,2500,156477,0,62591,-7.7,-16.5,EN,0,,,
1979,cana,,3386,239315,0,70678,0.5,12.9,N,0,,,
1980,cana,,3500,310365,0,88676,22.3,25.5,EN,0,,,
1981,cana,,3800,284900,0,74974,0.9,-15.5,N,0,712,9,22
1982,cana,,4700,384570,0,81823,8.1,9.1,N,0,1226,8,0
1983,cana,,4300,377760,0,87851,14.4,7.4,EN,1,1156,9,1
1984,cana,,5200,396760,0,76300,-1.3,-13.1,LN,0,649,14,25
1985,cana,,5250,393750,0,75000,-2.6,-1.7,LN,0,840,14,8
1986,cana,,5250,367500,0,70000,-8.9,-6.7,N,0,734,16,15
1987,cana,,6850,513750,1e-04,75000,-1.9,7.1,EN,0,882,12,16
1988,cana,5400,5400,378000,3e-04,70000,-7.5,-6.7,EN,0,891,12,10
1989,cana,6030,6030,482400,0.007,80000,6.8,14.3,LN,1,1204,11,9
1990,cana,6300,6300,491400,0.1533,78000,4.3,-2.5,N,0,1028,11,6
1991,cana,7200,7200,576000,1.3615,80000,6,2.6,N,0,1130,13,14
1992,cana,10800,10800,756000,16.4945,70000,-8.5,-12.5,EN,1,941,19,7
1993,cana,6300,6300,491400,210.8553,78000,0.4,11.4,N,0,1110,9,10
1994,cana,10209,10209,735000,8085,71995,-9.2,-7.7,N,0,814,10,19
