ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1983,arroz,,70,67,0,957,-1.3,,1011,EN,1,2.5,803,8,9
1984,arroz,,40,56,0,1400,42.6,46.3,1020,LN,0,-1,922,7,10
1985,arroz,,35,33,0,943,-5.3,-32.7,1030,LN,0,-1,751,11,4
1986,arroz,,36,32,0,889,-12.1,-5.7,1040,N,0,-0.2,431,12,18
1987,arroz,,36,37,0,1028,-0.1,15.6,1052,EN,1,1.5,860,9,7
1988,arroz,36,36,45,0,1250,19.2,21.6,1064,EN,0,0.9,737,15,14
1989,arroz,36,36,40,0,1111,3.1,-11.1,1077,LN,1,-1.9,786,10,0
1990,arroz,36,36,38,1e-04,1056,-5.2,-5,1091,N,0,0,728,14,3
1991,arroz,25,25,26,7e-04,1040,-9.4,-1.5,1106,EN,0,0.5,734,8,12
1992,arroz,25,25,28,0.005,1120,-4.6,7.7,1123,EN,1,2.1,816,9,7
1993,arroz,3,3,4,0.008,1333,11.8,19,1142,N,0,0.3,668,6,6
1994,arroz,3,3,4,1,1333,11.2,0,1163,N,0,0.3,825,8,3
1995,arroz,1,1,1,0,1000,-16.1,-25,1187,EN,0,1.4,864,8,7
1996,arroz,7,7,9,3,1286,15.1,28.6,1216,LN,0,-0.9,948,18,17
1997,arroz,1,1,1,0,1000,-5.5,-22.2,1249,N,0,-0.3,744,19,5
1998,arroz,1,1,1,0,1000,-3.9,0,1287,EN,1,2.3,1189,8,3
1999,arroz,1,1,1,0,1000,-13,0,1331,LN,1,-1.6,456,9,4
2000,arroz,1,1,1,0,1000,-23.1,0,1380,LN,1,-1.6,769,12,10
2001,arroz,1,1,2,1,2000,28.6,100,1433,LN,0,-0.7,1206,9,4
2002,arroz,1,1,2,1,2000,10.9,0,1491,N,0,-0.3,740,8,26
2003,arroz,1,1,2,3,2000,2.2,0,1552,EN,0,1.2,1160,6,17
2004,arroz,1,1,2,1,2000,-1.4,0,1617,N,0,0.3,914,6,12
2005,arroz,1,1,1,,1000,-51.6,-50,1684,EN,0,0.7,665,12,29
2006,arroz,1,1,2,1,2000,-3.9,100,1754,LN,0,-0.8,951,6,24
2007,arroz,1,1,2,1,2000,-3.4,0,1827,EN,0,0.9,883,7,29
2008,arroz,1,1,2,1,2000,-2.2,0,1903,LN,1,-1.5,861,11,2
2009,arroz,1,1,2,1,2000,0,0,1983,LN,0,-0.8,1123,6,13
2010,arroz,1,1,2,1,2000,2.9,0,2065,EN,1,1.6,1095,7,19
1983,cana,,173,3581,0,20699,-27.8,,24577,EN,1,2.5,803,8,9
1984,cana,,173,4723,0,27301,-0.9,31.9,24325,LN,0,-0.5,922,7,10
1985,cana,,173,4671,0,27000,1.8,-1.1,24075,LN,0,-0.8,751,11,4
1986,cana,,170,4420,0,26000,1.4,-3.7,23827,N,0,-0.3,431,12,18
1987,cana,,170,4590,0,27000,8.6,3.8,23581,EN,1,1.6,860,9,7
1988,cana,200,200,3654,0,18270,-24.5,-32.3,23338,EN,0,0.7,737,15,14
1989,cana,200,200,4499,9e-04,22495,-4.9,23.1,23098,LN,1,-1.7,786,10,0
1990,cana,200,200,4499,0.0037,22495,-3.1,0,22864,N,0,0.2,728,14,3
1991,cana,200,200,4500,0.018,22500,-1.6,0,22637,EN,0,0.6,734,8,12
1992,cana,200,200,4500,0.0943,22500,-0.7,0,22419,EN,1,2.3,816,9,7
1993,cana,200,200,4500,1.8,22500,-0.3,0,22209,EN,0,0.5,668,6,6
1994,cana,200,200,4600,46,23000,1.7,2.2,22008,N,0,0.3,825,8,3
1995,cana,200,200,4600,253,23000,0.8,0,21815,EN,0,1.3,864,8,7
1996,cana,200,200,4600,184,23000,0.2,0,21631,LN,0,-0.9,948,18,17
1997,cana,200,200,4600,313,23000,0,0,21454,N,0,-0.2,744,19,5
1998,cana,200,200,4600,322,23000,-0.1,0,21287,EN,1,2.2,1189,8,3
1999,cana,200,200,4600,414,23000,-0.1,0,21135,LN,1,-1.5,456,9,4
2000,cana,200,200,4600,383,23000,-0.1,0,21002,LN,1,-1.7,769,12,10
2001,cana,170,170,3910,340,23000,-0.1,0,20898,LN,0,-0.6,1206,9,4
2002,cana,155,155,3565,335,23000,0,0,20833,N,0,-0.1,740,8,26
2003,cana,155,155,3565,410,23000,0,0,20817,EN,0,0.9,1160,6,17
2004,cana,155,155,3565,449,23000,0.5,0,20861,N,0,0.3,914,6,12
2005,cana,160,160,800,104,5000,-78,-78.3,20972,EN,0,0.6,665,12,29
2006,cana,160,160,3200,480,20000,-12.1,200,21158,LN,0,-0.9,951,6,24
2007,cana,160,160,3680,313,23000,0,15,21419,EN,0,0.6,883,7,29
2008,cana,150,150,3450,207,23000,-1.6,0,21755,LN,1,-1.6,861,11,2
2009,cana,150,150,3450,217,23000,-3.6,0,22162,LN,0,-0.9,1123,6,13
2010,cana,150,150,3000,240,20000,-19.5,-13,22632,EN,1,1.5,1095,7,19
2011,cana,150,150,4500,502,30000,14.4,50,23156,LN,0,-1.4,715,11,10
2012,cana,155,155,2325,274,15000,-45.1,-50,23725,LN,0,-0.8,566,10,18
2013,cana,100,100,3000,390,30000,5.9,100,24329,LN,0,-0.6,921,13,12
2014,cana,50,50,1500,197,30000,2.6,0,24958,LN,0,-0.5,1021,8,29
2015,cana,50,50,1500,186,30000,1,0,25606,EN,0,0.5,892,11,11
2016,cana,50,50,1500,291,30000,0,0,26266,EN,1,2.2,1198,5,7
2017,cana,35,35,1050,189,30000,-0.9,0,26934,LN,0,-0.7,1046,9,5
2018,cana,25,25,750,143,30000,-1.5,0,27608,LN,0,-1.1,917,10,10
2019,cana,25,25,750,131,30000,-1.8,0,28286,EN,0,0.6,906,11,18
2020,cana,25,25,675,135,27000,-11.6,-10,28967,N,0,0.1,807,18,34
2021,cana,25,25,750,151,30000,-1.3,11.1,29654,LN,0,-1.2,648,16,9
2022,cana,25,25,750,225,30000,-0.6,0,30349,LN,0,-1.2,588,9,36
2023,cana,25,25,750,209,30000,0.4,0,31053,LN,0,-0.8,584,13,30
2024,cana,25,25,750,195,30000,1.7,0,31772,EN,0,1.2,983,8,27
1983,feijao,,122,82,0,672,14.6,,560,EN,1,2.5,803,8,9
1984,feijao,,117,79,0,675,6.5,0.5,569,LN,0,-1,922,7,10
1985,feijao,,123,72,0,585,-13.5,-13.3,578,LN,0,-1,751,11,4
1986,feijao,,63,14,0,222,-69,-62,588,N,0,-0.2,431,12,18
1987,feijao,,123,80,0,650,-13.6,192.7,597,EN,1,1.5,860,9,7
1988,feijao,123,123,84,0,683,-12.7,5,607,EN,0,0.9,737,15,14
1989,feijao,123,123,113,0,919,13.7,34.5,617,LN,1,-1.9,786,10,0
1990,feijao,113,113,64,3e-04,566,-31.8,-38.4,627,N,0,0,728,14,3
