ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,100,120,0,1200,-1,,LN,1,,,
1975,arroz,,100,120,0,1200,0.2,0,LN,0,,,
1976,arroz,,90,190,0,2111,78.1,75.9,LN,1,,,
1977,arroz,,100,120,0,1200,2.1,-43.2,EN,0,,,
1978,arroz,,120,144,0,1200,2.8,0,EN,0,,,
1979,arroz,,100,110,0,1100,-5.3,-8.3,N,0,,,
1980,arroz,,100,150,0,1500,29.9,36.4,EN,0,,,
1981,arroz,,380,441,0,1161,0.7,-22.6,N,0,880,9,10
1982,arroz,,400,280,0,700,-39.6,-39.7,N,0,580,15,16
1983,arroz,,420,462,0,1100,-6.3,57.1,EN,1,937,6,13
1984,arroz,,400,600,0,1500,24.9,36.4,LN,0,753,7,12
1985,arroz,,450,810,0,1800,45.8,20,LN,0,673,11,4
1986,arroz,,430,430,0,1000,-22.3,-44.4,N,0,374,14,20
1987,arroz,,430,529,0,1230,-8,23,EN,0,1123,9,14
1988,arroz,430,430,645,0,1500,10.1,21.9,EN,0,742,11,15
1989,arroz,288,288,405,1e-04,1406,1.5,-6.2,LN,1,830,8,1
1990,arroz,288,288,399,0.0014,1385,-1.8,-1.5,N,0,735,13,5
1991,arroz,250,250,104,0.0028,416,-71,-70,N,0,790,12,12
1992,arroz,250,250,345,0.065,1380,-5.6,200,EN,1,870,9,8
1993,arroz,150,150,225,0.5007,1500,1.3,8.7,N,0,747,5,8
1994,arroz,150,150,225,46,1500,1,0,N,0,796,8,4
1995,arroz,150,150,225,62,1500,1.6,0,EN,0,947,8,8
1996,arroz,60,60,90,27,1500,4.8,0,LN,0,918,18,17
1997,arroz,20,20,9,2,450,-67.2,-70,N,0,718,15,8
1998,arroz,5,5,6,2,1200,-7.1,166.7,EN,1,1437,8,4
1999,arroz,5,5,6,2,1200,-1,0,LN,1,500,9,9
2000,arroz,5,5,6,2,1200,4.2,0,LN,1,862,12,10
2001,arroz,1,1,1,0,1000,-8.5,-16.7,LN,0,1297,9,7
2002,arroz,1,1,1,0,1000,-4.1,0,N,0,774,7,23
2003,arroz,1,1,1,2,1000,0.2,0,EN,0,1235,6,16
2004,arroz,1,1,1,1,1000,4.5,0,N,0,952,5,10
2005,arroz,1,,,,,,,EN,0,671,12,25
1974,cana,,300,4500,0,15000,3.9,,LN,1,,,
1975,cana,,300,4500,0,15000,-3.2,0,LN,0,,,
1976,cana,,400,6000,0,15000,-8.9,0,LN,1,,,
1977,cana,,300,4500,0,15000,-13.5,0,EN,0,,,
1978,cana,,200,6000,0,30000,65.5,100,EN,0,,,
1979,cana,,35,805,0,23000,22.2,-23.3,N,0,,,
1980,cana,,70,1610,0,23000,18.3,0,EN,0,,,
1981,cana,,70,1470,0,21000,5.1,-8.7,N,0,880,9,10
1982,cana,,75,1425,0,19000,-7.1,-9.5,N,0,580,15,16
1983,cana,,75,1538,0,20507,-1.6,7.9,EN,1,937,6,13
1984,cana,,618,12801,0,20714,-1.7,1,LN,0,753,7,12
1985,cana,,475,9500,0,20000,-5.3,-3.4,LN,0,673,11,4
1986,cana,,80,1680,0,21000,-0.8,5,N,0,374,14,20
1987,cana,,80,1564,0,19550,-7.6,-6.9,EN,0,1123,9,14
1988,cana,80,80,2000,0,25000,19.3,27.9,EN,0,742,11,15
1989,cana,54,54,1145,2e-04,21204,1.8,-15.2,LN,1,830,8,1
1990,cana,54,54,1145,9e-04,21204,1.2,0,N,0,735,13,5
1991,cana,54,54,1134,0.004,21000,-0.5,-1,N,0,790,12,12
1992,cana,54,54,1634,0.0408,30259,42.4,44.1,EN,1,870,9,8
1993,cana,34,34,714,0.2851,21000,-4,-30.6,N,0,747,5,8
1994,cana,34,34,714,34,21000,-9.1,0,N,0,796,8,4
1995,cana,34,34,714,39,21000,-14.8,0,EN,0,947,8,8
1996,cana,34,34,714,43,21000,-20.1,0,LN,0,918,18,17
1997,cana,30,30,630,38,21000,-26.1,0,N,0,718,15,8
1998,cana,30,30,1200,84,40000,28.8,90.5,EN,1,1437,8,4
1999,cana,50,50,2000,180,40000,19.9,0,LN,1,500,9,9
2000,cana,50,50,2000,166,40000,13,0,LN,1,862,12,10
2001,cana,25,25,1000,87,40000,6.4,0,LN,0,1297,9,7
2002,cana,25,25,1000,94,40000,0.7,0,N,0,774,7,23
2003,cana,40,40,1600,184,40000,-4,0,EN,0,1235,6,16
2004,cana,40,40,1600,202,40000,-7.4,0,N,0,952,5,10
2005,cana,45,45,675,88,15000,-66.3,-62.5,EN,0,671,12,25
2006,cana,55,55,2475,371,45000,-1.8,200,LN,0,931,6,22
2007,cana,60,60,2700,230,45000,-5,0,EN,0,938,11,26
2008,cana,60,60,3300,201,55000,12.2,22.2,LN,1,842,11,2
2009,cana,65,65,2860,181,44000,-12.7,-20,LN,0,1109,6,9
2010,cana,65,65,3575,268,55000,6.1,25,EN,1,1005,9,17
2011,cana,65,65,3575,396,55000,3.1,0,LN,1,908,7,10
2012,cana,70,70,2100,250,30000,-44.9,-45.5,LN,0,607,7,22
2013,cana,70,70,3850,501,55000,0.1,83.3,N,0,974,12,12
2014,cana,70,70,3850,510,55000,-0.4,0,N,0,1117,6,29
2015,cana,70,70,3850,477,55000,-0.4,0,EN,0,1023,9,9
2016,cana,70,70,3850,735,55000,0.1,0,EN,1,1485,6,9
2017,cana,70,70,3850,693,55000,1.2,0,N,0,1110,9,10
2018,cana,70,70,3850,732,55000,2.7,0,LN,0,959,10,10
2019,cana,60,60,3000,525,50000,-4.7,-9.1,EN,0,1122,11,19
2020,cana,60,60,2100,420,35000,-31.6,-30,EN,0,815,18,39
2021,cana,60,60,3000,606,50000,0.9,42.9,LN,0,754,22,12
2022,cana,60,60,2100,630,35000,-26.7,-30,LN,0,667,9,38
2023,cana,37,37,1573,439,42514,-6.8,21.5,LN,0,570,11,33
2024,cana,37,37,1850,481,50000,15.6,17.6,EN,1,1092,7,28
1974,feijao,,1600,1152,0,720,-13.1,,LN,1,,,
1975,feijao,,1550,1209,0,780,2.4,8.3,LN,0,,,
1976,feijao,,1650,1313,0,796,13.2,2,LN,1,,,
1977,feijao,,1500,810,0,540,-17.3,-32.1,EN,0,,,
1978,feijao,,1120,994,0,888,45.2,64.4,EN,0,,,
1979,feijao,,1040,832,0,800,38.5,-9.9,N,0,,,
1980,feijao,,1215,545,0,449,-18.7,-43.9,EN,0,,,
1981,feijao,,1554,550,0,354,-33.7,-21.1,N,0,880,9,10
1982,feijao,,1595,784,0,492,-6.2,38.9,N,0,580,15,16
1983,feijao,,1545,609,0,394,-24.4,-19.8,EN,1,937,6,13
1984,feijao,,1555,996,0,641,21.3,62.5,LN,0,753,7,12
1985,feijao,,1695,1004,0,592,9.1,-7.5,LN,0,673,11,4
1986,feijao,,1350,406,0,301,-46.8,-49.2,N,0,374,14,20
1987,feijao,,1795,944,0,526,-12.9,74.9,EN,0,1123,9,14
1988,feijao,1545,1545,1363,0,882,34.1,67.7,EN,0,742,11,15
1989,feijao,530,530,553,2e-04,1043,45.8,18.3,LN,1,830,8,1
1990,feijao,560,560,366,0.0017,654,-14.6,-37.4,N,0,735,13,5
1991,feijao,560,550,330,0.0117,600,-26.1,-8.2,N,0,790,12,12
1992,feijao,550,550,605,0.132,1100,27.6,83.3,EN,1,870,9,8
1993,feijao,350,350,315,0.7025,900,-0.8,-18.2,N,0,747,5,8
1994,feijao,350,350,315,163,900,-5.6,0,N,0,796,8,4
1995,feijao,350,350,315,184,900,-10.4,0,EN,0,947,8,8
1996,feijao,230,230,93,57,404,-61.1,-55.1,LN,0,918,18,17
1997,feijao,169,169,254,162,1503,42.2,200,N,0,718,15,8
1998,feijao,169,169,152,142,899,-15.6,-40.2,EN,1,1437,8,4
1999,feijao,140,140,168,142,1200,12,33.4,LN,1,500,9,9
2000,feijao,140,140,193,102,1379,29.4,14.9,LN,1,862,12,10
2001,feijao,25,25,27,17,1080,3.2,-21.7,LN,0,1297,9,7
2002,feijao,30,30,32,27,1067,4.1,-1.2,N,0,774,7,23
2003,feijao,30,30,19,24,633,-37,-40.6,EN,0,1235,6,16
2004,feijao,32,32,29,25,906,-7.6,43.1,N,0,952,5,10
2005,feijao,32,32,23,30,719,-24,-20.7,EN,0,671,12,25
2006,feijao,32,32,32,51,1000,8.8,39.1,LN,0,931,6,22
2007,feijao,32,32,32,64,1000,9.9,0,EN,0,938,11,26
2008,feijao,32,32,38,76,1188,31.1,18.8,LN,1,842,11,2
2009,feijao,30,30,22,55,733,-18.7,-38.2,LN,0,1109,6,9
2010,feijao,30,30,27,51,900,0.1,22.7,EN,1,1005,9,17
2011,feijao,30,30,27,54,900,0.1,0,LN,1,908,7,10
2012,feijao,30,30,24,61,800,-11.1,-11.1,LN,0,607,7,22
2013,feijao,30,30,30,66,1000,11.1,25,N,0,974,12,12
2014,feijao,30,30,30,130,1000,10.8,0,N,0,1117,6,29
2015,feijao,20,20,18,72,900,-0.8,-10,EN,0,1023,9,9
2016,feijao,20,20,12,60,600,-34.4,-33.3,EN,1,1485,6,9
2017,feijao,20,20,18,97,900,-2.6,50,N,0,1110,9,10
2018,feijao,20,20,18,81,900,-3.8,0,LN,0,959,10,10
2019,feijao,16,16,20,70,1250,31.9,38.9,EN,0,1122,11,19
2020,feijao,16,16,12,48,750,-22,-40,EN,0,815,18,39
2021,feijao,16,16,20,80,1250,27.9,66.7,LN,0,754,22,12
2022,feijao,16,16,14,81,875,-12.1,-30,LN,0,667,9,38
2023,feijao,16,16,20,115,1250,23.1,42.9,LN,0,570,11,33
2024,feijao,16,16,14,73,875,-15.6,-30,EN,1,1092,7,28
1974,milho,,12000,21600,0,1800,0,,LN,1,,,
1975,milho,,13500,24300,0,1800,-0.9,0,LN,0,,,
1976,milho,,13000,23400,0,1800,-2,0,LN,1,,,
1977,milho,,14000,25200,0,1800,-3.2,0,EN,0,,,
1978,milho,,12000,26819,0,2235,18.7,24.2,EN,0,,,
1979,milho,,12000,14710,0,1226,-35.8,-45.2,N,0,,,
1980,milho,,14500,34772,0,2398,23.5,95.6,EN,0,,,
1981,milho,,17200,37152,0,2160,9.4,-9.9,N,0,880,9,10
1982,milho,,18600,27900,0,1500,-25.4,-30.6,N,0,580,15,16
1983,milho,,18000,41760,0,2320,13,54.7,EN,1,937,6,13
1984,milho,,18000,39600,0,2200,5.1,-5.2,LN,0,753,7,12
1985,milho,,14000,33600,0,2400,12.4,9.1,LN,0,673,11,4
1986,milho,,12500,22500,0,1800,-17.7,-25,N,0,374,14,20
1987,milho,,16000,43200,0,2700,19.1,50,EN,0,1123,9,14
1988,milho,15000,15000,30600,2e-04,2040,-13.9,-24.4,EN,0,742,11,15
1989,milho,10044,10044,24106,0.0014,2400,-2.9,17.6,LN,1,830,8,1
1990,milho,11000,11000,26400,0.0571,2400,-6,0,N,0,735,13,5
1991,milho,12100,9680,14520,0.1815,1500,-42.9,-37.5,N,0,790,12,12
1992,milho,12100,12100,50820,4.5495,4200,55.6,180,EN,1,870,9,8
1993,milho,6600,6600,19800,26.9785,3000,8.6,-28.6,N,0,747,5,8
1994,milho,6600,6600,19800,1995,3000,6.5,0,N,0,796,8,4
1995,milho,7200,7200,28080,2584,3900,36.1,30,EN,0,947,8,8
1996,milho,4150,4150,12450,1899,3000,3,-23.1,LN,0,918,18,17
1997,milho,3386,3386,7957,886,2350,-20,-21.7,N,0,718,15,8
1998,milho,3386,3386,9142,1305,2700,-8.3,14.9,EN,1,1437,8,4
1999,milho,3000,3000,7560,1172,2520,-14.9,-6.7,LN,1,500,9,9
2000,milho,3150,3150,8505,1744,2700,-9.4,7.1,LN,1,862,12,10
2001,milho,1134,1134,4082,694,3600,20.6,33.3,LN,0,1297,9,7
2002,milho,1100,1100,3564,816,3240,7.9,-10,N,0,774,7,23
2003,milho,930,930,3627,1109,3900,27.4,20.4,EN,0,1235,6,16
2004,milho,900,750,2070,683,2760,-12.5,-29.2,N,0,952,5,10
2005,milho,870,870,1018,319,1170,-64.2,-57.6,EN,0,671,12,25
2006,milho,900,900,2079,470,2310,-32.2,97.4,LN,0,931,6,22
2007,milho,900,900,3213,1607,3570,0.8,54.5,EN,0,938,11,26
2008,milho,950,950,3990,1672,4200,14.1,17.6,LN,1,842,11,2
2009,milho,900,900,3024,1026,3360,-13,-20,LN,0,1109,6,9
2010,milho,800,800,3360,962,4200,1.7,25,EN,1,1005,9,17
2011,milho,650,650,3120,1337,4800,7.6,14.3,LN,1,908,7,10
2012,milho,650,650,1248,576,1920,-59.7,-60,LN,0,607,7,22
2013,milho,550,550,2640,1238,4800,-5.2,150,N,0,974,12,12
