ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,feijao,550,550,180,115,327,14.6,,N,0,231,32,0
1998,feijao,850,200,20,24,100,-60.9,-69.4,EN,1,118,48,2
1999,feijao,645,645,194,210,301,32.8,200,LN,1,146,75,0
2000,feijao,1300,1300,1040,728,800,288,166,LN,1,489,53,0
2001,feijao,700,35,14,14,400,108.1,-50,LN,0,125,59,0
2002,feijao,425,425,33,40,78,-59.5,-80.6,N,0,263,78,0
2003,feijao,750,750,150,208,200,2,157.6,EN,1,125,53,0
2004,feijao,800,800,155,196,194,-35.2,-3.1,N,0,487,44,0
2005,feijao,770,770,191,247,248,-40,28,EN,0,199,115,0
2006,feijao,800,800,555,708,694,32.5,179.7,LN,0,170,66,0
2007,feijao,850,850,595,718,700,34.3,0.9,EN,0,123,50,0
2008,feijao,630,630,378,624,600,26.4,-14.3,LN,1,367,44,0
2009,feijao,745,745,119,109,160,-55.6,-73.4,LN,0,212,71,0
2010,feijao,530,530,42,97,79,-66.2,-50.4,EN,1,169,47,0
2011,feijao,845,845,128,258,151,40.9,91.2,LN,1,387,46,0
2012,feijao,420,,,,,,,LN,0,72,93,0
2014,feijao,80,70,4,8,57,36.6,,N,0,142,38,0
2015,feijao,60,60,2,4,33,-24.3,-41.7,EN,0,78,43,0
2016,feijao,400,400,34,102,85,37.6,155,EN,1,155,78,0
2017,feijao,12,12,1,3,83,-23.2,-2,LN,0,55,88,0
2018,feijao,155,155,16,19,103,-39.5,23.9,LN,0,164,77,0
2019,feijao,180,180,45,82,250,6.2,142.2,EN,0,301,36,0
2020,feijao,210,210,84,238,400,38.2,60,N,0,420,50,0
2021,feijao,20,,,,,,,LN,1,158,95,0
2022,feijao,72,72,26,106,361,-4.6,,LN,0,237,64,0
2023,feijao,115,115,68,261,591,42.6,63.7,LN,0,238,35,0
2024,feijao,130,65,20,83,308,-30.2,-48,EN,1,348,51,0
1997,milho,500,500,250,38,500,21,,N,0,231,32,0
1998,milho,800,100,15,3,150,-60.5,-70,EN,1,118,48,2
1999,milho,480,480,144,52,300,-11.5,100,LN,1,146,75,0
2000,milho,600,600,480,144,800,164.8,166.7,LN,1,489,53,0
2001,milho,600,30,12,4,400,49.9,-50,LN,0,125,59,0
2002,milho,600,400,32,11,80,-66.7,-80,N,0,263,78,0
2003,milho,680,680,136,67,200,4.6,150,EN,1,125,53,0
2004,milho,750,750,150,60,200,-26.1,0,N,0,487,44,0
2005,milho,750,750,75,32,100,-73.3,-50,EN,0,199,115,0
2006,milho,800,800,560,185,700,36.1,200,LN,0,170,66,0
2007,milho,500,500,350,179,700,27.4,0,EN,0,123,50,0
2008,milho,800,800,560,224,700,30,0,LN,1,367,44,0
2009,milho,800,800,192,80,240,-43.9,-65.7,LN,0,212,71,0
2010,milho,600,300,29,11,97,-68.3,-59.7,EN,1,169,47,0
2011,milho,800,800,200,120,250,42.6,158.6,LN,1,387,46,0
2012,milho,850,,,,,,,LN,0,72,93,0
2013,milho,150,50,3,2,60,-21.4,,LN,0,28,96,0
2014,milho,60,60,6,4,100,124.2,66.7,N,0,142,38,0
2015,milho,60,,,,,,,EN,0,78,43,0
2016,milho,400,400,40,37,100,131.7,,EN,1,155,78,0
2017,milho,20,20,1,1,50,-51.3,-50,LN,0,55,88,0
2018,milho,150,150,27,19,180,-22.1,200,LN,0,164,77,0
2019,milho,170,51,10,9,196,-47,8.9,EN,0,301,36,0
2020,milho,180,180,144,144,800,64,200,N,0,420,50,0
2021,milho,10,,,,,,,LN,1,158,95,0
2022,milho,84,84,84,101,1000,40.2,,LN,0,237,64,0
2023,milho,150,150,150,180,1000,21.4,0,LN,0,238,35,0
2024,milho,170,85,43,43,506,-45.1,-49.4,EN,1,348,51,0
2003,milho1,680,680,136,,200,126.2,,EN,1,125,53,0
2004,milho1,750,750,150,,200,-34,0,N,0,487,44,0
2005,milho1,750,750,75,,100,-79.1,-50,EN,0,199,115,0
2006,milho1,800,800,560,,700,15.9,200,LN,0,170,66,0
2007,milho1,500,500,350,,700,-1.7,0,EN,0,123,50,0
2008,milho1,800,800,560,,700,20.8,0,LN,1,367,44,0
2009,milho1,800,800,192,,240,-37.2,-65.7,LN,0,212,71,0
2010,milho1,600,300,29,,97,-55.9,-59.7,EN,1,169,47,0
2011,milho1,800,800,200,,250,126,158.6,LN,1,387,46,0
2012,milho1,850,,,,,,,LN,0,72,93,0
2013,milho1,150,50,3,,60,-44.5,,LN,0,28,96,0
2014,milho1,60,60,6,,100,23.2,66.7,N,0,142,38,0
2015,milho1,60,,,,,,,EN,0,78,43,0
2016,milho1,400,400,40,,100,199.4,,EN,1,155,78,0
2017,milho1,20,20,1,,50,-38.4,-50,LN,0,55,88,0
2018,milho1,150,150,27,,180,0.7,200,LN,0,164,77,0
2019,milho1,170,51,10,,196,-47.6,8.9,EN,0,301,36,0
2020,milho1,180,180,144,,800,29.5,200,N,0,420,50,0
2021,milho1,10,,,,,,,LN,1,158,95,0
2022,milho1,84,84,84,,1000,19.6,,LN,0,237,64,0
2023,milho1,150,150,150,,1000,22.2,0,LN,0,238,35,0
2024,milho1,170,85,43,,506,-28.2,-49.4,EN,1,348,51,0
