ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,60,108,0,1800,,,,LN,1,-1.9,,,
1975,arroz,,5,9,0,1800,,0,,N,0,-0.2,,,
1976,arroz,,4,8,0,2000,,11.1,,LN,0,-1.1,,,
1974,cana,,420,12600,0,30000,0.7,,27343,LN,1,-1.5,,,
1975,cana,,510,14280,0,28000,-4.3,-6.7,26935,N,0,-0.1,,,
1976,cana,,830,23200,0,27952,-2.7,-0.2,26591,LN,0,-1,,,
1977,cana,,790,13354,0,16904,-40.1,-39.5,26370,EN,0,1,,,
1978,cana,,540,14690,0,27204,-1.7,60.9,26303,EN,0,0.9,,,
1979,cana,,1073,30859,0,28760,6,5.7,26374,N,0,0.2,,,
1980,cana,,342,10044,0,29368,10.4,2.1,26515,EN,0,0.6,,,
1981,cana,,481,13469,0,28002,7.3,-4.7,26616,N,0,0,585,12,0
1982,cana,,350,11200,0,32000,25,14.3,26553,N,0,0.1,599,7,0
1983,cana,,100,2500,0,25000,-0.7,-21.9,26227,EN,1,2.5,578,28,0
1984,cana,,86,1898,0,22070,-10.3,-11.7,25602,LN,0,-0.5,380,24,0
1985,cana,,130,3250,0,25000,4.7,13.3,24732,LN,0,-0.8,574,10,0
1986,cana,,50,1200,0,24000,2.4,-4,23751,N,0,-0.3,766,12,0
1987,cana,,64,1440,0,22500,-2.9,-6.2,22843,EN,1,1.6,513,12,0
1988,cana,100,100,2400,0,24000,4.7,6.7,22202,EN,0,0.7,496,24,0
1989,cana,40,40,960,1e-04,24000,4.3,0,22006,LN,1,-1.7,463,12,0
1990,cana,42,42,840,4e-04,20000,-15.9,-16.7,22407,N,0,0.2,873,12,0
1991,cana,40,40,800,0.0052,20000,-21.7,0,23532,EN,0,0.6,581,17,3
