ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,50,90,0,1800,8.1,,LN,1,,,
1975,arroz,,50,90,0,1800,7,0,LN,0,,,
1976,arroz,,43,64,0,1488,-12.5,-17.3,LN,1,,,
1977,arroz,,36,60,0,1667,-3.2,12,EN,0,,,
1978,arroz,,20,14,0,700,-59.9,-58,EN,0,,,
1979,arroz,,15,18,0,1200,-32.1,71.4,N,0,,,
1980,arroz,,10,15,0,1500,-16.3,25,EN,0,,,
1981,arroz,,10,18,0,1800,-1,20,N,0,1082,9,4
1982,arroz,,2,4,0,2000,8.5,11.1,N,0,1339,11,1
1983,arroz,,12,18,0,1500,-19.7,-25,EN,1,1174,9,3
1984,arroz,,2,3,0,1500,-20.9,0,LN,0,961,8,10
1985,arroz,,2,4,0,2000,4.1,33.3,LN,0,1222,14,4
1986,arroz,,2,4,0,2000,2.8,0,N,0,998,15,1
1987,arroz,,2,4,0,2000,1.2,0,EN,0,1257,15,3
1988,arroz,2,2,4,0,2000,0.2,0,EN,0,1127,12,6
1989,arroz,2,2,4,0,2000,0.2,0,LN,1,1308,5,0
1990,arroz,2,2,3,0,1500,-24.5,-25,N,0,816,14,10
1991,arroz,2,2,4,2e-04,2000,1.2,33.3,N,0,1323,8,3
1992,arroz,2,2,4,0.002,2000,2.3,0,EN,1,1149,12,0
1995,arroz,3,3,5,1,1667,-8.6,,EN,0,1153,8,7
1997,arroz,3,3,6,1,2000,14.3,,N,0,1322,11,0
1998,arroz,3,3,5,2,1667,-3.1,-16.7,EN,1,1086,7,20
1999,arroz,3,3,5,2,1667,-1.1,0,LN,1,1205,5,1
2000,arroz,3,3,5,1,1667,0.1,0,LN,1,1187,8,2
2001,arroz,3,3,5,2,1667,1.3,0,LN,0,977,13,1
2002,arroz,3,3,5,2,1667,2.7,0,N,0,1066,7,1
2003,arroz,3,3,5,2,1667,2.2,0,EN,0,1053,21,10
2004,arroz,3,3,5,2,1667,-0.2,0,N,0,1009,10,0
2005,arroz,3,3,5,2,1667,-3.4,0,EN,0,1355,8,0
2006,arroz,3,3,5,2,1667,-7.1,0,LN,0,931,13,4
2007,arroz,3,3,5,3,1667,-12.6,0,EN,0,1108,16,1
2008,arroz,2,2,5,2,2500,21.4,50,LN,1,1270,14,8
2009,arroz,2,2,4,2,2000,-8.9,-20,LN,0,1222,6,2
2010,arroz,2,2,3,1,1500,-36.4,-25,EN,1,1267,6,1
2011,arroz,2,2,6,4,3000,17,100,LN,1,1598,8,5
2012,arroz,2,2,6,2,3000,10.3,0,LN,0,944,8,8
2013,arroz,2,2,6,4,3000,6.5,0,N,0,1255,12,6
2014,arroz,2,2,6,4,3000,3.4,0,N,0,728,19,26
2015,arroz,2,2,6,4,3000,1,0,EN,0,984,17,23
2016,arroz,2,2,6,6,3000,-0.7,0,EN,1,1334,15,9
2017,arroz,2,2,6,5,3000,-1.8,0,N,0,1017,8,16
