ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,650,975,0,1500,31.6,,1135,LN,1,-1.9,,,
1975,arroz,,620,624,0,1006,-15.9,-32.9,1168,N,0,-0.2,,,
1976,arroz,,660,1002,0,1518,21.2,50.8,1201,LN,0,-1.1,,,
1977,arroz,,680,802,0,1179,-9.7,-22.3,1236,EN,0,1.1,,,
1978,arroz,,200,108,0,540,-60.3,-54.2,1271,EN,0,1.1,,,
1979,arroz,,200,131,0,655,-53.6,21.3,1308,N,0,0.2,,,
1980,arroz,,200,348,0,1740,19.2,165.6,1347,EN,0,0.7,,,
1981,arroz,,200,360,0,1800,19.4,3.4,1386,N,0,0.2,867,9,3
1982,arroz,,300,540,0,1800,15.7,0,1425,N,0,0,1001,6,0
1983,arroz,,350,693,0,1980,23.7,10,1465,EN,1,2.5,1119,6,0
1984,arroz,,350,420,0,1200,-27.1,-39.4,1505,LN,0,-1,621,8,8
1985,arroz,,350,609,0,1740,2.7,45,1544,LN,0,-1,710,13,2
1986,arroz,,340,478,0,1406,-18.8,-19.2,1582,N,0,-0.2,673,8,7
1987,arroz,,380,765,0,2013,16.4,43.2,1619,EN,1,1.5,841,17,4
1988,arroz,380,380,780,0,2053,20.7,2,1654,EN,0,0.9,716,12,4
1989,arroz,380,380,855,1e-04,2250,32,9.6,1688,LN,1,-1.9,1012,11,1
1990,arroz,380,380,438,0.0098,1153,-34.6,-48.8,1720,N,0,0,919,13,0
1991,arroz,400,400,578,0.0166,1445,-21.6,25.4,1751,EN,0,0.5,907,11,5
1992,arroz,380,380,458,0.0941,1205,-37,-16.6,1780,EN,1,2.1,1088,12,3
1993,arroz,330,330,669,2.0967,2027,1.6,68.2,1806,N,0,0.3,1040,10,3
1994,arroz,170,170,385,65,2265,8,11.7,1830,N,0,0.3,695,11,5
1995,arroz,295,295,680,123,2305,6.2,1.8,1851,EN,0,1.4,826,13,3
